tot,false_positive,true_positive,false_negative,true_negative,thresh,lag_pr,lag_rh,lag_temp
43385,32171,11214,0,0,0,0,0,0
43385,11027,11060,154,21144,0.025,0,0,0
43385,8379,10996,218,23792,0.05,0,0,0
43385,6197,10930,284,25974,0.07500000000000001,0,0,0
43385,4670,10823,391,27501,0.1,0,0,0
43385,3736,10737,477,28435,0.125,0,0,0
43385,3126,10650,564,29045,0.15000000000000002,0,0,0
43385,2602,10559,655,29569,0.17500000000000002,0,0,0
43385,2169,10477,737,30002,0.2,0,0,0
43385,1826,10371,843,30345,0.225,0,0,0
43385,1519,10231,983,30652,0.25,0,0,0
43385,1311,10089,1125,30860,0.275,0,0,0
43385,1151,9969,1245,31020,0.30000000000000004,0,0,0
43385,1035,9842,1372,31136,0.325,0,0,0
43385,928,9709,1505,31243,0.35000000000000003,0,0,0
43385,837,9579,1635,31334,0.375,0,0,0
43385,748,9472,1742,31423,0.4,0,0,0
43385,673,9390,1824,31498,0.42500000000000004,0,0,0
43385,607,9278,1936,31564,0.45,0,0,0
43385,556,9186,2028,31615,0.47500000000000003,0,0,0
43385,500,9094,2120,31671,0.5,0,0,0
43385,441,8957,2257,31730,0.525,0,0,0
43385,393,8845,2369,31778,0.55,0,0,0
43385,349,8723,2491,31822,0.5750000000000001,0,0,0
43385,311,8609,2605,31860,0.6000000000000001,0,0,0
43385,270,8464,2750,31901,0.625,0,0,0
43385,234,8362,2852,31937,0.65,0,0,0
43385,206,8241,2973,31965,0.675,0,0,0
43385,174,8110,3104,31997,0.7000000000000001,0,0,0
43385,155,7970,3244,32016,0.7250000000000001,0,0,0
43385,130,7801,3413,32041,0.75,0,0,0
43385,111,7599,3615,32060,0.775,0,0,0
43385,90,7356,3858,32081,0.8,0,0,0
43385,72,7066,4148,32099,0.8250000000000001,0,0,0
43385,53,6743,4471,32118,0.8500000000000001,0,0,0
43385,38,6328,4886,32133,0.875,0,0,0
43385,30,5794,5420,32141,0.9,0,0,0
43385,20,5062,6152,32151,0.925,0,0,0
43385,10,4090,7124,32161,0.9500000000000001,0,0,0
43385,7,2543,8671,32164,0.9750000000000001,0,0,0
43385,0,11,11203,32171,1,0,0,0
43385,32171,11214,0,0,0,1,1,1
43385,11615,11056,158,20556,0.025,1,1,1
43385,9059,10983,231,23112,0.05,1,1,1
43385,7254,10927,287,24917,0.07500000000000001,1,1,1
43385,5670,10815,399,26501,0.1,1,1,1
43385,4465,10694,520,27706,0.125,1,1,1
43385,3558,10615,599,28613,0.15000000000000002,1,1,1
43385,2919,10529,685,29252,0.17500000000000002,1,1,1
43385,2493,10436,778,29678,0.2,1,1,1
43385,2104,10304,910,30067,0.225,1,1,1
43385,1820,10202,1012,30351,0.25,1,1,1
43385,1545,10057,1157,30626,0.275,1,1,1
43385,1305,9915,1299,30866,0.30000000000000004,1,1,1
43385,1144,9810,1404,31027,0.325,1,1,1
43385,1028,9715,1499,31143,0.35000000000000003,1,1,1
43385,935,9621,1593,31236,0.375,1,1,1
43385,836,9531,1683,31335,0.4,1,1,1
43385,760,9406,1808,31411,0.42500000000000004,1,1,1
43385,674,9312,1902,31497,0.45,1,1,1
43385,589,9205,2009,31582,0.47500000000000003,1,1,1
43385,530,9089,2125,31641,0.5,1,1,1
43385,482,8956,2258,31689,0.525,1,1,1
43385,430,8833,2381,31741,0.55,1,1,1
43385,387,8706,2508,31784,0.5750000000000001,1,1,1
43385,351,8573,2641,31820,0.6000000000000001,1,1,1
43385,305,8433,2781,31866,0.625,1,1,1
43385,265,8281,2933,31906,0.65,1,1,1
43385,233,8107,3107,31938,0.675,1,1,1
43385,185,7932,3282,31986,0.7000000000000001,1,1,1
43385,168,7763,3451,32003,0.7250000000000001,1,1,1
43385,147,7552,3662,32024,0.75,1,1,1
43385,123,7309,3905,32048,0.775,1,1,1
43385,104,7011,4203,32067,0.8,1,1,1
43385,88,6696,4518,32083,0.8250000000000001,1,1,1
43385,64,6240,4974,32107,0.8500000000000001,1,1,1
43385,44,5671,5543,32127,0.875,1,1,1
43385,28,4977,6237,32143,0.9,1,1,1
43385,22,4120,7094,32149,0.925,1,1,1
43385,12,3119,8095,32159,0.9500000000000001,1,1,1
43385,4,1908,9306,32167,0.9750000000000001,1,1,1
43385,0,0,11214,32171,1,1,1,1
43385,32171,11214,0,0,0,2,2,2
43385,11761,11064,150,20410,0.025,2,2,2
43385,9142,10984,230,23029,0.05,2,2,2
43385,7324,10910,304,24847,0.07500000000000001,2,2,2
43385,5709,10801,413,26462,0.1,2,2,2
43385,4418,10700,514,27753,0.125,2,2,2
43385,3481,10619,595,28690,0.15000000000000002,2,2,2
43385,2881,10542,672,29290,0.17500000000000002,2,2,2
43385,2446,10457,757,29725,0.2,2,2,2
43385,2071,10342,872,30100,0.225,2,2,2
43385,1752,10217,997,30419,0.25,2,2,2
43385,1512,10043,1171,30659,0.275,2,2,2
43385,1285,9908,1306,30886,0.30000000000000004,2,2,2
43385,1109,9782,1432,31062,0.325,2,2,2
43385,1007,9696,1518,31164,0.35000000000000003,2,2,2
43385,893,9583,1631,31278,0.375,2,2,2
43385,806,9464,1750,31365,0.4,2,2,2
43385,728,9319,1895,31443,0.42500000000000004,2,2,2
43385,663,9233,1981,31508,0.45,2,2,2
43385,591,9125,2089,31580,0.47500000000000003,2,2,2
43385,532,9017,2197,31639,0.5,2,2,2
43385,478,8909,2305,31693,0.525,2,2,2
43385,422,8782,2432,31749,0.55,2,2,2
43385,372,8652,2562,31799,0.5750000000000001,2,2,2
43385,332,8533,2681,31839,0.6000000000000001,2,2,2
43385,292,8404,2810,31879,0.625,2,2,2
43385,248,8261,2953,31923,0.65,2,2,2
43385,211,8072,3142,31960,0.675,2,2,2
43385,184,7906,3308,31987,0.7000000000000001,2,2,2
43385,152,7682,3532,32019,0.7250000000000001,2,2,2
43385,137,7458,3756,32034,0.75,2,2,2
43385,120,7213,4001,32051,0.775,2,2,2
43385,100,6916,4298,32071,0.8,2,2,2
43385,82,6514,4700,32089,0.8250000000000001,2,2,2
43385,64,6097,5117,32107,0.8500000000000001,2,2,2
43385,48,5563,5651,32123,0.875,2,2,2
43385,32,4810,6404,32139,0.9,2,2,2
43385,19,3935,7279,32152,0.925,2,2,2
43385,9,2966,8248,32162,0.9500000000000001,2,2,2
43385,3,1762,9452,32168,0.9750000000000001,2,2,2
43385,0,0,11214,32171,1,2,2,2
43383,32169,11214,0,0,0,3,3,3
43383,11699,11067,147,20470,0.025,3,3,3
43383,9117,10989,225,23052,0.05,3,3,3
43383,7305,10914,300,24864,0.07500000000000001,3,3,3
43383,5828,10811,403,26341,0.1,3,3,3
43383,4474,10720,494,27695,0.125,3,3,3
43383,3481,10647,567,28688,0.15000000000000002,3,3,3
43383,2848,10559,655,29321,0.17500000000000002,3,3,3
43383,2414,10439,775,29755,0.2,3,3,3
43383,2064,10319,895,30105,0.225,3,3,3
43383,1742,10190,1024,30427,0.25,3,3,3
43383,1494,10073,1141,30675,0.275,3,3,3
43383,1300,9911,1303,30869,0.30000000000000004,3,3,3
43383,1144,9780,1434,31025,0.325,3,3,3
43383,1002,9660,1554,31167,0.35000000000000003,3,3,3
43383,886,9551,1663,31283,0.375,3,3,3
43383,790,9445,1769,31379,0.4,3,3,3
43383,715,9348,1866,31454,0.42500000000000004,3,3,3
43383,628,9236,1978,31541,0.45,3,3,3
43383,573,9102,2112,31596,0.47500000000000003,3,3,3
43383,510,8980,2234,31659,0.5,3,3,3
43383,455,8874,2340,31714,0.525,3,3,3
43383,407,8762,2452,31762,0.55,3,3,3
43383,367,8665,2549,31802,0.5750000000000001,3,3,3
43383,324,8534,2680,31845,0.6000000000000001,3,3,3
43383,286,8411,2803,31883,0.625,3,3,3
43383,250,8271,2943,31919,0.65,3,3,3
43383,218,8105,3109,31951,0.675,3,3,3
43383,187,7905,3309,31982,0.7000000000000001,3,3,3
43383,164,7698,3516,32005,0.7250000000000001,3,3,3
43383,139,7483,3731,32030,0.75,3,3,3
43383,115,7214,4000,32054,0.775,3,3,3
43383,102,6897,4317,32067,0.8,3,3,3
43383,85,6530,4684,32084,0.8250000000000001,3,3,3
43383,65,6118,5096,32104,0.8500000000000001,3,3,3
43383,49,5536,5678,32120,0.875,3,3,3
43383,29,4828,6386,32140,0.9,3,3,3
43383,16,3944,7270,32153,0.925,3,3,3
43383,8,2828,8386,32161,0.9500000000000001,3,3,3
43383,2,1576,9638,32167,0.9750000000000001,3,3,3
43383,0,0,11214,32169,1,3,3,3
43382,32168,11214,0,0,0,4,4,4
43382,11773,11061,153,20395,0.025,4,4,4
43382,9181,10992,222,22987,0.05,4,4,4
43382,7427,10905,309,24741,0.07500000000000001,4,4,4
43382,5963,10797,417,26205,0.1,4,4,4
43382,4663,10714,500,27505,0.125,4,4,4
43382,3637,10640,574,28531,0.15000000000000002,4,4,4
43382,2979,10540,674,29189,0.17500000000000002,4,4,4
43382,2512,10454,760,29656,0.2,4,4,4
43382,2104,10319,895,30064,0.225,4,4,4
43382,1792,10201,1013,30376,0.25,4,4,4
43382,1515,10095,1119,30653,0.275,4,4,4
43382,1278,9953,1261,30890,0.30000000000000004,4,4,4
43382,1121,9845,1369,31047,0.325,4,4,4
43382,999,9740,1474,31169,0.35000000000000003,4,4,4
43382,894,9618,1596,31274,0.375,4,4,4
43382,782,9502,1712,31386,0.4,4,4,4
43382,712,9378,1836,31456,0.42500000000000004,4,4,4
43382,640,9262,1952,31528,0.45,4,4,4
43382,574,9143,2071,31594,0.47500000000000003,4,4,4
43382,512,9040,2174,31656,0.5,4,4,4
43382,457,8928,2286,31711,0.525,4,4,4
43382,407,8802,2412,31761,0.55,4,4,4
43382,357,8687,2527,31811,0.5750000000000001,4,4,4
43382,316,8559,2655,31852,0.6000000000000001,4,4,4
43382,291,8386,2828,31877,0.625,4,4,4
43382,249,8214,3000,31919,0.65,4,4,4
43382,213,8037,3177,31955,0.675,4,4,4
43382,184,7850,3364,31984,0.7000000000000001,4,4,4
43382,157,7644,3570,32011,0.7250000000000001,4,4,4
43382,130,7397,3817,32038,0.75,4,4,4
43382,114,7124,4090,32054,0.775,4,4,4
43382,100,6806,4408,32068,0.8,4,4,4
43382,81,6410,4804,32087,0.8250000000000001,4,4,4
43382,66,5946,5268,32102,0.8500000000000001,4,4,4
43382,41,5273,5941,32127,0.875,4,4,4
43382,27,4552,6662,32141,0.9,4,4,4
43382,17,3597,7617,32151,0.925,4,4,4
43382,10,2430,8784,32158,0.9500000000000001,4,4,4
43382,1,1026,10188,32167,0.9750000000000001,4,4,4
43382,0,0,11214,32168,1,4,4,4
43383,32169,11214,0,0,0,5,5,5
43383,11746,11072,142,20423,0.025,5,5,5
43383,9104,10989,225,23065,0.05,5,5,5
43383,7410,10892,322,24759,0.07500000000000001,5,5,5
43383,6044,10801,413,26125,0.1,5,5,5
43383,4785,10696,518,27384,0.125,5,5,5
43383,3698,10631,583,28471,0.15000000000000002,5,5,5
43383,3015,10537,677,29154,0.17500000000000002,5,5,5
43383,2501,10462,752,29668,0.2,5,5,5
43383,2090,10331,883,30079,0.225,5,5,5
43383,1790,10194,1020,30379,0.25,5,5,5
43383,1531,10047,1167,30638,0.275,5,5,5
43383,1292,9911,1303,30877,0.30000000000000004,5,5,5
43383,1108,9774,1440,31061,0.325,5,5,5
43383,959,9650,1564,31210,0.35000000000000003,5,5,5
43383,878,9532,1682,31291,0.375,5,5,5
43383,771,9434,1780,31398,0.4,5,5,5
43383,683,9325,1889,31486,0.42500000000000004,5,5,5
43383,612,9235,1979,31557,0.45,5,5,5
43383,553,9122,2092,31616,0.47500000000000003,5,5,5
43383,488,9022,2192,31681,0.5,5,5,5
43383,425,8920,2294,31744,0.525,5,5,5
43383,396,8791,2423,31773,0.55,5,5,5
43383,341,8610,2604,31828,0.5750000000000001,5,5,5
43383,297,8427,2787,31872,0.6000000000000001,5,5,5
43383,266,8273,2941,31903,0.625,5,5,5
43383,242,8116,3098,31927,0.65,5,5,5
43383,200,7946,3268,31969,0.675,5,5,5
43383,174,7746,3468,31995,0.7000000000000001,5,5,5
43383,144,7528,3686,32025,0.7250000000000001,5,5,5
43383,121,7239,3975,32048,0.75,5,5,5
43383,98,6937,4277,32071,0.775,5,5,5
43383,85,6575,4639,32084,0.8,5,5,5
43383,68,6075,5139,32101,0.8250000000000001,5,5,5
43383,57,5510,5704,32112,0.8500000000000001,5,5,5
43383,44,4895,6319,32125,0.875,5,5,5
43383,24,4223,6991,32145,0.9,5,5,5
43383,17,3304,7910,32152,0.925,5,5,5
43383,9,2049,9165,32160,0.9500000000000001,5,5,5
43383,2,950,10264,32167,0.9750000000000001,5,5,5
43383,0,0,11214,32169,1,5,5,5
43382,32168,11214,0,0,0,6,6,6
43382,11877,11067,147,20291,0.025,6,6,6
43382,9181,10989,225,22987,0.05,6,6,6
43382,7383,10899,315,24785,0.07500000000000001,6,6,6
43382,5949,10807,407,26219,0.1,6,6,6
43382,4644,10707,507,27524,0.125,6,6,6
43382,3617,10630,584,28551,0.15000000000000002,6,6,6
43382,2955,10552,662,29213,0.17500000000000002,6,6,6
43382,2484,10462,752,29684,0.2,6,6,6
43382,2138,10330,884,30030,0.225,6,6,6
43382,1823,10218,996,30345,0.25,6,6,6
43382,1530,10066,1148,30638,0.275,6,6,6
43382,1295,9936,1278,30873,0.30000000000000004,6,6,6
43382,1124,9795,1419,31044,0.325,6,6,6
43382,978,9659,1555,31190,0.35000000000000003,6,6,6
43382,888,9530,1684,31280,0.375,6,6,6
43382,775,9441,1773,31393,0.4,6,6,6
43382,683,9331,1883,31485,0.42500000000000004,6,6,6
43382,614,9210,2004,31554,0.45,6,6,6
43382,551,9109,2105,31617,0.47500000000000003,6,6,6
43382,497,8994,2220,31671,0.5,6,6,6
43382,450,8861,2353,31718,0.525,6,6,6
43382,398,8711,2503,31770,0.55,6,6,6
43382,354,8541,2673,31814,0.5750000000000001,6,6,6
43382,309,8368,2846,31859,0.6000000000000001,6,6,6
43382,268,8227,2987,31900,0.625,6,6,6
43382,240,8077,3137,31928,0.65,6,6,6
43382,210,7914,3300,31958,0.675,6,6,6
43382,179,7714,3500,31989,0.7000000000000001,6,6,6
43382,158,7484,3730,32010,0.7250000000000001,6,6,6
43382,135,7226,3988,32033,0.75,6,6,6
43382,106,6971,4243,32062,0.775,6,6,6
43382,84,6651,4563,32084,0.8,6,6,6
43382,72,6244,4970,32096,0.8250000000000001,6,6,6
43382,57,5735,5479,32111,0.8500000000000001,6,6,6
43382,42,5142,6072,32126,0.875,6,6,6
43382,27,4465,6749,32141,0.9,6,6,6
43382,15,3507,7707,32153,0.925,6,6,6
43382,9,2309,8905,32159,0.9500000000000001,6,6,6
43382,2,1094,10120,32166,0.9750000000000001,6,6,6
43382,0,0,11214,32168,1,6,6,6
43382,32168,11214,0,0,0,7,7,7
43382,12025,11074,140,20143,0.025,7,7,7
43382,9234,10992,222,22934,0.05,7,7,7
43382,7582,10909,305,24586,0.07500000000000001,7,7,7
43382,6153,10809,405,26015,0.1,7,7,7
43382,4898,10702,512,27270,0.125,7,7,7
43382,3855,10611,603,28313,0.15000000000000002,7,7,7
43382,3061,10525,689,29107,0.17500000000000002,7,7,7
43382,2539,10411,803,29629,0.2,7,7,7
43382,2140,10295,919,30028,0.225,7,7,7
43382,1839,10174,1040,30329,0.25,7,7,7
43382,1563,10068,1146,30605,0.275,7,7,7
43382,1333,9945,1269,30835,0.30000000000000004,7,7,7
43382,1155,9822,1392,31013,0.325,7,7,7
43382,1035,9688,1526,31133,0.35000000000000003,7,7,7
43382,917,9596,1618,31251,0.375,7,7,7
43382,811,9493,1721,31357,0.4,7,7,7
43382,713,9393,1821,31455,0.42500000000000004,7,7,7
43382,635,9298,1916,31533,0.45,7,7,7
43382,584,9178,2036,31584,0.47500000000000003,7,7,7
43382,533,9070,2144,31635,0.5,7,7,7
43382,469,8947,2267,31699,0.525,7,7,7
43382,421,8792,2422,31747,0.55,7,7,7
43382,373,8638,2576,31795,0.5750000000000001,7,7,7
43382,333,8489,2725,31835,0.6000000000000001,7,7,7
43382,296,8334,2880,31872,0.625,7,7,7
43382,263,8167,3047,31905,0.65,7,7,7
43382,223,7987,3227,31945,0.675,7,7,7
43382,192,7761,3453,31976,0.7000000000000001,7,7,7
43382,163,7530,3684,32005,0.7250000000000001,7,7,7
43382,129,7307,3907,32039,0.75,7,7,7
43382,118,7002,4212,32050,0.775,7,7,7
43382,97,6669,4545,32071,0.8,7,7,7
43382,82,6259,4955,32086,0.8250000000000001,7,7,7
43382,59,5800,5414,32109,0.8500000000000001,7,7,7
43382,36,5362,5852,32132,0.875,7,7,7
43382,26,4635,6579,32142,0.9,7,7,7
43382,14,3688,7526,32154,0.925,7,7,7
43382,9,2509,8705,32159,0.9500000000000001,7,7,7
43382,3,1208,10006,32165,0.9750000000000001,7,7,7
43382,0,0,11214,32168,1,7,7,7
43382,32168,11214,0,0,0,8,8,8
43382,12032,11065,149,20136,0.025,8,8,8
43382,9280,10982,232,22888,0.05,8,8,8
43382,7619,10924,290,24549,0.07500000000000001,8,8,8
43382,6270,10824,390,25898,0.1,8,8,8
43382,5035,10730,484,27133,0.125,8,8,8
43382,3925,10639,575,28243,0.15000000000000002,8,8,8
43382,3065,10552,662,29103,0.17500000000000002,8,8,8
43382,2571,10420,794,29597,0.2,8,8,8
43382,2217,10303,911,29951,0.225,8,8,8
43382,1920,10187,1027,30248,0.25,8,8,8
43382,1624,10083,1131,30544,0.275,8,8,8
43382,1375,9940,1274,30793,0.30000000000000004,8,8,8
43382,1198,9805,1409,30970,0.325,8,8,8
43382,1049,9691,1523,31119,0.35000000000000003,8,8,8
43382,944,9600,1614,31224,0.375,8,8,8
43382,842,9495,1719,31326,0.4,8,8,8
43382,751,9412,1802,31417,0.42500000000000004,8,8,8
43382,670,9316,1898,31498,0.45,8,8,8
43382,611,9198,2016,31557,0.47500000000000003,8,8,8
43382,556,9075,2139,31612,0.5,8,8,8
43382,498,8976,2238,31670,0.525,8,8,8
43382,449,8845,2369,31719,0.55,8,8,8
43382,397,8699,2515,31771,0.5750000000000001,8,8,8
43382,359,8542,2672,31809,0.6000000000000001,8,8,8
43382,328,8354,2860,31840,0.625,8,8,8
43382,282,8177,3037,31886,0.65,8,8,8
43382,248,7979,3235,31920,0.675,8,8,8
43382,210,7791,3423,31958,0.7000000000000001,8,8,8
43382,178,7579,3635,31990,0.7250000000000001,8,8,8
43382,148,7359,3855,32020,0.75,8,8,8
43382,127,7075,4139,32041,0.775,8,8,8
43382,100,6757,4457,32068,0.8,8,8,8
43382,82,6342,4872,32086,0.8250000000000001,8,8,8
43382,66,5899,5315,32102,0.8500000000000001,8,8,8
43382,43,5434,5780,32125,0.875,8,8,8
43382,24,4826,6388,32144,0.9,8,8,8
43382,16,3918,7296,32152,0.925,8,8,8
43382,10,2502,8712,32158,0.9500000000000001,8,8,8
43382,3,1199,10015,32165,0.9750000000000001,8,8,8
43382,0,0,11214,32168,1,8,8,8
43381,32167,11214,0,0,0,9,9,9
43381,12095,11073,141,20072,0.025,9,9,9
43381,9290,10987,227,22877,0.05,9,9,9
43381,7577,10923,291,24590,0.07500000000000001,9,9,9
43381,6200,10830,384,25967,0.1,9,9,9
43381,4894,10730,484,27273,0.125,9,9,9
43381,3741,10653,561,28426,0.15000000000000002,9,9,9
43381,3006,10570,644,29161,0.17500000000000002,9,9,9
43381,2596,10413,801,29571,0.2,9,9,9
43381,2281,10282,932,29886,0.225,9,9,9
43381,1976,10147,1067,30191,0.25,9,9,9
43381,1694,10014,1200,30473,0.275,9,9,9
43381,1453,9894,1320,30714,0.30000000000000004,9,9,9
43381,1277,9786,1428,30890,0.325,9,9,9
43381,1144,9678,1536,31023,0.35000000000000003,9,9,9
43381,1050,9595,1619,31117,0.375,9,9,9
43381,933,9496,1718,31234,0.4,9,9,9
43381,835,9407,1807,31332,0.42500000000000004,9,9,9
43381,742,9309,1905,31425,0.45,9,9,9
43381,667,9212,2002,31500,0.47500000000000003,9,9,9
43381,603,9107,2107,31564,0.5,9,9,9
43381,552,9030,2184,31615,0.525,9,9,9
43381,488,8920,2294,31679,0.55,9,9,9
43381,430,8754,2460,31737,0.5750000000000001,9,9,9
43381,384,8621,2593,31783,0.6000000000000001,9,9,9
43381,344,8483,2731,31823,0.625,9,9,9
43381,304,8302,2912,31863,0.65,9,9,9
43381,269,8051,3163,31898,0.675,9,9,9
43381,230,7808,3406,31937,0.7000000000000001,9,9,9
43381,191,7570,3644,31976,0.7250000000000001,9,9,9
43381,164,7268,3946,32003,0.75,9,9,9
43381,135,6961,4253,32032,0.775,9,9,9
43381,116,6688,4526,32051,0.8,9,9,9
43381,83,6316,4898,32084,0.8250000000000001,9,9,9
43381,62,5945,5269,32105,0.8500000000000001,9,9,9
43381,46,5478,5736,32121,0.875,9,9,9
43381,35,4890,6324,32132,0.9,9,9,9
43381,18,3942,7272,32149,0.925,9,9,9
43381,10,2606,8608,32157,0.9500000000000001,9,9,9
43381,4,1274,9940,32163,0.9750000000000001,9,9,9
43381,0,0,11214,32167,1,9,9,9
43381,32167,11214,0,0,0,10,10,10
43381,12084,11064,150,20083,0.025,10,10,10
43381,9274,10992,222,22893,0.05,10,10,10
43381,7588,10937,277,24579,0.07500000000000001,10,10,10
43381,6246,10839,375,25921,0.1,10,10,10
43381,5126,10746,468,27041,0.125,10,10,10
43381,3958,10668,546,28209,0.15000000000000002,10,10,10
43381,3140,10593,621,29027,0.17500000000000002,10,10,10
43381,2649,10466,748,29518,0.2,10,10,10
43381,2304,10320,894,29863,0.225,10,10,10
43381,1990,10191,1023,30177,0.25,10,10,10
43381,1745,10033,1181,30422,0.275,10,10,10
43381,1486,9913,1301,30681,0.30000000000000004,10,10,10
43381,1300,9791,1423,30867,0.325,10,10,10
43381,1168,9698,1516,30999,0.35000000000000003,10,10,10
43381,1056,9601,1613,31111,0.375,10,10,10
43381,947,9512,1702,31220,0.4,10,10,10
43381,840,9410,1804,31327,0.42500000000000004,10,10,10
43381,756,9313,1901,31411,0.45,10,10,10
43381,678,9228,1986,31489,0.47500000000000003,10,10,10
43381,619,9130,2084,31548,0.5,10,10,10
43381,569,9033,2181,31598,0.525,10,10,10
43381,522,8918,2296,31645,0.55,10,10,10
43381,462,8770,2444,31705,0.5750000000000001,10,10,10
43381,403,8645,2569,31764,0.6000000000000001,10,10,10
43381,360,8513,2701,31807,0.625,10,10,10
43381,326,8363,2851,31841,0.65,10,10,10
43381,282,8161,3053,31885,0.675,10,10,10
43381,253,7973,3241,31914,0.7000000000000001,10,10,10
43381,216,7700,3514,31951,0.7250000000000001,10,10,10
43381,188,7434,3780,31979,0.75,10,10,10
43381,159,7150,4064,32008,0.775,10,10,10
43381,132,6837,4377,32035,0.8,10,10,10
43381,105,6455,4759,32062,0.8250000000000001,10,10,10
43381,84,6060,5154,32083,0.8500000000000001,10,10,10
43381,62,5540,5674,32105,0.875,10,10,10
43381,37,4981,6233,32130,0.9,10,10,10
43381,21,4046,7168,32146,0.925,10,10,10
43381,12,2760,8454,32155,0.9500000000000001,10,10,10
43381,7,1573,9641,32160,0.9750000000000001,10,10,10
43381,0,0,11214,32167,1,10,10,10
43385,32171,11214,0,0,0,11,11,11
43385,11935,11068,146,20236,0.025,11,11,11
43385,9168,10993,221,23003,0.05,11,11,11
43385,7560,10931,283,24611,0.07500000000000001,11,11,11
43385,6262,10828,386,25909,0.1,11,11,11
43385,5152,10729,485,27019,0.125,11,11,11
43385,3967,10651,563,28204,0.15000000000000002,11,11,11
43385,3167,10561,653,29004,0.17500000000000002,11,11,11
43385,2660,10437,777,29511,0.2,11,11,11
43385,2298,10306,908,29873,0.225,11,11,11
43385,2013,10163,1051,30158,0.25,11,11,11
43385,1751,10040,1174,30420,0.275,11,11,11
43385,1504,9905,1309,30667,0.30000000000000004,11,11,11
43385,1302,9788,1426,30869,0.325,11,11,11
43385,1168,9689,1525,31003,0.35000000000000003,11,11,11
43385,1037,9604,1610,31134,0.375,11,11,11
43385,931,9522,1692,31240,0.4,11,11,11
43385,843,9441,1773,31328,0.42500000000000004,11,11,11
43385,773,9370,1844,31398,0.45,11,11,11
43385,695,9274,1940,31476,0.47500000000000003,11,11,11
43385,616,9165,2049,31555,0.5,11,11,11
43385,553,9075,2139,31618,0.525,11,11,11
43385,500,8964,2250,31671,0.55,11,11,11
43385,459,8838,2376,31712,0.5750000000000001,11,11,11
43385,412,8687,2527,31759,0.6000000000000001,11,11,11
43385,365,8531,2683,31806,0.625,11,11,11
43385,327,8351,2863,31844,0.65,11,11,11
43385,277,8173,3041,31894,0.675,11,11,11
43385,244,7969,3245,31927,0.7000000000000001,11,11,11
43385,218,7784,3430,31953,0.7250000000000001,11,11,11
43385,178,7522,3692,31993,0.75,11,11,11
43385,150,7218,3996,32021,0.775,11,11,11
43385,123,6873,4341,32048,0.8,11,11,11
43385,97,6416,4798,32074,0.8250000000000001,11,11,11
43385,73,5955,5259,32098,0.8500000000000001,11,11,11
43385,59,5525,5689,32112,0.875,11,11,11
43385,44,4871,6343,32127,0.9,11,11,11
43385,27,4064,7150,32144,0.925,11,11,11
43385,14,2859,8355,32157,0.9500000000000001,11,11,11
43385,9,1635,9579,32162,0.9750000000000001,11,11,11
43385,0,0,11214,32171,1,11,11,11
43382,32168,11214,0,0,0,12,12,12
43382,11881,11067,147,20287,0.025,12,12,12
43382,9167,10983,231,23001,0.05,12,12,12
43382,7517,10917,297,24651,0.07500000000000001,12,12,12
43382,6290,10804,410,25878,0.1,12,12,12
43382,5052,10723,491,27116,0.125,12,12,12
43382,3947,10642,572,28221,0.15000000000000002,12,12,12
43382,3177,10566,648,28991,0.17500000000000002,12,12,12
43382,2658,10451,763,29510,0.2,12,12,12
43382,2287,10340,874,29881,0.225,12,12,12
43382,1973,10209,1005,30195,0.25,12,12,12
43382,1707,10048,1166,30461,0.275,12,12,12
43382,1477,9919,1295,30691,0.30000000000000004,12,12,12
43382,1287,9797,1417,30881,0.325,12,12,12
43382,1155,9695,1519,31013,0.35000000000000003,12,12,12
43382,1043,9615,1599,31125,0.375,12,12,12
43382,926,9550,1664,31242,0.4,12,12,12
43382,833,9464,1750,31335,0.42500000000000004,12,12,12
43382,758,9374,1840,31410,0.45,12,12,12
43382,679,9300,1914,31489,0.47500000000000003,12,12,12
43382,613,9192,2022,31555,0.5,12,12,12
43382,544,9062,2152,31624,0.525,12,12,12
43382,495,8949,2265,31673,0.55,12,12,12
43382,420,8795,2419,31748,0.5750000000000001,12,12,12
43382,372,8652,2562,31796,0.6000000000000001,12,12,12
43382,333,8511,2703,31835,0.625,12,12,12
43382,307,8321,2893,31861,0.65,12,12,12
43382,265,8171,3043,31903,0.675,12,12,12
43382,228,7981,3233,31940,0.7000000000000001,12,12,12
43382,192,7733,3481,31976,0.7250000000000001,12,12,12
43382,157,7472,3742,32011,0.75,12,12,12
43382,136,7160,4054,32032,0.775,12,12,12
43382,118,6834,4380,32050,0.8,12,12,12
43382,93,6428,4786,32075,0.8250000000000001,12,12,12
43382,78,5934,5280,32090,0.8500000000000001,12,12,12
43382,62,5403,5811,32106,0.875,12,12,12
43382,44,4743,6471,32124,0.9,12,12,12
43382,27,3832,7382,32141,0.925,12,12,12
43382,19,2699,8515,32149,0.9500000000000001,12,12,12
43382,11,1526,9688,32157,0.9750000000000001,12,12,12
43382,0,4,11210,32168,1,12,12,12
43379,32165,11214,0,0,0,13,13,13
43379,12044,11099,115,20121,0.025,13,13,13
43379,9268,10985,229,22897,0.05,13,13,13
43379,7644,10918,296,24521,0.07500000000000001,13,13,13
43379,6460,10809,405,25705,0.1,13,13,13
43379,5355,10714,500,26810,0.125,13,13,13
43379,4171,10644,570,27994,0.15000000000000002,13,13,13
43379,3296,10541,673,28869,0.17500000000000002,13,13,13
