estimate,b1,b2,ci1,ci2,metric,thresh,lag_pr,lag_rh,lag_temp
0.9963612614293712,0.9956407785842623,0.9969615578414568,0.9957031151784662,0.9970194076802762,specificity,0.75,24,24,24
0.7779994607710974,NA,NA,0.7720179716777135,0.7839809498644813,F1,0.75,24,24,24
0.6215444979489924,0.6125269970883235,0.6304776030839099,0.6125677440216283,0.6305212518763564,recall,0.775,24,24,24
0.8998339789706696,0.896972436975101,0.9026237186602234,0.8970083653217976,0.9026595926195417,accuracy,0.775,24,24,24
0.9858557284299858,0.9828255771892271,0.988351041249522,0.9831031269457926,0.988608329914179,precision,0.775,24,24,24
0.9968899670336505,0.9962187569503302,0.9974408687093114,0.9962813491962784,0.9974985848710226,specificity,0.775,24,24,24
0.7624152264274776,NA,NA,0.7562460733370081,0.7685843795179471,F1,0.775,24,24,24
0.5955056179775281,0.5863900068506653,0.6045549137335997,0.5864216629803574,0.6045895729746988,recall,0.8,24,24,24
0.8935159564655968,0.8905774920508307,0.8963837531334262,0.8906128377359271,0.8964190751952664,accuracy,0.8,24,24,24
0.987869822485207,0.9849675474537289,0.9902104665226378,0.9852602692496855,0.9904793757207286,precision,0.8,24,24,24
0.9974497729675934,0.9968355684448337,0.9979435426601692,0.9968984913540679,0.9980010545811189,specificity,0.8,24,24,24
0.7430733281406476,NA,NA,0.7366854865928096,0.7494611696884856,F1,0.8,24,24,24
0.5634028892455859,0.5542027811013046,0.5725589728881967,0.5542232469341608,0.572582531557011,recall,0.8250000000000001,24,24,24
0.8856991330012913,0.8826699038614152,0.8886590981070844,0.8827045300634465,0.8886937359391361,accuracy,0.8250000000000001,24,24,24
0.9904373726289387,0.9877350601894623,0.9925414784257228,0.9880491110256903,0.9928256342321872,precision,0.8250000000000001,24,24,24
0.9981028798905268,0.9975638035215261,0.9985213807021631,0.9976272450759065,0.9985785147051471,specificity,0.8250000000000001,24,24,24
0.7182402091741034,NA,NA,0.7115926764277581,0.7248877419204486,F1,0.8250000000000001,24,24,24
0.528892455858748,0.5196451150697373,0.5381197348462786,0.5196535719274646,0.5381313397900314,recall,0.8500000000000001,24,24,24
0.8770983213429256,0.8739743718063299,0.8801545513504705,0.8740082079131071,0.8801884347727442,accuracy,0.8500000000000001,24,24,24
0.9921378387420542,0.9895603042900014,0.9940749519779655,0.9898989366802282,0.9943767408038802,precision,0.8500000000000001,24,24,24
0.9985382845058157,0.9980567572790227,0.9988991509077296,0.9981206923297502,0.9989558766818812,specificity,0.8500000000000001,24,24,24
0.6899720800372267,NA,NA,0.6830584038950851,0.6968857561793682,F1,0.8500000000000001,24,24,24
0.49206349206349204,0.48281464663272117,0.501317848297969,0.48281031053759027,0.5013166735893938,recall,0.875,24,24,24
0.8678518723482752,0.864631571314534,0.871006114305811,0.8646645595712832,0.8710391851252672,accuracy,0.875,24,24,24
0.9936971006663065,0.9912465692353136,0.9954562079095767,0.9916155382810627,0.9957786630515502,precision,0.875,24,24,24
0.9989114884617777,0.9984865130047785,0.9992157426301805,0.9985510604052411,0.9992719165183143,specificity,0.875,24,24,24
0.6581976501461203,NA,NA,0.6510181522101544,0.6653771480820863,F1,0.875,24,24,24
0.4493490280007134,0.44016143157144977,0.4585717944986294,0.44014228746889866,0.45855576853252816,recall,0.9,24,24,24
0.8570835639180963,0.8537575578915546,0.8603454446194666,0.8537895604927352,0.8603775673434573,accuracy,0.9,24,24,24
0.9954563413670486,0.99319137902968,0.996960527583311,0.9936036249181529,0.9973090578159444,precision,0.9,24,24,24
0.9992846924177397,0.9989269129163283,0.9995217205399178,0.9989924591870523,0.999576925648427,specificity,0.9,24,24,24
0.6191939051363972,NA,NA,0.6117337559489254,0.6266540543238689,F1,0.9,24,24,24
0.3698947743891564,0.3610058227502332,0.3788740659758322,0.36095922140971687,0.37883032736859595,recall,0.925,24,24,24
0.8367229293488286,0.8332140234592181,0.8401713662496213,0.8332441666114441,0.8402016920862132,accuracy,0.925,24,24,24
0.9963968292097045,0.9940654943321151,0.9978021562978047,0.9945766612786215,0.9982169971407875,precision,0.925,24,24,24
0.9995334950550476,0.999230711498803,0.9997155585388107,0.999297466053323,0.9997695240567722,specificity,0.925,24,24,24
0.5395070559927164,NA,NA,0.5316287958239078,0.5473853161615251,F1,0.925,24,24,24
0.27813447476368824,0.26991924404989004,0.28650375983416276,0.2698410987249189,0.2864278508024576,recall,0.9500000000000001,24,24,24
0.8131571665744327,0.8094605998163121,0.8167974962699156,0.8094885962937595,0.816825736855106,accuracy,0.9500000000000001,24,24,24
0.9974416373520947,0.9949668692065071,0.9986835257381519,0.9956710517417258,0.9992122229624636,precision,0.9500000000000001,24,24,24
0.999751197362692,0.9995098340410546,0.9998720067885732,0.9995788073808585,0.9999235873445256,specificity,0.9500000000000001,24,24,24
0.43497664040164563,NA,NA,0.4268626867554911,0.44309059404780016,F1,0.9500000000000001,24,24,24
0.1729980381665775,0.1661111609292355,0.1801119707851324,0.1659972061906022,0.17999887014255278,recall,0.9750000000000001,24,24,24
0.7860403984504704,0.7821551118365775,0.7898743176304692,0.7821806438101061,0.7899001530908346,accuracy,0.9750000000000001,24,24,24
0.9974293059125964,0.9940142078679987,0.9988676879242189,0.9951788913475149,0.9996797204776778,precision,0.9750000000000001,24,24,24
0.9998444983516825,0.9996371599369878,0.9999315195128429,0.9997082057453306,0.9999807909580345,specificity,0.9750000000000001,24,24,24
0.2948552321604985,NA,NA,0.2870643220943293,0.30264614222666775,F1,0.9750000000000001,24,24,24
8.917424647761727e-5,2.1597633708241955e-5,4.967015533653789e-4,-8.559948343946085e-5,2.639479763946954e-4,recall,1,24,24,24
0.7414453052942261,0.7373029631262229,0.7455442884362932,0.737324452052899,0.7455661585355533,accuracy,1,24,24,24
1,0.15811388300841897,0.9874208829065749,1,1,precision,1,24,24,24
1,0.9998852847810679,0.9999992126326227,1,1,specificity,1,24,24,24
1.7833259028087384e-4,NA,NA,-6.880173115210366e-5,4.2546691171385133e-4,F1,1,24,24,24
1,0.9996711303753313,0.9999977425074091,1,1,recall,0,25,25,25
0.2586016050179873,0.2545021862146847,0.26274437842152853,0.25448031827348516,0.2627228917624894,accuracy,0,25,25,25
0.2586016050179873,0.2545021862146847,0.26274437842152853,0.25448031827348516,0.2627228917624894,precision,0,25,25,25
0,7.874653359410427e-7,1.1472949016944473e-4,0,0,specificity,0,25,25,25
0.4109348088973579,NA,NA,0.4068070396778829,0.4150625781168329,F1,0,25,25,25
0.9896557874085964,0.9876070255467246,0.9913646500334973,0.9877830943592764,0.9915284804579164,recall,0.025,25,25,25
0.7185683977492852,0.7143163317857372,0.7227812093193663,0.7143357522929521,0.7228010432056182,accuracy,0.025,25,25,25
0.4786509100319158,0.47222499905022297,0.48508399166220906,0.47222082212968663,0.48508099793414494,precision,0.025,25,25,25
0.6240124416796268,0.618702990184086,0.6292918528629596,0.6187176491899434,0.6293072341693101,specificity,0.025,25,25,25
0.6452325581395348,NA,NA,0.6401765604704568,0.6502885558086129,F1,0.025,25,25,25
0.980649188514357,0.9779285576937365,0.983036125684731,0.9780995287930921,0.9831988482356219,recall,0.05,25,25,25
0.7808089659625496,0.7768900926460371,0.7846774066558209,0.7769151520542974,0.7847027798708017,accuracy,0.05,25,25,25
0.5421247227015036,0.5352610059261456,0.5489722676514355,0.5352683918036755,0.5489810535993317,precision,0.05,25,25,25
0.711104199066874,0.7061243959444198,0.71603286512771,0.7061496649986695,0.7160587331350786,specificity,0.05,25,25,25
0.6982443887107527,NA,NA,0.6931751926040063,0.7033135848174991,F1,0.05,25,25,25
0.9736935972891029,0.9705636287762833,0.9764946871759718,0.9707313747322629,0.9766558198459429,recall,0.07500000000000001,25,25,25
0.8186052947145097,0.8149498546765193,0.8222035140395334,0.8149783496189962,0.8222322398100232,accuracy,0.07500000000000001,25,25,25
0.5905354245538129,0.5834292044433562,0.597603514170954,0.5834475053111279,0.597623343796498,precision,0.07500000000000001,25,25,25
0.7645101088646967,0.7598401770040423,0.7691159668713415,0.7598719744194226,0.7691482433099709,specificity,0.07500000000000001,25,25,25
0.7351871801777539,NA,NA,0.7301693371770875,0.7402050231784202,F1,0.07500000000000001,25,25,25
0.9646869983948636,0.9611069372214451,0.9679444243838013,0.9612708531669732,0.968103143622754,recall,0.1,25,25,25
0.8462549580297021,0.842828920248015,0.8496188093358557,0.8428599361598317,0.8496499798995725,accuracy,0.1,25,25,25
0.6330387968868862,0.6257828711251565,0.640234098364497,0.6258123804403912,0.6402652133333813,precision,0.1,25,25,25
0.8049455676516329,0.8005774270999583,0.809239839493506,0.8006141830211352,0.8092769522821307,specificity,0.1,25,25,25
0.7644419319506766,NA,NA,0.7594981298438936,0.7693857340574595,F1,0.1,25,25,25
0.9534510433386838,0.9493923943415953,0.95719485166621,0.949551803309755,0.9573502833676126,recall,0.125,25,25,25
0.8727977123881561,0.869628126117027,0.8759003452465379,0.8696615707830289,0.8759338539932833,accuracy,0.125,25,25,25
0.6816269284712483,0.6742924228952198,0.6888712673872772,0.6743366939511334,0.6889171629913632,precision,0.125,25,25,25
0.8446656298600311,0.8406644712708454,0.8485832982351951,0.8407061168483475,0.8486251428717148,specificity,0.125,25,25,25
0.7949442379182157,NA,NA,0.7901193830645066,0.7997690927719248,F1,0.125,25,25,25
0.9431068307472802,0.9386641024357011,0.9472418968666064,0.9388195067565818,0.9473941547379786,recall,0.15000000000000002,25,25,25
0.8980721335670141,0.8951886694549938,0.9008841051623769,0.895224438514719,0.9009198286193092,accuracy,0.15000000000000002,25,25,25
0.7365928402284441,0.7293243906951736,0.7437329747603066,0.7293877963302384,0.7437978841266497,precision,0.15000000000000002,25,25,25
0.8823639191290824,0.8787958460918252,0.8858393702951461,0.8788421593691239,0.8858856788890409,specificity,0.15000000000000002,25,25,25
0.8271547004536212,NA,NA,0.8225202752078626,0.8317891256993797,F1,0.15000000000000002,25,25,25
0.9334760121276975,0.9287119711394276,0.937939075512219,0.9288637230997323,0.9380883011556627,recall,0.17500000000000002,25,25,25
0.915897979891154,0.9132482903171184,0.9184729756059209,0.9132857092599714,0.9185102505223365,accuracy,0.17500000000000002,25,25,25
0.7830054603934475,0.7759362926104116,0.7899097898610515,0.7760180957529077,0.7899928250339874,precision,0.17500000000000002,25,25,25
0.9097667185069984,0.906585040431966,0.9128491370724758,0.906634774557775,0.9128986624562219,specificity,0.17500000000000002,25,25,25
0.8516454460399463,NA,NA,0.8472020145743732,0.8560888775055194,F1,0.17500000000000002,25,25,25
0.9240235420010701,0.9189712538810556,0.9287814139944751,0.9191194700310698,0.9289276139710704,recall,0.2,25,25,25
0.9270131906650678,0.9245264819032029,0.9294232094248543,0.9245649362311336,0.9294614450990021,accuracy,0.2,25,25,25
0.8175147928994083,0.8106934537163967,0.8241410704119945,0.810790544787352,0.8242390410114646,precision,0.2,25,25,25
0.9280559875583204,0.9251793926954418,0.9308288929405403,0.9252314327975311,0.9308805423191098,specificity,0.2,25,25,25
0.8675122441290971,NA,NA,0.8632130924810092,0.871811395777185,F1,0.2,25,25,25
0.9143927233814875,0.9090696503300446,0.9194280660436025,0.9092143004548333,0.9195711463081416,recall,0.225,25,25,25
0.9335162807859053,0.9311323947760564,0.9358223089462021,0.9311714581114291,0.9358611034603815,accuracy,0.225,25,25,25
0.842079329884208,0.8354930951377946,0.8484468201042826,0.8356022103647763,0.8485564494036396,precision,0.225,25,25,25
0.9401866251944012,0.9375408193996025,0.942725803387456,0.937594405710434,0.9427788446783685,specificity,0.225,25,25,25
0.8767474669744774,NA,NA,0.8725347055645214,0.8809602283844333,F1,0.225,25,25,25
0.9028000713393972,0.8971768497065029,0.9081436106499418,0.8973172441102746,0.9082828985685198,recall,0.25,25,25,25
0.9369523106724472,0.9346252998804854,0.9392008465687716,0.9346646861992819,0.9392399351456125,accuracy,0.25,25,25,25
0.8602991162474507,0.8539163210918641,0.8664435113373641,0.8540354435407003,0.8665627889542011,precision,0.25,25,25,25
0.948864696734059,0.9464021487531534,0.9512185153345918,0.9464568538500485,0.9512725396180696,specificity,0.25,25,25,25
0.881037333565399,NA,NA,0.8768516666814381,0.88522300044936,F1,0.25,25,25,25
0.8911182450508294,0.8852168198792714,0.8967480981992246,0.8853529568860731,0.8968835332155857,recall,0.275,25,25,25
0.9397657042708237,0.9374866968966613,0.9419657315220223,0.9375263483887714,0.9420050601528761,accuracy,0.275,25,25,25
0.8778109627547435,0.8716653680964787,0.883698140869763,0.8717947214161671,0.8838272040933198,precision,0.275,25,25,25
0.9567340590979783,0.9544543285338425,0.9589031544972708,0.954510061691231,0.9589580565047255,specificity,0.275,25,25,25
0.8844145499601734,NA,NA,0.880245850435935,0.8885832494844119,F1,0.275,25,25,25
0.8780096308186196,0.8718208152644317,0.8839359754913746,0.8719522035521549,0.8840670580850843,recall,0.30000000000000004,25,25,25
0.9418411585647081,0.9395984448450262,0.9440045194560666,0.9396382924152895,0.9440440247141266,accuracy,0.30000000000000004,25,25,25
0.895090909090909,0.8892240055538648,0.9006781470606933,0.8893642693374572,0.9008175488443609,precision,0.30000000000000004,25,25,25
0.9641057542768273,0.962015558642828,0.9660835296715696,0.9620722722603371,0.9661392362933175,specificity,0.30000000000000004,25,25,25
0.8864679931574683,NA,NA,0.8822960981061587,0.8906398882087778,F1,0.30000000000000004,25,25,25
0.8674870697342607,0.8610841477929136,0.8736348266249466,0.8612117417507469,0.8737623977177745,recall,0.325,25,25,25
0.9428788857116502,0.9406546127429892,0.9450236195004762,0.940694558509828,0.9450632129134725,accuracy,0.325,25,25,25
0.9075473458344995,0.9019149364123481,0.9128837132343759,0.9020636510667873,0.9130310406022116,precision,0.325,25,25,25
0.9691757387247278,0.9672289828312454,0.971008846842874,0.967286385373325,0.9710650920761307,specificity,0.325,25,25,25
0.8870651529658505,NA,NA,0.8828762645134761,0.891254041418225,F1,0.325,25,25,25
0.858569645086499,0.8519956253571299,0.8648946912289347,0.852120013971185,0.8650192762018131,recall,0.35000000000000003,25,25,25
0.9428558251083848,0.9406311401629401,0.9450009750151303,0.9406710837464448,0.9450405664703249,accuracy,0.35000000000000003,25,25,25
0.9152091254752852,0.9097312562776213,0.9203796845615252,0.9098858011119224,0.920532449838648,precision,0.35000000000000003,25,25,25
0.9722550544323484,0.9704018813758483,0.9739938342622912,0.9704597106330967,0.9740503982316001,specificity,0.35000000000000003,25,25,25
0.8859850924818257,NA,NA,0.8817595714573165,0.8902106135063348,F1,0.35000000000000003,25,25,25
0.8475120385232745,0.8407378628974608,0.8540449180603942,0.8408582880093131,0.854165789037236,recall,0.375,25,25,25
0.9422793100267502,0.9400443580155281,0.9444348305278006,0.9400842470333323,0.9444743730201682,accuracy,0.375,25,25,25
0.9229872778479169,0.9176765562354272,0.9279781558769454,0.9178376029845384,0.9281369527112954,precision,0.375,25,25,25
0.9753343701399689,0.9735806421726563,0.9769729595477006,0.9736389066110172,0.9770298336689207,specificity,0.375,25,25,25
0.8836409278973548,NA,NA,0.8793557998159628,0.8879260559787469,F1,0.375,25,25,25
0.8375245229177813,0.8305800622061073,0.8442346221198125,0.8306969165938164,0.8443521292417463,recall,0.4,25,25,25
0.9417489161516466,0.9395045728881793,0.943913923151408,0.9395444117350726,0.9439534205682205,accuracy,0.4,25,25,25
0.93026941362916,0.9251339386447163,0.9350730649210361,0.9253012323955253,0.9352375948627948,precision,0.4,25,25,25
0.9781026438569207,0.9764442230768793,0.9796452561725072,0.9765028882533344,0.979702399460507,specificity,0.4,25,25,25
0.8814641013608634,NA,NA,0.8771240825719108,0.885804120149816,F1,0.4,25,25,25
0.824326734439094,0.8171712522286543,0.8312570187662681,0.8172833997618754,0.8313700691163126,recall,0.42500000000000004,25,25,25
0.9397195830642929,0.9374397778456285,0.9419204164423683,0.9374794249850235,0.9419597411435624,accuracy,0.42500000000000004,25,25,25
0.9348705501618123,0.9298340566839143,0.9395646204016653,0.9300068556757979,0.9397342446478267,precision,0.42500000000000004,25,25,25
0.9799688958009332,0.9783784285548964,0.9814431030663012,0.9784373705081237,0.9815004210937426,specificity,0.42500000000000004,25,25,25
0.8761254857359492,NA,NA,0.8716805201677867,0.8805704513041116,F1,0.42500000000000004,25,25,25
0.8141608703406457,0.8068528876291616,0.8212507136858151,0.8069614175241128,0.8213603231571786,recall,0.45,25,25,25
0.9387279771238816,0.9364311073467992,0.9409460531317688,0.9364706609490675,0.9409852932986956,accuracy,0.45,25,25,25
0.9409460991445945,0.9360769146268043,0.9454614608108375,0.9362557008417187,0.9456364974474702,precision,0.45,25,25,25
0.9821772939346812,0.9806717522584469,0.9835660414872678,0.9807310306872752,0.9836235571820873,specificity,0.45,25,25,25
0.8729741358703447,NA,NA,0.8684612625726061,0.8774870091680832,F1,0.45,25,25,25
0.8044408774745854,0.7969946879689918,0.8116756765791068,0.7970997646123927,0.811781990336778,recall,0.47500000000000003,25,25,25
0.9378977954063278,0.9355867681170591,0.9401301780099061,0.9356262434755757,0.9401693473370799,accuracy,0.47500000000000003,25,25,25
0.9474845079298393,0.9428186233696859,0.9517844645558571,0.9430038213422824,0.9519651945173961,precision,0.47500000000000003,25,25,25
0.9844479004665629,0.9830357029592447,0.9857427549015035,0.9830953406996407,0.9858004602334852,specificity,0.47500000000000003,25,25,25
0.870122980467808,NA,NA,0.865547249017861,0.8746987119177551,F1,0.47500000000000003,25,25,25
0.7940966648831818,0.7865110785977635,0.8014780431821337,0.7866124857789917,0.8015808439873718,recall,0.5,25,25,25
0.9364219167973434,0.9340860039641921,0.9386794499831635,0.9341253403661594,0.9387184932285275,accuracy,0.5,25,25,25
0.952100930182829,0.9475822301497093,0.9562432916247667,0.9477729462608954,0.9564289141047627,precision,0.5,25,25,25
0.9860653188180404,0.9847240664781175,0.98728883726732,0.9847839712667326,0.9873466663693482,specificity,0.5,25,25,25
0.865950308747022,NA,NA,0.8612939118404436,0.8706067056536003,F1,0.5,25,25,25
0.7839308007847333,0.7762155187759076,0.7914489334124438,0.7763133248510038,0.7915482767184628,recall,0.525,25,25,25
0.9349229775850936,0.9325621513293508,0.9372056933743445,0.9326013467830577,0.9372446083871294,accuracy,0.525,25,25,25
0.9565832426550599,0.9522202787010077,0.9605594014458402,0.952416579501182,0.9607499058089378,precision,0.525,25,25,25
0.9875894245723172,0.9863190773801436,0.9887416698363458,0.9863792451686463,0.9887996039759882,specificity,0.525,25,25,25
0.8616937855322486,NA,NA,0.8569568688973591,0.8664307021671381,F1,0.525,25,25,25
0.7730515427144641,0.7652050520771335,0.7807084379407785,0.7652990094473818,0.7808040759815463,recall,0.55,25,25,25
0.9329397657042708,0.9305465164479118,0.9352552606428954,0.9305855256783797,0.935294005730162,accuracy,0.55,25,25,25
0.9598095659875997,0.9555575963075486,0.9636651884863221,0.9557589787317664,0.963860153243433,precision,0.55,25,25,25
0.9887091757387247,0.9874938569143517,0.9898061224388682,0.9875542270531246,0.9898641244243249,specificity,0.55,25,25,25
0.8563666897164872,NA,NA,0.8515356131230067,0.8611977663099677,F1,0.55,25,25,25
0.761191367932941,0.7532103156779331,0.7689910598669849,0.7533000828474518,0.7690826530184302,recall,0.5750000000000001,25,25,25
0.9307951296005903,0.9283674829656712,0.9331454070575057,0.9284062911302495,0.9331839680709311,accuracy,0.5750000000000001,25,25,25
0.9635399029235805,0.9594295288443376,0.9672429189542477,0.9596368226516658,0.9674429831954952,precision,0.5750000000000001,25,25,25
0.9899533437013996,0.9888025932554749,0.990985422079025,0.988863200078269,0.9910434873245303,specificity,0.5750000000000001,25,25,25
0.8504956907288397,NA,NA,0.8455626711039083,0.8554287103537711,F1,0.5750000000000001,25,25,25
0.7482611021936865,0.7401429014130733,0.7562069207836679,0.7402281063301241,0.7562940980572488,recall,0.6000000000000001,25,25,25
0.9283276450511946,0.9258612400302066,0.9307171240144086,0.9258998172373207,0.9307554728650684,accuracy,0.6000000000000001,25,25,25
0.9671507607192255,0.9631864400189849,0.9706958998102156,0.9634001149684147,0.9709014064700362,precision,0.6000000000000001,25,25,25
0.9911353032659409,0.9900498336193063,0.9921018162709089,0.9901106805101302,0.9921599260217516,specificity,0.6000000000000001,25,25,25
0.8437405731523379,NA,NA,0.8386943522276047,0.848786794077071,F1,0.6000000000000001,25,25,25
0.7366684501515962,0.7284353473761856,0.744737220113304,0.72851646690857,0.7448204333946224,recall,0.625,25,25,25
0.926113827137718,0.9236133597437846,0.9285377660417372,0.9236517300552848,0.9285759242201511,accuracy,0.625,25,25,25
0.9705122180451128,0.9666985987566674,0.9738955148122409,0.9669183525360489,0.9741060835541767,precision,0.625,25,25,25
0.9921928460342146,0.9911696899613901,0.9930967912928694,0.9912307686615146,0.9931549234069147,specificity,0.625,25,25,25
0.8375747744094089,NA,NA,0.832427526441881,0.8427220223769367,F1,0.625,25,25,25
0.7226680934546104,0.7143058977948387,0.7308756774913963,0.7143820891533895,0.7309540977558312,recall,0.65,25,25,25
0.9233696153491375,0.92082781606536,0.9258353789639194,0.9208659302998181,0.9258733003984569,accuracy,0.65,25,25,25
0.974389804015871,0.9707674420952737,0.9775681390145451,0.9709947590004873,0.9777848490312548,precision,0.65,25,25,25
0.9933748055987558,0.9924266496782114,0.9942034673847174,0.9924880142118089,0.9942615969857027,specificity,0.65,25,25,25
0.8298602222108443,NA,NA,0.8245903602917968,0.8351300841298919,F1,0.65,25,25,25
0.7032281077224898,0.6947033277548608,0.7116117743115766,0.694772685697222,0.7116835297477576,recall,0.675,25,25,25
0.9190572825385112,0.9164524179180428,0.9215868859276595,0.9164901305363192,0.9216244345407031,accuracy,0.675,25,25,25
0.9774417451660883,0.973965128130766,0.9804577043074744,0.9742015488985489,0.9806819414336276,precision,0.675,25,25,25
0.994339035769829,0.9934572866369953,0.9951010605610763,0.9935189145806904,0.9951591569589675,specificity,0.675,25,25,25
0.8179649413961207,NA,NA,0.8125183487417816,0.8234115340504599,F1,0.675,25,25,25
0.6778134474763688,0.6691036356923912,0.6863997927122096,0.6691640751831218,0.6864628197696159,recall,0.7000000000000001,25,25,25
0.9130845862927774,0.9103959060507326,0.915699077928632,0.9104330638333807,0.9157361087521741,accuracy,0.7000000000000001,25,25,25
0.9798891323965451,0.9765173332893724,0.9827793706095758,0.9767651178342394,0.9830131469588508,precision,0.7000000000000001,25,25,25
0.9951477449455677,0.9943262717048642,0.9958493017949651,0.9943881515589997,0.9959073383321356,specificity,0.7000000000000001,25,25,25
0.8013283432607664,NA,NA,0.7956504899509014,0.8070061965706314,F1,0.7000000000000001,25,25,25
0.6543606206527555,0.6455061011238189,0.6631079582860469,0.6455583243920502,0.6631629169134607,recall,0.7250000000000001,25,25,25
0.9075269809058205,0.9047636925085698,0.9102170787837593,0.904800335298435,0.9102536265132061,accuracy,0.7250000000000001,25,25,25
0.982066381156317,0.9787981529647403,0.9848324377293017,0.9790572436805521,0.9850755186320818,precision,0.7250000000000001,25,25,25
0.9958320373250389,0.9950656722137041,0.99647832470275155,0.9951277975659294,0.9965362770841484,specificity,0.7250000000000001,25,25,25
0.7854008348496201,NA,NA,0.7795143288303942,0.791287340868846,F1,0.7250000000000001,25,25,25
0.6332263242375602,0.6242617101944462,0.6420984311692599,0.6243065398865372,0.6421461085885832,recall,0.75,25,25,25
0.9027073148233558,0.8998817551348972,0.9054605495579479,0.899917952187555,0.9054966774591565,accuracy,0.75,25,25,25
0.985292077147218,0.9822411240724581,0.9878189531360863,0.9825127672291288,0.9880713870653072,precision,0.75,25,25,25
0.9967029548989114,0.9960138206733828,0.9972718086828373,0.9960763253077085,0.9973295844901142,specificity,0.75,25,25,25
0.7709679170511916,NA,NA,0.7648996346372109,0.7770361994651723,F1,0.75,25,25,25
0.6105760656322454,0.601513946137414,0.6195614054390477,0.6015508621226673,0.6196012691418236,recall,0.775,25,25,25
0.897218891246195,0.894324970350877,0.9000414728598978,0.8943606606934102,0.9000771217989798,accuracy,0.775,25,25,25
0.9870260919705924,0.9840789145482998,0.9894268888551065,0.9843630994401892,0.9896890845009957,precision,0.775,25,25,25
0.9972006220839813,0.9965603004710999,0.9977205497134879,0.9966230747024598,0.9977781694655028,specificity,0.775,25,25,25
0.7544487907002368,NA,NA,0.7481870985091518,0.7607104828913219,F1,0.775,25,25,25
0.5840913144283931,0.5749411120890762,0.5931831270370971,0.5749687872779639,0.5932138415788224,recall,0.8,25,25,25
0.8906696799188267,0.8876974842530934,0.8935717124884907,0.8877325710312062,0.8936067888064473,accuracy,0.8,25,25,25
0.988380866153614,0.9855013769006127,0.9906868731609625,0.9858007062134242,0.9909610260938038,precision,0.8,25,25,25
0.9976049766718507,0.9970076206933817,0.9980818485420929,0.9970706587268102,0.9981392946168911,specificity,0.8,25,25,25
0.7342637744521047,NA,NA,0.7277819404151804,0.7407456084890289,F1,0.8,25,25,25
0.5538612448724808,0.5446436050484982,0.5630414855395928,0.5446607484715446,0.563061741273417,recall,0.8250000000000001,25,25,25
0.8832211050641084,0.8801639112075713,0.8862094735343015,0.8801983127922351,0.8862438973359817,accuracy,0.8250000000000001,25,25,25
0.9902742346938775,0.9875261449433199,0.9924141194259449,0.9878454295221643,0.9927030398655908,precision,0.8250000000000001,25,25,25
0.9981026438569207,0.9975635005090744,0.9985211967042465,0.9976269499215872,0.9985783377922542,specificity,0.8250000000000001,25,25,25
0.7103968889397232,NA,NA,0.7036738911072312,0.7171198867722152,F1,0.8250000000000001,25,25,25
0.5183698947743891,0.509116995929369,0.527610038276175,0.5091217952707725,0.5276179942780057,recall,0.8500000000000001,25,25,25
0.8743427728069366,0.8711893918269336,0.8774289228908498,0.8712229782082129,0.8774625674056603,accuracy,0.8500000000000001,25,25,25
0.9918102712847637,0.9891579595550114,0.9938098085187235,0.9895028905115476,0.9941176520579799,precision,0.8500000000000001,25,25,25
0.9985069984447901,0.9980210396909245,0.9988722871136723,0.9980849412876186,0.9989290556019615,specificity,0.8500000000000001,25,25,25
0.6808784773060029,NA,NA,0.6738866842407245,0.6878702703712813,F1,0.8500000000000001,25,25,25
0.47387194578205816,0.4646408889281543,0.483121144944229,0.4646302424190853,0.483113649145031,recall,0.875,25,25,25
0.8632275620330228,0.8599608949859978,0.8664289944109185,0.8599934627591252,0.8664616613069203,accuracy,0.875,25,25,25
0.994200187090739,0.991779183235215,0.9959022316492846,0.992164429189829,0.996235944991649,precision,0.875,25,25,25
0.999035769828927,0.9986316715701682,0.9993191166968387,0.998696499046718,0.9993750406111359,specificity,0.875,25,25,25
0.6418261972341325,NA,NA,0.6345233091190178,0.6491290853492472,F1,0.875,25,25,25
0.4259853754235777,0.41686021340498847,0.4351619303164629,0.41683298329514745,0.4351377675520079,recall,0.9,25,25,25
0.851028502905636,0.8476457374822886,0.854348224547662,0.8476771894709272,0.8543798163403449,accuracy,0.9,25,25,25
0.9952083333333334,0.9928202654468469,0.9967945255520347,0.9932547328504702,0.9971619338161966,precision,0.9,25,25,25
0.9992846034214619,0.9989267794343306,0.9995216610287135,0.9989923338450669,0.9995768729978568,specificity,0.9,25,25,25
0.5966029723991507,NA,NA,0.5890046938143345,0.6042012509839669,F1,0.9,25,25,25
0.3547351524879615,0.3459318084129676,0.3636393627308705,0.3458799823027108,0.36359032267321223,recall,0.925,25,25,25
0.8327875657227193,0.8292454689671329,0.8362698946865186,0.8292752560134737,0.8362998754319648,accuracy,0.925,25,25,25
0.9962434259954921,0.9938132073506115,0.9977085388947521,0.9943459114006247,0.9981409405903595,precision,0.925,25,25,25
0.9995334370139969,0.9992306158038694,0.9997155231473931,0.9992973786531538,0.99976949537484,specificity,0.925,25,25,25
0.5231801144209903,NA,NA,0.5152416392235948,0.5311185896183859,F1,0.925,25,25,25
0.2690387016229713,0.26091209373988616,0.2773256795438531,0.26083083356816383,0.2772465696777787,recall,0.9500000000000001,25,25,25
