value,yhat,lb1,lb2,lb3,ub1,ub2,ub3,outcome,param
220.58349609375,0.06668745053600979,0.00425,0.01,0.01675,0.30975,0.16825,0.087,absent,max_biomass
264.7001953125,0.07309127455212605,0.00375,0.01,0.01725,0.32526875000000016,0.18725,0.09975,absent,max_biomass
308.81689453125,0.07449883984459313,0.004,0.01,0.01725,0.32825,0.19125,0.10325,absent,max_biomass
352.93359375,0.0747627077487589,0.00425,0.01025,0.0175,0.32828750000000034,0.192,0.104,absent,max_biomass
397.05029296875,0.07446577091877113,0.0035,0.01,0.01775,0.328,0.19075,0.10275,absent,max_biomass
441.1669921875,0.07475599863299519,0.004,0.01025,0.018,0.32726875000000016,0.19125,0.1025,absent,max_biomass
485.28369140625,0.0754274678034391,0.0034812500000000173,0.01025,0.01825,0.33375,0.1935,0.1035,absent,max_biomass
529.400390625,0.07568254011079933,0.0034812500000000173,0.01075,0.0185,0.33375,0.1935,0.1035,absent,max_biomass
573.51708984375,0.07658619325131305,0.0035,0.011,0.01875,0.338,0.19575,0.10468749999999999,absent,max_biomass
617.6337890625,0.07709947658104899,0.004,0.01125,0.019,0.339,0.197,0.1055,absent,max_biomass
661.75048828125,0.07724525145693935,0.0035,0.011,0.01875,0.3385,0.1978249999999998,0.10625,absent,max_biomass
705.8671875,0.0772197640117994,0.00375,0.01125,0.019,0.33675,0.19725,0.1065,absent,max_biomass
749.98388671875,0.0772477516368084,0.00375,0.01125,0.019,0.336,0.19725,0.1065,absent,max_biomass
794.1005859375,0.077240952586517,0.00375,0.01125,0.019,0.33576875000000017,0.197,0.1065,absent,max_biomass
838.21728515625,0.07730829556083171,0.00375,0.01125,0.01925,0.336,0.197,0.10675,absent,max_biomass
882.333984375,0.0775468738758184,0.004,0.0115,0.01925,0.3355375000000004,0.19725,0.107,absent,max_biomass
926.45068359375,0.07772394596733578,0.0045,0.0115,0.0195,0.3353062500000005,0.19725,0.10725,absent,max_biomass
970.5673828125,0.07783707460968416,0.005,0.01175,0.0195,0.3350187500000002,0.19732499999999983,0.1075,absent,max_biomass
1014.68408203125,0.0779868605655083,0.00525,0.01175,0.0195,0.33528750000000035,0.19732499999999983,0.10775,absent,max_biomass
1058.80078125,0.07841407655226995,0.006,0.012,0.01975,0.33526875000000017,0.19775,0.10825,absent,max_biomass
1102.91748046875,0.08344755018346645,0.0085,0.01425,0.0225,0.3350375000000004,0.199,0.1145,absent,max_biomass
1147.0341796875,0.08362787790488524,0.0085,0.01425,0.0225,0.335,0.199,0.115,absent,max_biomass
1191.15087890625,0.0837402061299374,0.00875,0.01425,0.0225,0.335,0.199,0.115,absent,max_biomass
1235.267578125,0.08382075149291315,0.00875,0.01425,0.0225,0.335,0.199,0.11525,absent,max_biomass
1279.38427734375,0.083854827685445,0.00875,0.01425,0.0225,0.335,0.19925,0.11525,absent,max_biomass
1323.5009765625,0.08392682027483991,0.00875,0.01425,0.0225,0.335,0.19925,0.11525,absent,max_biomass
1367.61767578125,0.0839839736671703,0.00875,0.01425,0.0225,0.335,0.19925,0.1155,absent,max_biomass
1411.734375,0.08407599467587595,0.00875,0.01425,0.0225,0.335,0.19925,0.11575,absent,max_biomass
1455.85107421875,0.08418931218073243,0.00875,0.01425,0.0225,0.33476875000000017,0.19932499999999984,0.116,absent,max_biomass
1499.9677734375,0.08423076300453271,0.00875,0.01425,0.0225,0.3345187500000002,0.1995,0.11625,absent,max_biomass
1544.08447265625,0.0844388894884524,0.00875,0.01425,0.0225,0.3345187500000002,0.1995,0.117,absent,max_biomass
1588.201171875,0.08452008238002734,0.00875,0.01425,0.0225,0.3345187500000002,0.1995,0.117,absent,max_biomass
1632.31787109375,0.08456024714008202,0.00875,0.01425,0.0225,0.3345187500000002,0.19957499999999984,0.11725,absent,max_biomass
1676.4345703125,0.08462886718468955,0.00875,0.01425,0.0225,0.33476875000000017,0.19975,0.1175,absent,max_biomass
1720.55126953125,0.08461936110511549,0.00875,0.01425,0.0225,0.33476875000000017,0.19957499999999984,0.11725,absent,max_biomass
1764.66796875,0.08461936110511549,0.00875,0.01425,0.0225,0.33476875000000017,0.19957499999999984,0.11725,absent,max_biomass
1808.78466796875,0.0846546963810346,0.00875,0.01425,0.0225,0.33476875000000017,0.19975,0.1175,absent,max_biomass
1852.9013671875,0.08465596445787467,0.00875,0.01425,0.0225,0.33476875000000017,0.19975,0.1175,absent,max_biomass
1897.01806640625,0.08465671990790705,0.00875,0.01425,0.0225,0.33476875000000017,0.19975,0.1175,absent,max_biomass
1941.134765625,0.08465680084898194,0.00875,0.01425,0.0225,0.33476875000000017,0.19975,0.1175,absent,max_biomass
1985.25146484375,0.08465680084898194,0.00875,0.01425,0.0225,0.33476875000000017,0.19975,0.1175,absent,max_biomass
2029.3681640625,0.08465680084898194,0.00875,0.01425,0.0225,0.33476875000000017,0.19975,0.1175,absent,max_biomass
2073.48486328125,0.08465680084898194,0.00875,0.01425,0.0225,0.33476875000000017,0.19975,0.1175,absent,max_biomass
2117.6015625,0.08465680084898194,0.00875,0.01425,0.0225,0.33476875000000017,0.19975,0.1175,absent,max_biomass
2161.71826171875,0.08465680084898194,0.00875,0.01425,0.0225,0.33476875000000017,0.19975,0.1175,absent,max_biomass
2205.8349609375,0.08465680084898194,0.00875,0.01425,0.0225,0.33476875000000017,0.19975,0.1175,absent,max_biomass
0,0.5409208307204859,0.3825,0.4192,0.46475,0.7855,0.67425,0.596625,present,max_biomass
44.11669921875,0.5392508828674214,0.38125,0.41725,0.46275,0.7872749999999996,0.6735,0.5945,present,max_biomass
88.2333984375,0.8131783722235058,0.6325,0.67925,0.75925,0.994,0.936,0.87625,present,max_biomass
132.35009765625,0.9024494785306445,0.6716125,0.73045,0.83975,0.9985,0.99425,0.98375,present,max_biomass
176.466796875,0.922918107858345,0.69625,0.76475,0.87375,0.99975,0.999,0.99525,present,max_biomass
220.58349609375,0.937204717977491,0.709,0.8305,0.90225,0.9995,0.99825,0.99425,present,max_biomass
264.7001953125,0.9378169989108551,0.70875,0.8332000000000002,0.90425,0.99975,0.9985,0.9945,present,max_biomass
