value,yhat,lb1,lb2,lb3,ub1,ub2,ub3,param,lag
1191.15087890625,0.514587604408852,0.01475,0.02775,0.05675,0.99525,0.9495,0.92175,max_biomass,35
1235.267578125,0.514622130371136,0.01475,0.028,0.05675,0.99525,0.9495,0.92175,max_biomass,35
1279.38427734375,0.514622393007836,0.01475,0.028,0.05675,0.99525,0.9495,0.92175,max_biomass,35
1323.5009765625,0.514636631361405,0.01475,0.028,0.05675,0.99525,0.9495,0.92175,max_biomass,35
1367.61767578125,0.514656428140877,0.01475,0.028,0.05675,0.99525,0.9495,0.92175,max_biomass,35
1411.734375,0.51468311805735,0.0149,0.028,0.05675,0.99525,0.9495,0.92175,max_biomass,35
1455.85107421875,0.514612244897959,0.0149,0.028,0.05675,0.995,0.9495,0.92175,max_biomass,35
1499.9677734375,0.514529488504262,0.0149,0.028,0.057,0.99425,0.9495,0.9215,max_biomass,35
1544.08447265625,0.514594187548437,0.015,0.028,0.05725,0.9935,0.9495,0.9215,max_biomass,35
1588.201171875,0.514593924911737,0.015,0.028,0.05725,0.99325,0.9495,0.9215,max_biomass,35
1632.31787109375,0.514529643502971,0.015,0.028,0.0575,0.99225,0.94925,0.9215,max_biomass,35
1676.4345703125,0.514530112804615,0.015,0.028,0.0575,0.99175,0.9495,0.9215,max_biomass,35
1720.55126953125,0.514393959355894,0.015,0.028,0.0575,0.9905,0.94925,0.92125,max_biomass,35
1764.66796875,0.514394028244209,0.015,0.028,0.0575,0.9905,0.94925,0.92125,max_biomass,35
1808.78466796875,0.514500477912684,0.015,0.02825,0.05775,0.99125,0.94925,0.9215,max_biomass,35
1852.9013671875,0.514501580125721,0.015,0.02825,0.05775,0.99125,0.94925,0.9215,max_biomass,35
1897.01806640625,0.514504430379747,0.015,0.02825,0.05775,0.99125,0.94925,0.9215,max_biomass,35
1941.134765625,0.514504430379747,0.015,0.02825,0.05775,0.99125,0.94925,0.9215,max_biomass,35
1985.25146484375,0.514504464823904,0.015,0.02825,0.05775,0.99125,0.94925,0.9215,max_biomass,35
2029.3681640625,0.514504464823904,0.015,0.02825,0.05775,0.99125,0.94925,0.9215,max_biomass,35
2073.48486328125,0.514504464823904,0.015,0.02825,0.05775,0.99125,0.94925,0.9215,max_biomass,35
2117.6015625,0.514504464823904,0.015,0.02825,0.05775,0.99125,0.94925,0.9215,max_biomass,35
2161.71826171875,0.514504464823904,0.015,0.02825,0.05775,0.99125,0.94925,0.9215,max_biomass,35
2205.8349609375,0.514504464823904,0.015,0.02825,0.05775,0.99125,0.94925,0.9215,max_biomass,35
0,0.413405678980453,0,0,0.0135,0.8821,0.823,0.77125,mean_biomass,35
10.8818778950552,0.448669719280117,2.5e-4,0.0015,0.0135,0.97935,0.92675,0.85875,mean_biomass,35
21.7637557901104,0.476651937483854,0.003,0.008,0.0205,0.9945,0.97,0.91525,mean_biomass,35
32.6456336851656,0.484930018083183,0.00625,0.0145,0.0315,0.997,0.97825,0.926,mean_biomass,35
43.5275115802208,0.492715198484457,0.007,0.01975,0.0375,0.998,0.98425,0.94075,mean_biomass,35
54.409389475276,0.503500391802291,0.0065,0.02775,0.0505,0.99825,0.988,0.953,mean_biomass,35
65.2912673703312,0.514774989236201,0.00575,0.02975,0.05725,0.998,0.99075,0.96575,mean_biomass,35
76.1731452653864,0.526858210626023,0.005,0.03225,0.062,0.9995,0.995,0.9725,mean_biomass,35
87.0550231604416,0.534134013605442,0.00475,0.03675,0.07025,0.99975,0.9965,0.97625,mean_biomass,35
97.9369010554968,0.535955528287264,0.00475,0.03825,0.07325,0.99975,0.99725,0.97825,mean_biomass,35
108.818778950552,0.536256260225609,0.005,0.03875,0.07325,0.99975,0.9975,0.978,mean_biomass,35
119.700656845607,0.536872440368553,0.005,0.04,0.07375,0.99975,0.99725,0.97725,mean_biomass,35
130.582534740662,0.537871863428916,0.006,0.043,0.0745,0.99975,0.99725,0.977,mean_biomass,35
141.464412635718,0.539672535089985,0.008,0.0495,0.07575,0.9995,0.997,0.97825,mean_biomass,35
152.346290530773,0.540276013949884,0.009,0.05225,0.0765,0.9995,0.9965,0.978,mean_biomass,35
163.228168425828,0.539726306725222,0.0109,0.054,0.07725,0.998,0.9925,0.9755,mean_biomass,35
174.110046320883,0.538689249117368,0.01075,0.05425,0.07725,0.99725,0.991,0.9725,mean_biomass,35
184.991924215938,0.538398230431413,0.01075,0.05475,0.0775,0.99725,0.99025,0.97325,mean_biomass,35
195.873802110994,0.536643102557479,0.01125,0.05525,0.07775,0.99575,0.98525,0.9675,mean_biomass,35
206.755680006049,0.533960996297253,0.0115,0.0555,0.07775,0.9955,0.98075,0.9585,mean_biomass,35
217.637557901104,0.525072453285112,0.01175,0.05575,0.07825,0.996,0.963,0.933,mean_biomass,35
228.519435796159,0.523174231464738,0.01175,0.056,0.07825,0.9965,0.95825,0.92875,mean_biomass,35
239.401313691214,0.519000038749677,0.01175,0.056,0.07825,0.99775,0.946,0.91925,mean_biomass,35
250.28319158627,0.514649819168174,0.0114,0.056,0.07825,0.99825,0.93725,0.91,mean_biomass,35
261.165069481325,0.503636794971153,0.011,0.056,0.07825,0.99875,0.92,0.887,mean_biomass,35
272.04694737638,0.500978119349005,0.01075,0.056,0.07825,0.99825,0.91575,0.88025,mean_biomass,35
282.928825271435,0.497502759838112,0.0105,0.056,0.07825,0.99675,0.9115,0.87225,mean_biomass,35
293.81070316649,0.496011560320331,0.0105,0.056,0.07825,0.99375,0.91025,0.86975,mean_biomass,35
304.692581061545,0.493681193490054,0.0105,0.056,0.07825,0.99175,0.90825,0.8655,mean_biomass,35
315.574458956601,0.491956298975286,0.0105,0.056,0.0785,0.99025,0.90625,0.86175,mean_biomass,35
326.456336851656,0.490094669766641,0.0105,0.05625,0.0785,0.98775,0.90375,0.858,mean_biomass,35
337.338214746711,0.489935145957117,0.0105,0.05625,0.0785,0.9875,0.9035,0.8575,mean_biomass,35
348.220092641766,0.489800766382502,0.0105,0.05625,0.0785,0.9871,0.90325,0.8575,mean_biomass,35
359.101970536821,0.489755201067769,0.0105,0.05625,0.0785,0.987,0.90325,0.8575,mean_biomass,35
369.983848431877,0.489682734866098,0.0105,0.05625,0.0785,0.987,0.90315,0.85725,mean_biomass,35
380.865726326932,0.489629850167915,0.0105,0.05625,0.0785,0.987,0.903,0.85725,mean_biomass,35
391.747604221987,0.489571527598381,0.0105,0.05625,0.0785,0.987,0.903,0.857,mean_biomass,35
402.629482117042,0.489526918109016,0.0105,0.05625,0.0785,0.987,0.903,0.857,mean_biomass,35
413.511360012097,0.489525970894687,0.0105,0.05625,0.0785,0.987,0.903,0.857,mean_biomass,35
424.393237907153,0.489514948764316,0.0105,0.05625,0.0785,0.98675,0.90275,0.857,mean_biomass,35
435.275115802208,0.489522939808835,0.0105,0.05625,0.0785,0.98675,0.9029,0.857,mean_biomass,35
446.156993697263,0.489532618617067,0.0105,0.05625,0.0785,0.98675,0.903,0.857,mean_biomass,35
457.038871592318,0.489399819168174,0.01075,0.05625,0.0785,0.986,0.90275,0.85675,mean_biomass,35
467.920749487373,0.489373305778007,0.011,0.05625,0.0785,0.98575,0.90275,0.85675,mean_biomass,35
478.802627382429,0.489538814259881,0.01175,0.0565,0.0785,0.98525,0.90275,0.857,mean_biomass,35
489.684505277484,0.489693446999053,0.01325,0.0565,0.07875,0.98525,0.90275,0.85725,mean_biomass,35
500.566383172539,0.489902699560837,0.01475,0.05675,0.07875,0.98525,0.903,0.8575,mean_biomass,35
511.448261067594,0.489952208731594,0.01525,0.05675,0.07875,0.98525,0.903,0.8575,mean_biomass,35
522.330138962649,0.489952208731594,0.01525,0.05675,0.07875,0.98525,0.903,0.8575,mean_biomass,35
533.212016857705,0.489952208731594,0.01525,0.05675,0.07875,0.98525,0.903,0.8575,mean_biomass,35
544.09389475276,0.489952208731594,0.01525,0.05675,0.07875,0.98525,0.903,0.8575,mean_biomass,35
0,0.391088551623181,0,0,0.02875,0.8781,0.79925,0.69575,Temperate or sub-polar needleleaf forest,35
0.02,0.461906664944459,0.001,0.0035,0.01725,0.97725,0.926,0.87425,Temperate or sub-polar needleleaf forest,35
0.04,0.481601205545509,0.00175,0.00575,0.0195,0.9885,0.95875,0.92325,Temperate or sub-polar needleleaf forest,35
0.06,0.492407013691553,0.00225,0.00675,0.021,0.9935,0.97475,0.94575,Temperate or sub-polar needleleaf forest,35
0.08,0.500225734091105,0.00225,0.00675,0.021,0.99825,0.99275,0.9695,Temperate or sub-polar needleleaf forest,35
0.1,0.501708361319211,0.00225,0.00675,0.02075,0.999,0.995,0.97425,Temperate or sub-polar needleleaf forest,35
0.12,0.50265079221562,0.0025,0.007,0.02125,0.9995,0.996,0.976,Temperate or sub-polar needleleaf forest,35
0.14,0.503261655041764,0.0025,0.007,0.02125,0.9995,0.99625,0.97725,Temperate or sub-polar needleleaf forest,35
0.16,0.503867790407302,0.0025,0.007,0.02125,0.9995,0.9965,0.97825,Temperate or sub-polar needleleaf forest,35
0.18,0.507598768621373,0.0035,0.009,0.02575,0.9995,0.99675,0.98,Temperate or sub-polar needleleaf forest,35
0.2,0.509463928356153,0.00425,0.01,0.02725,0.9995,0.99725,0.98125,Temperate or sub-polar needleleaf forest,35
0.22,0.509988370791355,0.0035,0.009,0.02625,0.9995,0.997,0.98225,Temperate or sub-polar needleleaf forest,35
0.24,0.510947791268406,0.0035,0.009,0.0265,0.9995,0.99725,0.983,Temperate or sub-polar needleleaf forest,35
0.26,0.513737182467924,0.0035,0.009,0.02675,0.9995,0.9975,0.9845,Temperate or sub-polar needleleaf forest,35
0.28,0.514605394816154,0.003,0.0085,0.0265,0.99975,0.99775,0.98625,Temperate or sub-polar needleleaf forest,35
0.3,0.515147765435288,0.003,0.0085,0.0265,0.99975,0.998,0.98675,Temperate or sub-polar needleleaf forest,35
0.32,0.51536515973478,0.003,0.0085,0.0265,0.99975,0.99775,0.98675,Temperate or sub-polar needleleaf forest,35
0.34,0.516427706019116,0.003,0.009,0.027,0.99975,0.998,0.987,Temperate or sub-polar needleleaf forest,35
0.36,0.517155937311634,0.00325,0.00925,0.0275,0.99975,0.998,0.987,Temperate or sub-polar needleleaf forest,35
0.38,0.51787127357272,0.00325,0.009,0.0275,0.99975,0.99775,0.9865,Temperate or sub-polar needleleaf forest,35
0.4,0.518473163695858,0.0035,0.00975,0.028,0.99975,0.99775,0.98575,Temperate or sub-polar needleleaf forest,35
0.42,0.520088095238095,0.004,0.01075,0.02875,0.99975,0.99775,0.98525,Temperate or sub-polar needleleaf forest,35
0.44,0.521771906484113,0.0045,0.014,0.03275,0.99975,0.9975,0.98475,Temperate or sub-polar needleleaf forest,35
0.46,0.521811327822268,0.00475,0.01325,0.03275,0.99975,0.9975,0.9845,Temperate or sub-polar needleleaf forest,35
0.48,0.522234289158701,0.00425,0.01325,0.034,0.99975,0.9975,0.984,Temperate or sub-polar needleleaf forest,35
0.5,0.522852316369586,0.00425,0.01425,0.0355,0.9995,0.99725,0.9835,Temperate or sub-polar needleleaf forest,35
0.52,0.523139184534573,0.00425,0.01475,0.0365,0.9995,0.997,0.98275,Temperate or sub-polar needleleaf forest,35
0.54,0.523008740204943,0.004,0.0145,0.0365,0.9995,0.99675,0.98175,Temperate or sub-polar needleleaf forest,35
0.56,0.523036924136743,0.004,0.015,0.0375,0.99925,0.996,0.9805,Temperate or sub-polar needleleaf forest,35
0.58,0.523089249117368,0.004,0.01525,0.03825,0.999,0.9955,0.9795,Temperate or sub-polar needleleaf forest,35
0.6,0.523687268578317,0.00375,0.01525,0.0385,0.99925,0.9955,0.9795,Temperate or sub-polar needleleaf forest,35
0.62,0.523339559114785,0.00375,0.01525,0.039,0.99875,0.99425,0.97725,Temperate or sub-polar needleleaf forest,35
0.64,0.524312839059675,0.00365000000000003,0.01525,0.03925,0.99875,0.99425,0.977,Temperate or sub-polar needleleaf forest,35
0.66,0.524309317144579,0.00375,0.01575,0.04,0.99875,0.994,0.97575,Temperate or sub-polar needleleaf forest,35
0.68,0.52352021441488,0.0035,0.01575,0.04025,0.99875,0.99325,0.9735,Temperate or sub-polar needleleaf forest,35
0.7,0.52383257986739,0.0035,0.01575,0.0405,0.9985,0.99325,0.973,Temperate or sub-polar needleleaf forest,35
0.72,0.523686351502626,0.00375,0.01625,0.04125,0.99775,0.99225,0.97175,Temperate or sub-polar needleleaf forest,35
0.74,0.522232721949539,0.00375,0.01625,0.0415,0.9965,0.99,0.9685,Temperate or sub-polar needleleaf forest,35
0.76,0.52074255575648,0.00375,0.0165,0.04175,0.99575,0.98825,0.96625,Temperate or sub-polar needleleaf forest,35
0.78,0.520560419357616,0.00375,0.0165,0.042,0.99575,0.987,0.96825,Temperate or sub-polar needleleaf forest,35
0.8,0.519826427279773,0.00375,0.0165,0.042,0.99525,0.98625,0.96725,Temperate or sub-polar needleleaf forest,35
0.82,0.516040898131404,0.00425,0.01675,0.04225,0.9905,0.978,0.95775,Temperate or sub-polar needleleaf forest,35
0.84,0.513745130457246,0.0045,0.017,0.04275,0.99125,0.976,0.951,Temperate or sub-polar needleleaf forest,35
0.86,0.512920167054163,0.0045,0.017,0.043,0.99225,0.9765,0.949,Temperate or sub-polar needleleaf forest,35
0.88,0.512260255747869,0.0045,0.01725,0.04325,0.99285,0.97625,0.94775,Temperate or sub-polar needleleaf forest,35
0.9,0.510217562214759,0.0045,0.01725,0.0435,0.994,0.97425,0.94425,Temperate or sub-polar needleleaf forest,35
0.92,0.508065043485749,0.0045,0.0175,0.0435,0.9945,0.9715,0.94,Temperate or sub-polar needleleaf forest,35
0.94,0.503550985964006,0.005,0.01775,0.044,0.997,0.9705,0.9285,Temperate or sub-polar needleleaf forest,35
0.96,0.501695276844915,0.00575,0.01975,0.046,0.9985,0.96725,0.92275,Temperate or sub-polar needleleaf forest,35
0.98,0.495760471023853,0.007,0.02125,0.048,0.99575,0.95275,0.904,Temperate or sub-polar needleleaf forest,35
1,0.461459015758202,0.0095,0.02275,0.04975,0.9725,0.90875,0.8115,Temperate or sub-polar needleleaf forest,35
0.062476111539766,0.46653510720744,0,0,0.01425,0.935,0.91125,0.86325,sum_tp_lag,35
0.137206690936971,0.46653510720744,0,0,0.01425,0.935,0.91125,0.86325,sum_tp_lag,35
0.211937270334175,0.466535598036683,0,0,0.01425,0.935,0.91125,0.86325,sum_tp_lag,35
0.28666784973138,0.467621884956514,0,0,0.0125,0.93725,0.91325,0.866,sum_tp_lag,35
0.361398429128585,0.473120278997675,0,0,0.01175,0.95125,0.9265,0.87775,sum_tp_lag,35
0.436129008525789,0.486715474037716,0,2.5e-4,0.011,0.9845,0.961,0.9045,sum_tp_lag,35
0.510859587922994,0.500011521570654,0,2.5e-4,0.01075,0.99325,0.9765,0.93275,sum_tp_lag,35
0.585590167320199,0.51579401102213,0,5e-4,0.011,0.99825,0.99325,0.97125,sum_tp_lag,35
0.660320746717403,0.521527055885645,5e-4,0.002,0.0155,0.9995,0.99675,0.98,sum_tp_lag,35
0.735051326114608,0.522343554637045,7.5e-4,0.00275,0.01475,0.99975,0.99725,0.982,sum_tp_lag,35
0.809781905511813,0.522306458279514,0.0015,0.00375,0.015,0.9995,0.99675,0.981,sum_tp_lag,35
0.884512484909017,0.519531701541376,0.002,0.00425,0.016,0.99875,0.9935,0.974,sum_tp_lag,35
0.959243064306222,0.515143985189012,0.00275,0.00525,0.01825,0.99875,0.98975,0.9655,sum_tp_lag,35
1.03397364370343,0.502203887884268,0.003,0.0055,0.01925,0.99425,0.98275,0.941,sum_tp_lag,35
1.10870422310063,0.488831697235856,0.003,0.00575,0.02,0.99875,0.9775,0.90925,sum_tp_lag,35
1.18343480249784,0.479754869542754,0.003,0.00575,0.02125,0.999,0.97,0.884,sum_tp_lag,35
1.25816538189504,0.474974657711186,0.00325,0.00575,0.0215,0.999,0.96625,0.87075,sum_tp_lag,35
1.33289596129225,0.470373254111771,0.00325,0.00575,0.0215,0.99825,0.957,0.86175,sum_tp_lag,35
1.40762654068945,0.465658266597778,0.00325,0.00575,0.0215,0.99575,0.9404,0.85325,sum_tp_lag,35
1.48235712008665,0.443497791268406,0.0035,0.006,0.0225,0.9835,0.867,0.801,sum_tp_lag,35
1.55708769948386,0.431262120037889,0.0035,0.006,0.02125,0.97,0.84225,0.772,sum_tp_lag,35
1.63181827888106,0.412176285197623,0.0035,0.006,0.02075,0.94425,0.811,0.73175,sum_tp_lag,35
1.70654885827827,0.405420300525273,0.00325,0.006,0.0205,0.93375,0.79975,0.719,sum_tp_lag,35
1.78127943767547,0.4029257986739,0.003,0.00575,0.0205,0.927,0.796,0.715,sum_tp_lag,35
1.85601001707268,0.396555071902179,0.003,0.00575,0.0205,0.89775,0.78475,0.70675,sum_tp_lag,35
1.93074059646988,0.390594437268578,0.003,0.00575,0.02075,0.86325,0.776,0.7,sum_tp_lag,35
2.00547117586709,0.388572281064324,0.003,0.00575,0.02075,0.84625,0.772,0.69775,sum_tp_lag,35
2.08020175526429,0.388471764401963,0.003,0.00575,0.02075,0.846,0.77175,0.6975,sum_tp_lag,35
2.1549323346615,0.388429677947128,0.003,0.00575,0.02075,0.84525,0.77175,0.6975,sum_tp_lag,35
2.2296629140587,0.388417079996556,0.003,0.00575,0.02075,0.845,0.77175,0.6975,sum_tp_lag,35
2.30439349345591,0.388436751915956,0.003,0.00575,0.02075,0.845,0.77175,0.6975,sum_tp_lag,35
2.37912407285311,0.388427516576251,0.003,0.00575,0.021,0.845,0.77175,0.6975,sum_tp_lag,35
2.45385465225032,0.38847625936450503,0.003,0.00575,0.021,0.84525,0.77175,0.6975,sum_tp_lag,35
2.52858523164752,0.388499022647033,0.003,0.00575,0.021,0.84525,0.77175,0.6975,sum_tp_lag,35
2.60331581104472,0.388506264531129,0.003,0.00575,0.021,0.84525,0.77175,0.6975,sum_tp_lag,35
2.67804639044193,0.388505691897012,0.003,0.00575,0.021,0.84525,0.77175,0.6975,sum_tp_lag,35
2.75277696983913,0.388503707052441,0.003,0.00575,0.021,0.84525,0.77175,0.6975,sum_tp_lag,35
2.82750754923634,0.388507775768535,0.003,0.006,0.02125,0.845,0.77175,0.6975,sum_tp_lag,35
2.90223812863354,0.388522866615,0.003,0.006,0.02125,0.845,0.77175,0.6975,sum_tp_lag,35
2.97696870803075,0.388517480409885,0.003,0.006,0.02125,0.845,0.77175,0.6975,sum_tp_lag,35
3.05169928742795,0.388517385688453,0.003,0.006,0.02125,0.845,0.77175,0.6975,sum_tp_lag,35
3.12642986682516,0.388517385688453,0.003,0.006,0.02125,0.845,0.77175,0.6975,sum_tp_lag,35
3.20116044622236,0.388517385688453,0.003,0.006,0.02125,0.845,0.77175,0.6975,sum_tp_lag,35
3.27589102561957,0.388517385688453,0.003,0.006,0.02125,0.845,0.77175,0.6975,sum_tp_lag,35
3.35062160501677,0.388517385688453,0.003,0.006,0.02125,0.845,0.77175,0.6975,sum_tp_lag,35
3.42535218441398,0.388517385688453,0.003,0.006,0.02125,0.845,0.77175,0.6975,sum_tp_lag,35
3.50008276381118,0.388517385688453,0.003,0.006,0.02125,0.845,0.77175,0.6975,sum_tp_lag,35
3.57481334320839,0.388517385688453,0.003,0.006,0.02125,0.845,0.77175,0.6975,sum_tp_lag,35
3.64954392260559,0.388517385688453,0.003,0.006,0.02125,0.845,0.77175,0.6975,sum_tp_lag,35
3.7242745020028,0.388517385688453,0.003,0.006,0.02125,0.845,0.77175,0.6975,sum_tp_lag,35
3.7990050814,0.388517385688453,0.003,0.006,0.02125,0.845,0.77175,0.6975,sum_tp_lag,35
11.8071540026667,0.451952402479979,0,5e-4,0.02725,0.896,0.86475,0.831,min_rh,35
13.1408130889006,0.451952402479979,0,5e-4,0.02725,0.896,0.86475,0.831,min_rh,35
14.4744721751345,0.451949664169465,0,5e-4,0.02725,0.896,0.86475,0.831,min_rh,35
15.8081312613684,0.451978239903556,0,5e-4,0.02675,0.89625,0.86475,0.831,min_rh,35
17.1417903476023,0.451607870489968,0,0,0.0225,0.89675,0.865,0.83125,min_rh,35
18.4754494338363,0.452563394471713,0,0,0.01975,0.9,0.86725,0.83325,min_rh,35
19.8091085200702,0.452894932403341,0,0,0.01775,0.90275,0.869,0.8345,min_rh,35
21.1427676063041,0.455839666752777,0,0,0.0175,0.91225,0.87675,0.84,min_rh,35
22.476426692538,0.465726780332386,0,0,0.01725,0.9465,0.89625,0.856,min_rh,35
23.8100857787719,0.472136071643847,0,0,0.01625,0.963,0.90975,0.86625,min_rh,35
25.1437448650058,0.478116050977353,0,0,0.0165,0.9715,0.92125,0.87825,min_rh,35
26.4774039512398,0.483944531990011,0,0,0.01575,0.978,0.93075,0.89125,min_rh,35
27.8110630374737,0.489592198398347,0,0,0.01475,0.9815,0.942,0.90425,min_rh,35
29.1447221237076,0.49172965211401,0,0,0.01475,0.9765,0.94525,0.9095,min_rh,35
30.4783812099415,0.502412662533368,0,2.5e-4,0.0155,0.98775,0.96875,0.93625,min_rh,35
31.8120402961754,0.512870390941187,0,2.5e-4,0.0155,0.9955,0.98625,0.9605,min_rh,35
33.1456993824093,0.517629639197451,0,2.5e-4,0.01525,0.999,0.99525,0.97625,min_rh,35
34.4793584686433,0.519226052699561,0,2.5e-4,0.01525,0.9995,0.99775,0.98325,min_rh,35
35.8130175548772,0.52067512701283,0,2.5e-4,0.01525,1,0.9985,0.987,min_rh,35
37.1466766411111,0.52027769740807694,0,2.5e-4,0.012,1,0.99875,0.98825,min_rh,35
38.480335727345,0.520965400843882,0,5e-4,0.0135,1,0.9985,0.98925,min_rh,35
39.8139948135789,0.520388185654008,0,5e-4,0.013,0.99975,0.998,0.98775,min_rh,35
41.1476538998129,0.518656298975286,0,5e-4,0.01275,0.99925,0.996,0.98175,min_rh,35
42.4813129860468,0.517304197881684,0,7.5e-4,0.013,0.999,0.9945,0.97675,min_rh,35
43.8149720722807,0.515732838198571,0,7.5e-4,0.013,0.99875,0.994,0.974,min_rh,35
45.1486311585146,0.509832278481013,0,7.5e-4,0.01325,0.998,0.99225,0.9705,min_rh,35
46.4822902447485,0.504147317661242,0,7.5e-4,0.014,0.99625,0.9865,0.957,min_rh,35
47.8159493309824,0.4948742013261,0,7.5e-4,0.01425,0.9945,0.97625,0.937,min_rh,35
49.1496084172164,0.488306570223026,2.5e-4,0.001,0.01475,0.993,0.96475,0.92075,min_rh,35
50.4832675034503,0.479002062343925,2.5e-4,0.001,0.01625,0.98825,0.95025,0.895,min_rh,35
51.8169265896842,0.470533893050891,7.5e-4,0.0015,0.018,0.97925,0.931,0.876,min_rh,35
53.1505856759181,0.466967441660208,7.5e-4,0.0015,0.0185,0.97375,0.922,0.8685,min_rh,35
54.484244762152,0.446678442262981,0.00175,0.00275,0.0215,0.93975,0.87275,0.823,min_rh,35
55.8179038483859,0.431894389907862,0.00175,0.003,0.019,0.9175,0.84275,0.792,min_rh,35
57.1515629346199,0.424350021527598,0.00175,0.00275,0.01625,0.9015,0.82675,0.77925,min_rh,35
58.4852220208538,0.420637040385775,0.00175,0.00275,0.015,0.89075,0.82025,0.77525,min_rh,35
59.8188811070877,0.420043111168518,0.00175,0.0025,0.01475,0.8875,0.819,0.7745,min_rh,35
61.1525401933216,0.41946941358822,0.00225,0.00325,0.015,0.88425,0.8175,0.77325,min_rh,35
62.4861992795555,0.419363381555154,0.00275,0.004,0.0155,0.88275,0.81625,0.77275,min_rh,35
63.8198583657894,0.419074369241367,0.00275,0.004,0.0155,0.8816,0.8155,0.772,min_rh,35
65.1535174520234,0.41909774390769,0.00275,0.00425,0.01575,0.88125,0.81525,0.772,min_rh,35
66.4871765382573,0.419139429949195,0.00275,0.00425,0.016,0.88125,0.81525,0.772,min_rh,35
67.8208356244912,0.419117256522862,0.003,0.00425,0.01625,0.8805,0.81525,0.772,min_rh,35
69.1544947107251,0.419572031344183,0.004,0.006,0.01725,0.88025,0.815,0.77175,min_rh,35
70.488153796959,0.41969068716094,0.00425,0.00625,0.01775,0.8801,0.815,0.772,min_rh,35
71.8218128831929,0.419766167226384,0.00475,0.0065,0.018,0.88,0.815,0.772,min_rh,35
73.1554719694269,0.419763915439594,0.00475,0.0065,0.018,0.88,0.815,0.772,min_rh,35
74.4891310556608,0.419763131835012,0.00475,0.0065,0.018,0.88,0.815,0.772,min_rh,35
75.8227901418947,0.419763131835012,0.00475,0.0065,0.018,0.88,0.815,0.772,min_rh,35
77.1564492281286,0.419763131835012,0.00475,0.0065,0.018,0.88,0.815,0.772,min_rh,35
78.4901083143625,0.419763131835012,0.00475,0.0065,0.018,0.88,0.815,0.772,min_rh,35
0.626165771484409,0.416063329888918,0,7.5e-4,0.009,0.92425,0.827,0.74825,gdd_season_lag,35
25.9676414794922,0.416063329888918,0,7.5e-4,0.009,0.92425,0.827,0.74825,gdd_season_lag,35
51.3091171875,0.416063329888918,0,7.5e-4,0.009,0.92425,0.827,0.74825,gdd_season_lag,35
76.6505928955078,0.416063372944114,0,7.5e-4,0.009,0.92425,0.827,0.74825,gdd_season_lag,35
101.992068603516,0.416064866959442,0,7.5e-4,0.009,0.92425,0.827,0.74825,gdd_season_lag,35
127.333544311523,0.416120855937312,0,7.5e-4,0.009,0.92475,0.827,0.74825,gdd_season_lag,35
152.675020019531,0.416213235167485,0,7.5e-4,0.009,0.92625,0.82725,0.74825,gdd_season_lag,35
178.016495727539,0.416130560578662,0,7.5e-4,0.0085,0.927,0.82725,0.74825,gdd_season_lag,35
203.357971435547,0.416076478946009,0,7.5e-4,0.0085,0.927,0.82725,0.74825,gdd_season_lag,35
228.699447143555,0.416079505726341,0,7.5e-4,0.00825,0.92725,0.8275,0.74825,gdd_season_lag,35
254.040922851562,0.416102225953673,0,7.5e-4,0.00825,0.9275,0.8275,0.74825,gdd_season_lag,35
279.38239855957,0.41609840695772,0,7.5e-4,0.00825,0.92775,0.8275,0.74825,gdd_season_lag,35
304.723874267578,0.41607606561612,0,7.5e-4,0.00825,0.92775,0.8275,0.74825,gdd_season_lag,35
330.065349975586,0.416114841126324,0,7.5e-4,0.00825,0.928,0.82775,0.7485,gdd_season_lag,35
355.406825683594,0.416267299578059,0,7.5e-4,0.008,0.9285,0.8285,0.749,gdd_season_lag,35
380.748301391602,0.416748699733058,0,7.5e-4,0.00775,0.92975,0.8305,0.74975,gdd_season_lag,35
406.089777099609,0.417609730474468,0,7.5e-4,0.008,0.933,0.8325,0.751,gdd_season_lag,35
431.431252807617,0.418026720055111,0,7.5e-4,0.00775,0.9365,0.834,0.75175,gdd_season_lag,35
456.772728515625,0.419697365021958,0,7.5e-4,0.00775,0.9565,0.8384,0.7535,gdd_season_lag,35
482.114204223633,0.420318987341772,0,7.5e-4,0.0075,0.9635,0.8405,0.754,gdd_season_lag,35
507.455679931641,0.421083285972617,0,7.5e-4,0.00775,0.969,0.8425,0.755,gdd_season_lag,35
532.797155639649,0.421636071643847,0,7.5e-4,0.00775,0.972,0.844,0.75575,gdd_season_lag,35
558.138631347656,0.422389081202101,0,7.5e-4,0.00775,0.97475,0.84625,0.75775,gdd_season_lag,35
583.480107055664,0.424399616808749,0,7.5e-4,0.008,0.977,0.85275,0.7615,gdd_season_lag,35
608.821582763672,0.426841277017136,0,7.5e-4,0.008,0.9785,0.8595,0.767,gdd_season_lag,35
634.16305847168,0.429636738999397,0,7.5e-4,0.00825,0.97675,0.8665,0.774,gdd_season_lag,35
659.504534179687,0.435770007749935,0,7.5e-4,0.00975,0.98,0.8805,0.7895,gdd_season_lag,35
684.846009887695,0.44015678119349,0,7.5e-4,0.01125,0.9815,0.88725,0.80025,gdd_season_lag,35
710.187485595703,0.449145987255662,0,7.5e-4,0.01225,0.9765,0.89325,0.81925,gdd_season_lag,35
735.528961303711,0.508535451649014,0,5e-4,0.01175,0.99325,0.98,0.96225,gdd_season_lag,35
