lat,lon,manual_id,modis_id,source,classification,short,total,Temperate or sub-polar grassland,Tropical or sub-tropical shrubland,Temperate or sub-polar needleleaf forest,Temperate or sub-polar shrubland,Cropland,Urban and Built-up,Barren Lands,Wetland,Temperate or sub-polar broadleaf deciduous forest,Water,Tropical or sub-tropical grassland,Snow and Ice,No data,Mixed Forest,Sub-polar or polar grassland-lichen-moss,Sub-polar or polar barren-lichen-moss,near_needle
40.50659227796132,-107.98230102157686,17694,8,Synthetic data,Temperate or sub-polar shrubland,temperature_shrub,1254,0.03668261562998405,NA,NA,0.9497607655502392,0.013556618819776715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
40.5189621366444,-112.71231843205167,17710,8,Synthetic data,Temperate or sub-polar shrubland,temperature_shrub,1253,0.35434956105347165,NA,0.0223463687150838,0.5442936951316839,0.07901037509976057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
40.56544585956726,-118.7426609476679,17741,8,Synthetic data,Temperate or sub-polar shrubland,temperature_shrub,1254,0.003189792663476874,NA,NA,0.9968102073365231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
40.57801343390019,-112.02677178801969,17751,8,Synthetic data,Temperate or sub-polar shrubland,temperature_shrub,1254,0.0733652312599681,NA,NA,0.6028708133971292,0.11642743221690591,0.20733652312599682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
40.59874059044523,-118.07123362919084,17781,10,Synthetic data,Temperate or sub-polar grassland,temperature_grass,1258,0.29411764705882354,NA,NA,0.6963434022257552,0.009538950715421303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
40.60441921750317,-111.6755020416458,17784,1,Synthetic data,Temperate or sub-polar needleleaf forest,needleleaf,1256,0.05573248407643312,NA,0.40923566878980894,0.37738853503184716,NA,NA,0.04936305732484077,NA,0.04856687898089172,NA,NA,0.059713375796178345,NA,NA,NA,NA,TRUE
40.60502365400316,-120.3775017890148,17785,8,Synthetic data,Temperate or sub-polar shrubland,temperature_shrub,1256,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
40.61370135395555,-119.20694055926288,17797,8,Synthetic data,Temperate or sub-polar shrubland,temperature_shrub,1253,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
40.637,-111.482,51133,8,iNaturalist,Temperate or sub-polar shrubland,temperature_shrub,1256,0.011146496815286623,NA,0.009554140127388535,0.6457006369426752,0.012738853503184714,NA,NA,NA,0.31289808917197454,0.007961783439490446,NA,NA,NA,NA,NA,NA,TRUE
40.675,-111.603,50424,5,iNaturalist,Temperate or sub-polar broadleaf deciduous forest,temperature_deciduous,1256,NA,NA,0.22452229299363058,0.1998407643312102,NA,NA,NA,NA,0.5756369426751592,NA,NA,NA,NA,NA,NA,NA,TRUE
40.695084081962705,-119.07155447959668,17876,8,Synthetic data,Temperate or sub-polar shrubland,temperature_shrub,1251,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
40.74287246196763,-122.10357872658642,17931,1,Synthetic data,Temperate or sub-polar needleleaf forest,needleleaf,1260,0.027777777777777776,NA,0.2753968253968254,0.6642857142857143,NA,NA,NA,NA,NA,0.02142857142857143,NA,NA,NA,0.011111111111111112,NA,NA,TRUE
40.77707359858323,-113.72892016073456,17957,16,Synthetic data,Barren Lands,barren,1255,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
40.804983529029414,-113.4716564604896,17986,16,Synthetic data,Barren Lands,barren,1251,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
40.83076543925563,-106.20364781003444,18012,8,Synthetic data,Temperate or sub-polar shrubland,temperature_shrub,1253,0.1596169193934557,NA,0.035115722266560255,0.7549880287310455,0.05027932960893855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
40.84399898402626,-116.51293906313369,18025,15,Synthetic data,Cropland,cropland,1253,0.24980047885075818,NA,NA,0.5235434956105347,0.2266560255387071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
40.963,-105.578,51397,1,iNaturalist,Temperate or sub-polar needleleaf forest,needleleaf,1259,0.017474185861795076,NA,0.8268467037331215,0.1556791104050834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
40.998914484574925,-112.77914846036585,18179,16,Synthetic data,Barren Lands,barren,1266,0.026066350710900472,NA,NA,0.045813586097946286,NA,NA,0.7345971563981043,NA,NA,0.19352290679304898,NA,NA,NA,NA,NA,NA,FALSE
41.05442223418504,-118.76970411435468,18222,16,Synthetic data,Barren Lands,barren,1251,NA,NA,NA,0.12709832134292565,NA,NA,0.8729016786570744,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
41.151640885393135,-114.7354985740385,18328,8,Synthetic data,Temperate or sub-polar shrubland,temperature_shrub,1253,0.006384676775738229,NA,NA,0.9936153232242618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
41.1689508073614,-111.53249589679764,18346,5,Synthetic data,Temperate or sub-polar broadleaf deciduous forest,temperature_deciduous,1254,0.014354066985645933,NA,0.006379585326953748,0.5956937799043063,0.003987240829346092,NA,NA,0.006379585326953748,0.37320574162679426,NA,NA,NA,NA,NA,NA,NA,TRUE
41.16929637582507,-105.26624490023823,18347,10,Synthetic data,Temperate or sub-polar grassland,temperature_grass,1259,0.5671167593328038,NA,0.04289118347895155,0.38999205718824465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
41.192448652815074,-121.74571585003288,18376,1,Synthetic data,Temperate or sub-polar needleleaf forest,needleleaf,1256,NA,NA,0.9195859872611465,0.0804140127388535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
41.21438077412313,-106.5633291847771,18403,10,Synthetic data,Temperate or sub-polar grassland,temperature_grass,1257,0.1758154335719968,NA,0.003977724741447892,0.8027048528241846,0.017501988862370723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
41.23067797202384,-119.12264885473996,18416,8,Synthetic data,Temperate or sub-polar shrubland,temperature_shrub,1250,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
41.23270395270083,-105.7549302711268,18417,10,Synthetic data,Temperate or sub-polar grassland,temperature_grass,1264,0.6463607594936709,NA,NA,0.10443037974683544,0.23655063291139242,NA,NA,0.012658227848101266,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
41.24964369600639,-109.68264692812228,18435,8,Synthetic data,Temperate or sub-polar shrubland,temperature_shrub,1253,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
41.29362163558835,-109.45346095808782,18472,8,Synthetic data,Temperate or sub-polar shrubland,temperature_shrub,1260,NA,NA,NA,0.9936507936507937,NA,NA,NA,NA,NA,0.006349206349206349,NA,NA,NA,NA,NA,NA,FALSE
41.30426122905919,-118.07252711447654,18478,8,Synthetic data,Temperate or sub-polar shrubland,temperature_shrub,1258,0.010333863275039745,NA,NA,0.9896661367249603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
41.353990007250104,-123.70141954027348,18532,1,Synthetic data,Temperate or sub-polar needleleaf forest,needleleaf,1254,NA,NA,0.8397129186602871,0.12998405103668262,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.030303030303030304,NA,NA,TRUE
41.36264230473898,-107.37637336348416,18540,8,Synthetic data,Temperate or sub-polar shrubland,temperature_shrub,1257,0.002386634844868735,NA,NA,0.9976133651551312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
41.39574687468121,-114.58830181905068,18578,8,Synthetic data,Temperate or sub-polar shrubland,temperature_shrub,1258,0.014308426073131956,NA,NA,0.985691573926868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
41.40094403515104,-117.205449722067,18590,8,Synthetic data,Temperate or sub-polar shrubland,temperature_shrub,1257,0.07716785998408911,NA,NA,0.9140811455847255,NA,NA,NA,NA,NA,0.008750994431185362,NA,NA,NA,NA,NA,NA,FALSE
41.40749838750344,-121.1327475659782,18595,1,Synthetic data,Temperate or sub-polar needleleaf forest,needleleaf,1256,NA,NA,0.1480891719745223,0.8519108280254777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
41.44211596995592,-110.3628826670465,18629,8,Synthetic data,Temperate or sub-polar shrubland,temperature_shrub,1253,NA,NA,NA,0.9960095770151636,0.0039904229848363925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
41.50930386962136,-122.30956629413411,18685,16,Synthetic data,Barren Lands,barren,1257,NA,NA,0.17979315831344472,0.7350835322195705,NA,0.0015910898965791568,0.08353221957040573,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
41.53669238323346,-119.25630961393472,18708,8,Synthetic data,Temperate or sub-polar shrubland,temperature_shrub,1264,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
41.570846889633685,-114.09874498064164,18744,8,Synthetic data,Temperate or sub-polar shrubland,temperature_shrub,1258,NA,NA,0.1534181240063593,0.8465818759936407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
41.645162383210845,-113.68804718053434,18825,8,Synthetic data,Temperate or sub-polar shrubland,temperature_shrub,1255,0.036653386454183264,NA,NA,0.9633466135458167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
41.653998307243455,-119.04085564496928,18831,8,Synthetic data,Temperate or sub-polar shrubland,temperature_shrub,1253,0.0039904229848363925,NA,NA,0.9848363926576217,0.0111731843575419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
41.68853797996417,-115.32420597336022,18860,8,Synthetic data,Temperate or sub-polar shrubland,temperature_shrub,1258,0.01987281399046105,NA,0.06359300476947535,0.9165341812400636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
41.701849923469126,-104.68821795313852,18874,10,Synthetic data,Temperate or sub-polar grassland,temperature_grass,1255,0.950597609561753,NA,NA,0.01593625498007968,0.03346613545816733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
41.70857834902198,-115.31114831705108,45335,8,Defoliation surveys,Temperate or sub-polar shrubland,temperature_shrub,1254,0.022328548644338118,NA,0.08692185007974482,0.8907496012759171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
41.74389275367139,-118.0457683961722,18921,8,Synthetic data,Temperate or sub-polar shrubland,temperature_shrub,1256,0.11305732484076433,NA,NA,0.8869426751592356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
41.80480908683967,-119.14691819163272,18982,8,Synthetic data,Temperate or sub-polar shrubland,temperature_shrub,1255,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
41.80637784758951,-115.3432585951467,45732,1,Defoliation surveys,Temperate or sub-polar needleleaf forest,needleleaf,1259,0.17235901509134233,NA,0.2692613185067514,0.5536139793486894,NA,NA,0.004765687053216839,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
41.81341394220269,-115.49296145579608,45573,8,Defoliation surveys,Temperate or sub-polar shrubland,temperature_shrub,1254,0.03987240829346093,NA,0.13157894736842105,0.7759170653907496,NA,NA,NA,NA,0.05263157894736842,NA,NA,NA,NA,NA,NA,NA,TRUE
41.82623897738985,-115.20798025071458,45358,8,Defoliation surveys,Temperate or sub-polar shrubland,temperature_shrub,1254,0.17862838915470494,NA,0.0430622009569378,0.7783094098883573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
41.86599325609859,-121.55514002975542,19041,8,Synthetic data,Temperate or sub-polar shrubland,temperature_shrub,1257,NA,NA,NA,0.4709626093874304,0.3054892601431981,NA,NA,NA,NA,0.22354813046937153,NA,NA,NA,NA,NA,NA,FALSE
41.869583152649376,-115.47478730683376,46780,1,Defoliation surveys,Temperate or sub-polar needleleaf forest,needleleaf,1254,0.01036682615629984,NA,0.12440191387559808,0.8492822966507177,0.01036682615629984,NA,NA,NA,0.0055821371610845294,NA,NA,NA,NA,NA,NA,NA,TRUE
41.87696543533821,-105.68062009400457,19051,10,Synthetic data,Temperate or sub-polar grassland,temperature_grass,1260,0.5619047619047619,NA,0.003968253968253968,0.23412698412698413,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,TRUE
41.902258870000765,-115.34741011460213,45586,8,Defoliation surveys,Temperate or sub-polar shrubland,temperature_shrub,1255,0.12031872509960159,NA,0.1306772908366534,0.749003984063745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
41.90447314194171,-120.59647429146573,19076,14,Synthetic data,Wetland,wetland,1252,NA,NA,0.09824281150159744,0.8809904153354633,NA,NA,0.00878594249201278,0.011980830670926517,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
41.923185328044205,-115.5119790072916,45425,8,Defoliation surveys,Temperate or sub-polar shrubland,temperature_shrub,1257,0.031026252983293555,NA,0.012728719172633254,0.9562450278440732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
41.949943186191376,-105.72300087945769,19112,8,Synthetic data,Temperate or sub-polar shrubland,temperature_shrub,1251,0.44684252597921664,NA,NA,0.5531574740207834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
41.98187696636887,-123.8661076388671,19151,8,Synthetic data,Temperate or sub-polar shrubland,temperature_shrub,1257,NA,NA,0.3818615751789976,0.6181384248210023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
41.98484509123955,-111.53233457467286,19155,1,Synthetic data,Temperate or sub-polar needleleaf forest,needleleaf,1254,0.007974481658692184,NA,0.569377990430622,0.37161084529505584,NA,NA,NA,NA,0.051036682615629984,NA,NA,NA,NA,NA,NA,NA,TRUE
42.00005898432573,-116.466841733607,19172,8,Synthetic data,Temperate or sub-polar shrubland,temperature_shrub,1257,0.003977724741447892,NA,NA,0.9960222752585521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
42.06265094579189,-121.32371897950529,41427,1,Defoliation surveys,Temperate or sub-polar needleleaf forest,needleleaf,1259,NA,NA,0.2756155679110405,0.6902303415409055,0.03415409054805401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
42.0806514399475,-114.12044774504258,45180,8,Defoliation surveys,Temperate or sub-polar shrubland,temperature_shrub,1258,0.03815580286168521,NA,0.010333863275039745,0.951510333863275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
42.14389731432311,-117.47920634923504,19319,8,Synthetic data,Temperate or sub-polar shrubland,temperature_shrub,1263,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
42.16977851744741,-104.48916384240148,19346,10,Synthetic data,Temperate or sub-polar grassland,temperature_grass,1257,0.7494033412887828,NA,NA,0.007159904534606206,0.24343675417661098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
42.17837,-122.47371,728,1,Pheromone trapping,Temperate or sub-polar needleleaf forest,needleleaf,1259,NA,NA,0.687053216838761,0.29864972200158857,NA,NA,NA,NA,NA,0.014297061159650517,NA,NA,NA,NA,NA,NA,TRUE
42.203200309188105,-108.21876942773817,19373,8,Synthetic data,Temperate or sub-polar shrubland,temperature_shrub,1261,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
42.20854326304228,-113.71575134213832,45183,1,Defoliation surveys,Temperate or sub-polar needleleaf forest,needleleaf,1257,0.02784407319013524,NA,0.2728719172633254,0.6626889419252188,0.010342084327764518,NA,NA,NA,0.026252983293556086,NA,NA,NA,NA,NA,NA,NA,TRUE
42.210541196982376,-117.4014896687586,19378,8,Synthetic data,Temperate or sub-polar shrubland,temperature_shrub,1258,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
42.22293798887404,-104.81649923336226,19393,10,Synthetic data,Temperate or sub-polar grassland,temperature_grass,1254,0.9904306220095693,NA,NA,0.008771929824561403,7.974481658692185e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
42.23596540593137,-112.44909568993629,45628,8,Defoliation surveys,Temperate or sub-polar shrubland,temperature_shrub,1258,0.09300476947535771,NA,0.10015898251192369,0.7917329093799682,0.0023847376788553257,NA,NA,NA,0.012718600953895072,NA,NA,NA,NA,NA,NA,NA,TRUE
42.23705074458849,-108.9765382577898,19406,8,Synthetic data,Temperate or sub-polar shrubland,temperature_shrub,1250,0.008,NA,NA,0.992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
42.28950643813005,-107.3832818857627,19448,8,Synthetic data,Temperate or sub-polar shrubland,temperature_shrub,1262,0.059429477020602216,NA,0.13549920760697307,0.8026941362916006,0.002377179080824089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
42.350049437605776,-119.73547362076351,19525,8,Synthetic data,Temperate or sub-polar shrubland,temperature_shrub,1260,NA,NA,0.016666666666666666,0.9674603174603175,NA,NA,NA,NA,NA,0.015873015873015872,NA,NA,NA,NA,NA,NA,TRUE
42.383512343342765,-112.74716952196232,45639,8,Defoliation surveys,Temperate or sub-polar shrubland,temperature_shrub,1258,0.05246422893481717,NA,0.05802861685214626,0.8131955484896661,0.0643879173290938,NA,NA,NA,0.01192368839427663,NA,NA,NA,NA,NA,NA,NA,TRUE
42.407596144708805,-121.3079997645691,19584,8,Synthetic data,Temperate or sub-polar shrubland,temperature_shrub,1258,0.04531001589825119,NA,0.051669316375198726,0.7559618441971383,0.14705882352941177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
42.44616139907157,-120.8249432700104,19620,8,Synthetic data,Temperate or sub-polar shrubland,temperature_shrub,1257,NA,NA,0.5361972951471758,0.4638027048528242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
42.463132353674155,-111.5915536718676,19630,1,Synthetic data,Temperate or sub-polar needleleaf forest,needleleaf,1255,NA,NA,0.7019920318725099,0.24541832669322708,NA,NA,NA,NA,0.05258964143426295,NA,NA,NA,NA,NA,NA,NA,TRUE
42.481228302640375,-114.15257673768792,19646,15,Synthetic data,Cropland,cropland,1258,0.030206677265500796,NA,NA,0.04531001589825119,0.8974562798092209,NA,NA,NA,NA,0.02702702702702703,NA,NA,NA,NA,NA,NA,FALSE
42.5084756797296,-111.94698828994296,19677,1,Synthetic data,Temperate or sub-polar needleleaf forest,needleleaf,1258,NA,NA,0.651033386327504,0.34022257551669316,NA,NA,NA,NA,0.008744038155802861,NA,NA,NA,NA,NA,NA,NA,TRUE
42.514570826198906,-106.41074469714658,19685,8,Synthetic data,Temperate or sub-polar shrubland,temperature_shrub,1257,0.04375497215592681,NA,NA,0.9562450278440732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
42.64241854735883,-121.72570244502276,19818,1,Synthetic data,Temperate or sub-polar needleleaf forest,needleleaf,1257,0.01988862370723946,NA,0.5425616547334925,0.4311853619729515,0.006364359586316627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
42.69622351351427,-110.94152394490084,19868,8,Synthetic data,Temperate or sub-polar shrubland,temperature_shrub,1259,0.13343923749007147,NA,0.08339952343129468,0.5186656076250993,0.24622716441620335,NA,NA,0.011914217633042097,0.006354249404289118,NA,NA,NA,NA,NA,NA,NA,TRUE
42.747560101386625,-108.92630793113494,19923,1,Synthetic data,Temperate or sub-polar needleleaf forest,needleleaf,1258,0.011128775834658187,NA,0.8076311605723371,0.18124006359300476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
42.74873857811326,-104.63968907069648,19925,10,Synthetic data,Temperate or sub-polar grassland,temperature_grass,1258,0.9682034976152624,NA,NA,0.011128775834658187,0.02066772655007949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
42.80901,-120.96813,1609,8,Pheromone trapping,Temperate or sub-polar shrubland,temperature_shrub,1257,NA,NA,0.1718377088305489,0.8281622911694511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
42.81888357317075,-113.1144086571294,19993,15,Synthetic data,Cropland,cropland,1253,0.03830806065442937,NA,NA,0.34477254588986433,0.4421388667198723,NA,0.174780526735834,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
42.85928920120932,-123.5660253103706,20032,1,Synthetic data,Temperate or sub-polar needleleaf forest,needleleaf,1255,NA,NA,0.6199203187250996,0.3800796812749004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
42.87892312958138,-119.18564625218278,20052,8,Synthetic data,Temperate or sub-polar shrubland,temperature_shrub,1257,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
42.99304794106865,-110.7696102973423,20163,1,Synthetic data,Temperate or sub-polar needleleaf forest,needleleaf,1254,0.006379585326953748,NA,0.5574162679425837,0.4082934609250399,NA,NA,NA,NA,0.027910685805422646,NA,NA,NA,NA,NA,NA,NA,TRUE
43.0081130816252,-123.435745418421,20179,1,Synthetic data,Temperate or sub-polar needleleaf forest,needleleaf,1251,0.002398081534772182,NA,0.5035971223021583,0.4628297362110312,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03117505995203837,NA,NA,TRUE
43.024757195671555,-107.23976437066447,20204,8,Synthetic data,Temperate or sub-polar shrubland,temperature_shrub,1258,0.09936406995230525,NA,NA,0.9006359300476947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
43.10299351543654,-109.73466675903182,20276,8,Synthetic data,Temperate or sub-polar shrubland,temperature_shrub,1254,0.38516746411483255,NA,0.23604465709728867,0.22169059011164274,NA,NA,0.12759170653907495,NA,NA,NA,NA,0.029505582137161084,NA,NA,NA,NA,TRUE
43.10787181345044,-116.7648963401459,44729,8,Defoliation surveys,Temperate or sub-polar shrubland,temperature_shrub,1260,0.044444444444444446,NA,0.06190476190476191,0.8936507936507937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
43.142661487625446,-107.97309535642852,20315,8,Synthetic data,Temperate or sub-polar shrubland,temperature_shrub,1257,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
43.15347330679651,-108.62771436141338,20331,15,Synthetic data,Cropland,cropland,1256,0.1035031847133758,NA,NA,0.2890127388535032,0.39729299363057324,NA,NA,NA,NA,0.21019108280254778,NA,NA,NA,NA,NA,NA,FALSE
43.1911517737001,-115.34455302763772,48786,8,Defoliation surveys,Temperate or sub-polar shrubland,temperature_shrub,1256,0.006369426751592357,NA,0.01194267515923567,0.981687898089172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
43.23037216445664,-115.3398741321871,20403,8,Synthetic data,Temperate or sub-polar shrubland,temperature_shrub,1258,0.005564387917329093,NA,0.01987281399046105,0.958664546899841,NA,NA,NA,NA,0.01589825119236884,NA,NA,NA,NA,NA,NA,NA,TRUE
43.28162862133467,-117.6436682579806,20453,8,Synthetic data,Temperate or sub-polar shrubland,temperature_shrub,1264,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
43.297572426788975,-115.7009578642319,20470,10,Synthetic data,Temperate or sub-polar grassland,temperature_grass,1265,0.41185770750988143,NA,NA,0.49486166007905136,0.0932806324110672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
43.39419272670057,-107.02954666467848,20557,10,Synthetic data,Temperate or sub-polar grassland,temperature_grass,1255,0.35856573705179284,NA,NA,0.6247011952191235,0.016733067729083666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
43.40694239892764,-110.31646843114868,20566,1,Synthetic data,Temperate or sub-polar needleleaf forest,needleleaf,1258,0.3958664546899841,NA,0.14705882352941177,0.28696343402225755,NA,NA,0.15580286168521462,NA,NA,NA,NA,0.014308426073131956,NA,NA,NA,NA,TRUE
43.4192814399139,-104.8515021536732,20581,10,Synthetic data,Temperate or sub-polar grassland,temperature_grass,1255,0.9537848605577689,NA,NA,0.046215139442231074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
43.42228638171218,-113.5006635048776,20587,16,Synthetic data,Barren Lands,barren,1257,NA,NA,0.1614956245027844,0.1431980906921241,NA,NA,0.6109785202863962,NA,NA,0.08432776451869531,NA,NA,NA,NA,NA,NA,TRUE
43.44310606853853,-114.9619402702488,44273,8,Defoliation surveys,Temperate or sub-polar shrubland,temperature_shrub,1255,0.09482071713147411,NA,0.024701195219123506,0.8685258964143426,0.0015936254980079682,NA,NA,NA,0.010358565737051793,NA,NA,NA,NA,NA,NA,NA,TRUE
43.44820782196739,-114.97879267818428,44274,8,Defoliation surveys,Temperate or sub-polar shrubland,temperature_shrub,1260,0.050793650793650794,NA,0.030952380952380953,0.9071428571428571,NA,NA,NA,NA,0.011111111111111112,NA,NA,NA,NA,NA,NA,NA,TRUE
43.48241654474987,-110.4892380972742,20649,10,Synthetic data,Temperate or sub-polar grassland,temperature_grass,1255,0.399203187250996,NA,0.33784860557768925,0.20159362549800797,NA,NA,0.04063745019920319,NA,NA,NA,NA,0.020717131474103586,NA,NA,NA,NA,TRUE
43.488782667468705,-115.45809403562258,41601,8,Defoliation surveys,Temperate or sub-polar shrubland,temperature_shrub,1257,NA,NA,0.4216388225934765,0.5759745425616547,NA,NA,NA,NA,0.002386634844868735,NA,NA,NA,NA,NA,NA,NA,TRUE
43.48965731680434,-115.36812930166803,41686,8,Defoliation surveys,Temperate or sub-polar shrubland,temperature_shrub,1259,0.035742652899126294,NA,0.22319301032565528,0.727561556791104,0.013502779984114376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
43.49609758137444,-115.17983414469654,42341,8,Defoliation surveys,Temperate or sub-polar shrubland,temperature_shrub,1257,0.020684168655529037,NA,0.07875894988066826,0.8241845664280032,NA,NA,NA,NA,0.07637231503579953,NA,NA,NA,NA,NA,NA,NA,TRUE
43.53018549314213,-115.40117652978972,41671,8,Defoliation surveys,Temperate or sub-polar shrubland,temperature_shrub,1255,0.00796812749003984,NA,0.29243027888446216,0.6733067729083665,NA,NA,NA,NA,0.026294820717131476,NA,NA,NA,NA,NA,NA,NA,TRUE
43.53063299276589,-114.45270807077348,45675,1,Defoliation surveys,Temperate or sub-polar needleleaf forest,needleleaf,1253,0.007980845969672785,NA,0.18754988028731046,0.8044692737430168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
43.534682412602386,-115.50282331819238,41668,8,Defoliation surveys,Temperate or sub-polar shrubland,temperature_shrub,1259,NA,NA,0.33200953137410644,0.6616362192216044,NA,NA,NA,NA,0.006354249404289118,NA,NA,NA,NA,NA,NA,NA,TRUE
43.545579688516845,-115.3195894112243,42029,8,Defoliation surveys,Temperate or sub-polar shrubland,temperature_shrub,1254,0.02631578947368421,NA,0.18022328548644337,0.7488038277511961,0.008771929824561403,NA,NA,NA,0.03588516746411483,NA,NA,NA,NA,NA,NA,NA,TRUE
