lat,lon,total_acres,pseu_acres,abies_acres
39,-118.25,0,0,0
38.75,-118.25,0,0,0
38.5,-118.25,0,0,0
38.25,-118.25,0,0,0
38,-118.25,0,0,0
37.75,-118.25,0,0,0
37.5,-118.25,0,0,0
37.25,-118.25,0,0,0
37,-118.25,2297.9879110258457,0.889572403377858,2297.9879110258457
36.75,-118.25,3708.438898115815,19.793167132371853,3706.659737025274
36.5,-118.25,25454.469689442314,77.83765423962463,25449.799430187824
36.25,-118.25,85340.50094212258,137.43971642469862,85332.49474504929
36,-118.25,59820.90427560795,4.892688789573295,59820.90427560795
35.75,-118.25,11151.618891419115,25.130784650506712,11132.715203850143
35.5,-118.25,4817.051485072038,166.35062376887643,4686.283882430186
35.25,-118.25,1564.7686063326926,446.34601945846117,1155.562489838645
35,-118.25,1.7791693149002012,0.6671884930875773,1.1119808218126286
34.75,-118.25,0,0,0
34.5,-118.25,0,0,0
34.25,-118.25,30.023359217553402,30.023359217553402,0
34,-118.25,1.3343731951722309,1.3343731951722309,0
33.75,-118.25,10.007797623301233,10.007797623301233,0
33.5,-118.25,0,0,0
33.25,-118.25,1.3343810737946467,1.3343810737946467,0
33,-118.25,0,0,0
32.75,-118.25,0,0,0
32.5,-118.25,0,0,0
32.25,-118.25,0,0,0
32,-118.25,0,0,0
31.75,-118.25,0,0,0
31.5,-118.25,0,0,0
31.25,-118.25,0,0,0
31,-118.25,0,0,0
30.75,-118.25,0,0,0
30.5,-118.25,0,0,0
30.25,-118.25,0,0,0
48.75,-118,55171.05259617568,54655.53920544891,4733.69392649672
48.5,-118,55629.045691105304,54494.60324174666,4263.777815938875
48.25,-118,69340.5341864021,66801.90350835891,10400.490783124857
48,-118,76858.17555304499,75733.51723216347,5348.187324610961
47.75,-118,9103.729064294665,9102.61709054795,4.003105488147152
47.5,-118,50.0388074634095,50.0388074634095,0
47.25,-118,1.7791618045123034,1.7791618045123034,0
47,-118,1.7791599323531526,1.7791599323531526,0
46.75,-118,0.44478990428464393,0.44478990428464393,0
46.5,-118,0,0,0
46.25,-118,15026.257059579542,13179.276849417476,8497.443329329444
46,-118,100635.48136725949,76769.56236055965,87164.1015911668
45.75,-118,108841.16723360827,62243.688456869946,96952.94787634186
45.5,-118,42237.22219090975,32618.424291904677,32031.07960042304
45.25,-118,28288.208426792837,22381.886526473238,19603.081942374414
45,-118,27382.75682662288,24718.69415940839,15894.306266228383
44.75,-118,49856.314264394954,46423.67630368051,28369.57962154491
44.5,-118,18501.182168654337,17933.854985278194,5668.8239530598
44.25,-118,2363.841530870365,2363.841530870365,0
44,-118,27.577150225326715,27.577150225326715,0
43.75,-118,1.556777093166026,1.556777093166026,0
43.5,-118,0.2223956563824133,0.2223956563824133,0
43.25,-118,0,0,0
43,-118,0,0,0
42.75,-118,0,0,0
42.5,-118,0,0,0
42.25,-118,101.41268654371702,101.41268654371702,0
42,-118,18.903578844585528,18.903578844585528,0
48.5,-127,0,0,0
41.75,-118,9.785390839697031,9.785390839697031,0
41.5,-118,0,0,0
41.25,-118,0,0,0
41,-118,0,0,0
40.75,-118,0,0,0
40.5,-118,0.22239508994475946,0.22239508994475946,0
40.25,-118,0,0,0
40,-118,0,0,0
39.75,-118,0,0,0
39.5,-118,6.671818689023933,3.335909344511959,3.335909344511959
48.25,-127,0,0,0
39.25,-118,0,0,0
39,-118,0,0,0
38.75,-118,0,0,0
38.5,-118,0,0,0
38.25,-118,0,0,0
38,-118,0,0,0
37.75,-118,0,0,0
37.5,-118,0,0,0
37.25,-118,0,0,0
37,-118,0,0,0
48,-127,0,0,0
36.75,-118,0,0,0
36.5,-118,525.74232506804,1.1119761528511851,525.74232506804
36.25,-118,7304.140253630991,1.1119782379245178,7303.473066688222
36,-118,6441.697397056789,0.4447918106029199,6441.697397056789
35.75,-118,2106.976730170707,4.4479137221252,2102.7512121346886
35.5,-118,234.1820977808551,0,234.1820977808551
35.25,-118,0,0,0
35,-118,0,0,0
34.75,-118,0,0,0
34.5,-118,0,0,0
47.75,-127,0,0,0
34.25,-118,5.7822847390458145,5.7822847390458145,0
34,-118,7.116607038972058,7.116607038972058,0
33.75,-118,0,0,0
33.5,-118,0,0,0
33.25,-118,0,0,0
33,-118,0,0,0
32.75,-118,0,0,0
32.5,-118,0,0,0
32.25,-118,0,0,0
32,-118,0,0,0
47.5,-127,0,0,0
31.75,-118,0,0,0
31.5,-118,0,0,0
31.25,-118,0,0,0
31,-118,0,0,0
30.75,-118,0,0,0
30.5,-118,0,0,0
30.25,-118,0,0,0
48.75,-117.75,91028.33101483376,88010.88117190468,16509.68503387942
48.5,-117.75,82586.49817236216,81445.83263008118,10994.556914358609
47.25,-127,0,0,0
48.25,-117.75,59547.150346583454,58119.146729909044,5086.859791962749
48,-117.75,61525.30842986682,59802.86666666671,5035.445629745322
47.75,-117.75,8062.699242627058,8057.139373893516,12.231711213782981
47.5,-117.75,4636.715067635978,4636.715067635978,0
47.25,-117.75,481.70723436000225,481.70723436000225,0
47,-117.75,1.3343767669680011,1.3343767669680011,0
46.75,-117.75,0,0,0
46.5,-117.75,0.6671841881438076,0.6671841881438076,0
46.25,-117.75,51163.72242008423,44205.653657610565,31980.829231989137
46,-117.75,108838.57656202174,87711.71480130512,81345.65673736094
47,-127,0,0,0
45.75,-117.75,74377.57838484956,58791.336854882284,46904.61487075994
45.5,-117.75,69208.94167115632,49240.4572231386,50498.106124478836
45.25,-117.75,61404.193083687576,33228.50555232785,53964.63021232209
45,-117.75,12783.050450453418,10773.043143938019,8637.8273716594
44.75,-117.75,246.4132008535254,243.96686041183875,15.567620992550381
44.5,-117.75,5212.060575545892,5120.433635917772,352.7192384714033
44.25,-117.75,4.003118595885464,4.003118595885464,0
44,-117.75,0,0,0
43.75,-117.75,0,0,0
43.5,-117.75,0,0,0
46.75,-127,0,0,0
43.25,-117.75,0,0,0
43,-117.75,0,0,0
42.75,-117.75,0,0,0
42.5,-117.75,0,0,0
42.25,-117.75,0.22239519434229282,0.22239519434229282,0
42,-117.75,0,0,0
41.75,-117.75,41.14305644318975,41.14305644318975,0
41.5,-117.75,540.6437576768332,540.6437576768332,0
41.25,-117.75,0,0,0
41,-117.75,0,0,0
46.5,-127,0,0,0
40.75,-117.75,0,0,0
40.5,-117.75,0,0,0
40.25,-117.75,0,0,0
40,-117.75,0,0,0
39.75,-117.75,0.8895802910042905,0,0.8895802910042905
39.5,-117.75,3.113515388211163,0.6671818689023933,2.446333519308774
39.25,-117.75,13.788563889732016,2.001565725928848,11.786998163803183
39,-117.75,0,0,0
38.75,-117.75,0,0,0
38.5,-117.75,0,0,0
46.25,-127,0,0,0
38.25,-117.75,0,0,0
38,-117.75,0,0,0
37.75,-117.75,0,0,0
37.5,-117.75,0,0,0
37.25,-117.75,0,0,0
37,-117.75,0,0,0
36.75,-117.75,0,0,0
36.5,-117.75,0,0,0
36.25,-117.75,0,0,0
36,-117.75,0,0,0
46,-127,0,0,0
35.75,-117.75,0,0,0
35.5,-117.75,0,0,0
35.25,-117.75,0,0,0
35,-117.75,0,0,0
34.75,-117.75,0,0,0
34.5,-117.75,0,0,0
34.25,-117.75,2.0015459980213417,2.0015459980213417,0
34,-117.75,0.667188472677554,0.667188472677554,0
33.75,-117.75,176.5810394811139,176.5810394811139,0
33.5,-117.75,12.898901522666744,12.898901522666744,0
45.75,-127,0,0,0
33.25,-117.75,0,0,0
33,-117.75,0,0,0
32.75,-117.75,0,0,0
32.5,-117.75,0,0,0
32.25,-117.75,0,0,0
32,-117.75,0,0,0
31.75,-117.75,0,0,0
31.5,-117.75,0,0,0
31.25,-117.75,0,0,0
31,-117.75,0,0,0
45.5,-127,0,0,0
30.75,-117.75,0,0,0
30.5,-117.75,0,0,0
30.25,-117.75,0,0,0
48.75,-117.5,95954.64708212935,88193.75662312,37201.21249451923
48.5,-117.5,108354.0432536623,104031.77526634891,48390.72018644429
48.25,-117.5,101635.16473482938,91187.11801500013,58536.416031778994
48,-117.5,49215.47332186784,46169.76593702765,12292.025766155695
47.75,-117.5,16518.757734763265,16499.631852387858,54.48652537147373
47.5,-117.5,11376.234305861642,11376.011909632565,1.7791698325981473
45.25,-127,0,0,0
47.25,-117.5,735.6783711181452,735.6783711181452,0
47,-117.5,0.4447899830882862,0.4447899830882862,0
46.75,-117.5,0,0,0
46.5,-117.5,4.225485596638369,4.225485596638369,0
46.25,-117.5,56355.56405164855,45508.73477708682,41103.329304801024
46,-117.5,62268.59596103192,60207.876613287684,25423.396606597868
45.75,-117.5,55585.14184170433,54409.78515613944,22277.95747646048
45.5,-117.5,60288.31916861727,52350.13252524714,45502.796038366374
45.25,-117.5,87816.44190706324,50544.470602798545,82042.41544446534
45,-117.5,63758.228445215755,50637.31664628861,49957.45245819194
45,-127,0,0,0
44.75,-117.5,357.1657044862486,357.1657044862486,0
44.5,-117.5,3762.258281544829,3762.258281544829,0
44.25,-117.5,0,0,0
44,-117.5,0,0,0
43.75,-117.5,0,0,0
43.5,-117.5,0,0,0
43.25,-117.5,0,0,0
43,-117.5,0,0,0
42.75,-117.5,0,0,0
42.5,-117.5,0,0,0
44.75,-127,0,0,0
42.25,-117.5,0.44479108740115114,0.44479108740115114,0
42,-117.5,24.908167113413963,24.908167113413963,0
41.75,-117.5,431.22639924180794,431.22639924180794,0
41.5,-117.5,19.570693197221882,19.570693197221882,0
41.25,-117.5,0,0,0
41,-117.5,0,0,0
40.75,-117.5,0,0,0
40.5,-117.5,0,0,0
40.25,-117.5,0,0,0
40,-117.5,0,0,0
44.5,-127,0,0,0
39.75,-117.5,1.779160582008584,0.8895802910042905,0.8895802910042905
39.5,-117.5,0,0,0
39.25,-117.5,60.49121879094539,10.674920963108104,52.92981644207629
39,-117.5,32.46980396384691,4.225522433651372,28.244281530196023
38.75,-117.5,10.007729578170961,4.2254858218944085,5.782243756276552
38.5,-117.5,0,0,0
38.25,-117.5,0,0,0
38,-117.5,0,0,0
37.75,-117.5,0,0,0
37.5,-117.5,0,0,0
44.25,-127,0,0,0
37.25,-117.5,0,0,0
37,-117.5,0,0,0
36.75,-117.5,0,0,0
36.5,-117.5,0,0,0
36.25,-117.5,0,0,0
36,-117.5,0,0,0
35.75,-117.5,0,0,0
35.5,-117.5,0,0,0
35.25,-117.5,0,0,0
35,-117.5,0,0,0
44,-127,0,0,0
34.75,-117.5,0,0,0
34.5,-117.5,0,0,0
34.25,-117.5,0,0,0
34,-117.5,0,0,0
33.75,-117.5,62.492873576745836,62.492873576745836,0
33.5,-117.5,325.1412763127381,325.1412763127381,0
33.25,-117.5,183.47560822691125,183.47560822691125,0
33,-117.5,0,0,0
32.75,-117.5,0,0,0
32.5,-117.5,0,0,0
43.75,-127,0,0,0
32.25,-117.5,0,0,0
32,-117.5,0,0,0
31.75,-117.5,0,0,0
31.5,-117.5,0,0,0
31.25,-117.5,0,0,0
31,-117.5,0,0,0
30.75,-117.5,0,0,0
30.5,-117.5,0,0,0
30.25,-117.5,0,0,0
43.5,-127,0,0,0
48.75,-117.25,109698.57952336337,90576.6475956865,68579.15357565474
48.5,-117.25,90883.05130370783,87441.02703616739,29497.505248125068
48.25,-117.25,71004.76105012599,58045.08891892134,37758.14141650174
48,-117.25,69899.43432785053,62831.76431643146,29860.34981413536
47.75,-117.25,31042.081507837065,29953.23681506116,4529.069070339826
47.5,-117.25,16476.333732152034,15993.514838805017,1884.3502917221072
47.25,-117.25,82.286374252496,82.286374252496,0
47,-117.25,34.026607557683775,34.026607557683775,0
46.75,-117.25,11.56451790633609,11.56451790633609,0
46.5,-117.25,0,0,0
43.25,-127,0,0,0
46.25,-117.25,10552.397163895022,10370.033664677034,5291.210211456308
46,-117.25,33112.45311292705,32908.51651876648,8447.467385596208
45.75,-117.25,59259.87031622558,58647.616325110226,24539.97616986135
45.5,-117.25,11785.85199656519,11143.128866645895,6112.763996180605
45.25,-117.25,45053.55224353579,24884.601818199793,37684.95775194182
45,-117.25,65533.514013991764,53368.96444858576,44341.07083166944
44.75,-117.25,3939.5041359098423,3938.3921611622136,74.27991314180193
44.5,-117.25,3573.0233204608035,3573.0233204608035,0
44.25,-117.25,0,0,0
44,-117.25,0,0,0
43,-127,0,0,0
43.75,-117.25,0,0,0
43.5,-117.25,0,0,0
43.25,-117.25,4.225500727009812,4.225500727009812,0
43,-117.25,0,0,0
42.75,-117.25,0,0,0
42.5,-117.25,0,0,0
42.25,-117.25,0.44479108740115114,0.44479108740115114,0
42,-117.25,0.44479009046084744,0.44479009046084744,0
41.75,-117.25,4.0031269143777255,4.0031269143777255,0
41.5,-117.25,0,0,0
42.75,-127,0,0,0
41.25,-117.25,0.22239513880939155,0.22239513880939155,0
41,-117.25,0,0,0
40.75,-117.25,0,0,0
40.5,-117.25,0,0,0
40.25,-117.25,0,0,0
40,-117.25,0,0,0
39.75,-117.25,0,0,0
39.5,-117.25,0,0,0
39.25,-117.25,356.50002404178457,162.7935231432236,200.82315764799225
39,-117.25,411.8766225890448,183.25396167028833,232.1809902715788
42.5,-127,0,0,0
38.75,-117.25,523.0698854293188,35.58298540335389,489.7108366136744
38.5,-117.25,0,0,0
38.25,-117.25,0,0,0
38,-117.25,0,0,0
37.75,-117.25,0,0,0
37.5,-117.25,0,0,0
37.25,-117.25,0,0,0
37,-117.25,0,0,0
36.75,-117.25,0,0,0
36.5,-117.25,0,0,0
42.25,-127,0,0,0
36.25,-117.25,0,0,0
36,-117.25,0,0,0
35.75,-117.25,0,0,0
35.5,-117.25,0,0,0
35.25,-117.25,0,0,0
35,-117.25,0,0,0
34.75,-117.25,0,0,0
34.5,-117.25,0,0,0
34.25,-117.25,0,0,0
34,-117.25,0,0,0
42,-127,0,0,0
33.75,-117.25,0,0,0
33.5,-117.25,20.682663611467213,20.682663611467213,0
33.25,-117.25,67.38586867928227,67.38586867928227,0
33,-117.25,28.91136595409907,28.91136595409907,0
32.75,-117.25,0.8895835065258951,0.8895835065258951,0
32.5,-117.25,0,0,0
32.25,-117.25,0,0,0
32,-117.25,0,0,0
31.75,-117.25,0,0,0
31.5,-117.25,0,0,0
41.75,-127,0,0,0
31.25,-117.25,0,0,0
31,-117.25,0,0,0
30.75,-117.25,0,0,0
30.5,-117.25,0,0,0
30.25,-117.25,0,0,0
48.75,-117,115719.89451395068,101290.2407029468,86645.97573142924
48.5,-117,101679.8468992418,98032.57021498797,51290.27316215836
48.25,-117,87298.42730866543,75671.87687349926,52190.59947441754
48,-117,87043.47501310256,68968.75090156223,59822.30400609491
41.5,-127,0,0,0
47.75,-117,57964.27812005048,47935.57465028592,30354.764194530642
47.5,-117,39806.71814817173,29743.785471285835,28473.01997191073
47.25,-117,14126.941175262773,12840.611592477007,4152.771835988829
47,-117,18873.644778097034,16379.501938958176,10169.386500695708
46.75,-117,14136.114307656013,12965.870085594699,5083.067643374088
46.5,-117,0,0,0
46.25,-117,608.916171779058,608.693777267817,25.575368792764944
46,-117,13326.400254212438,13227.434129698542,2306.6890864238776
45.75,-117,50650.169916814855,50200.93460075798,23767.439337782365
45.5,-117,6117.2017664698915,6110.752306307467,128.0996225364153
41.25,-127,0,0,0
45.25,-117,82253.96167012177,63263.86140636966,61488.92563940894
45,-117,62341.56672517157,50989.59171136707,38003.451812337284
44.75,-117,2300.898147799663,2300.898147799663,0.4447898990527085
44.5,-117,6201.700271298571,6195.695612784435,91.84903579022719
44.25,-117,0,0,0
44,-117,0,0,0
43.75,-117,0,0,0
43.5,-117,0,0,0
43.25,-117,0.44478813038572074,0.44478813038572074,0
43,-117,58.26729531754653,58.26729531754653,0
41,-127,0,0,0
42.75,-117,1502.0592638802189,1502.0592638802189,0
42.5,-117,61.82551715763139,61.82551715763139,0
42.25,-117,0,0,0
42,-117,0,0,0
41.75,-117,0,0,0
41.5,-117,0,0,0
41.25,-117,0.4447909656959436,0.4447909656959436,0
41,-117,0,0,0
40.75,-117,0,0,0
40.5,-117,3.1135312592266207,2.446345989392344,0.6671852698342768
40.75,-127,0,0,0
40.25,-117,46.480796197954405,45.146419273611414,1.334376924343208
40,-117,0.22239603187500354,0,0.22239603187500354
39.75,-117,52.70763224200294,23.351482638862674,29.356149603140263
39.5,-117,22.461823456765845,6.227040166232142,16.23478329053351
39.25,-117,187.70041156220776,41.810044281628414,146.55754883826395
39,-117,0.22239658358214703,0,0.22239658358214703
38.75,-117,471.9214565075632,21.127492162213393,451.01635899968835
38.5,-117,0,0,0
38.25,-117,0,0,0
38,-117,0,0,0
37.75,-117,0,0,0
37.5,-117,0,0,0
37.25,-117,0,0,0
37,-117,0,0,0
36.75,-117,0,0,0
36.5,-117,0,0,0
36.25,-117,0,0,0
36,-117,0,0,0
35.75,-117,0,0,0
35.5,-117,0,0,0
35.25,-117,0,0,0
35,-117,0,0,0
34.75,-117,0,0,0
34.5,-117,0,0,0
34.25,-117,0,0,0
34,-117,0,0,0
33.75,-117,0,0,0
33.5,-117,0,0,0
33.25,-117,0,0,0
33,-117,51.15073609096431,51.15073609096431,0
32.75,-117,8.895798088793372,8.895798088793372,0
32.5,-117,0.4447895738971597,0.4447895738971597,0
32.25,-117,0,0,0
32,-117,0,0,0
31.75,-117,0,0,0
31.5,-117,0,0,0
31.25,-117,0,0,0
31,-117,0,0,0
30.75,-117,0,0,0
30.5,-117,0,0,0
30.25,-117,0,0,0
48.75,-116.75,91300.22045860351,54283.21554574935,69066.39928825248
48.5,-116.75,84999.70967544094,66543.12294237419,55335.28892623212
48.25,-116.75,87126.45707509742,75311.45627468592,51178.840100792615
48,-116.75,79112.86261024396,66826.19566070019,38068.273904849186
47.75,-116.75,58594.14220253996,50198.10223376752,35972.893626171666
47.5,-116.75,67417.62828081053,58277.619482702845,47875.29402835743
47.25,-116.75,71460.47866868803,60043.152578681314,44880.69089017633
47,-116.75,73705.45225309914,60246.37560395725,56175.44915007432
46.75,-116.75,30886.86519063527,25493.083840507254,15860.203561801787
46.5,-116.75,30.245427989462723,30.245427989462723,0
46.25,-116.75,17063.7496631668,17049.293947081078,725.0097606047884
46,-116.75,25009.879185920723,24829.07201715264,7386.628909549166
45.75,-116.75,18988.452287512104,18913.950266988835,3802.271775779367
45.5,-116.75,44161.00772337104,41873.217149563876,12177.086135728428
45.25,-116.75,58675.75242336264,56297.24011962901,24247.926600129093
45,-116.75,25371.241060379783,24355.11931983449,9841.191319952864
44.75,-116.75,5318.344120226739,5290.100007854529,463.91510557802775
44.5,-116.75,1536.9726892330907,1484.7098355259932,306.0156880892405
44.25,-116.75,0,0,0
44,-116.75,0,0,0
43.75,-116.75,0,0,0
43.5,-116.75,0,0,0
43.25,-116.75,14.900354804058635,14.900354804058635,0
43,-116.75,9740.976846589783,9740.976846589783,0
42.75,-116.75,1367.0522033350856,1367.0522033350856,0
42.5,-116.75,80.9516518974461,80.9516518974461,0
42.25,-116.75,0.22239484498510798,0.22239484498510798,0
42,-116.75,0,0,0
41.75,-116.75,0,0,0
41.5,-116.75,0,0,0
41.25,-116.75,0,0,0
41,-116.75,0,0,0
40.75,-116.75,0,0,0
40.5,-116.75,14.678120845615519,4.225519637374419,10.452601208241989
40.25,-116.75,1.7791610968934706,0.6671854113350529,1.1119756855584235
40,-116.75,0.22239636963395593,0,0.22239636963395593
39.75,-116.75,42.69978935134637,39.808657780682324,2.8911315706641494
39.5,-116.75,8.228576383129521,4.225485169715159,4.003091213414363
39.25,-116.75,6.671895778393851,6.671895778393851,0
39,-116.75,80.72923454719644,55.59864638236617,26.020166506947135
38.75,-116.75,35.360855570925025,20.23797394310793,15.345276945872508
38.5,-116.75,17.79149862593216,16.679529961811493,1.1119686641207756
38.25,-116.75,0,0,0
38,-116.75,0,0,0
37.75,-116.75,0,0,0
37.5,-116.75,0,0,0
37.25,-116.75,0,0,0
37,-116.75,0,0,0
36.75,-116.75,0,0,0
36.5,-116.75,0,0,0
36.25,-116.75,0,0,0
36,-116.75,0,0,0
35.75,-116.75,0,0,0
35.5,-116.75,0,0,0
35.25,-116.75,0,0,0
35,-116.75,0,0,0
34.75,-116.75,0,0,0
34.5,-116.75,0,0,0
34.25,-116.75,0,0,0
34,-116.75,0,0,0
33.75,-116.75,0,0,0
33.5,-116.75,0,0,0
33.25,-116.75,0,0,0
33,-116.75,62.492942659016784,62.492942659016784,0
32.75,-116.75,31.802522230935498,31.802522230935498,0
32.5,-116.75,8.45100190404603,8.45100190404603,0
32.25,-116.75,0,0,0
32,-116.75,0,0,0
31.75,-116.75,0,0,0
31.5,-116.75,0,0,0
31.25,-116.75,0,0,0
31,-116.75,0,0,0
30.75,-116.75,0,0,0
30.5,-116.75,0,0,0
30.25,-116.75,0,0,0
48.75,-116.5,84858.96255091204,50649.25781708104,59725.92827144648
48.5,-116.5,72508.62300677777,63274.579723629875,35089.18656033812
48.25,-116.5,53600.70811913649,44995.843738011434,30976.577717713564
48,-116.5,82699.12853575282,73275.3384864488,65359.61282389916
47.75,-116.5,123989.29825812853,110613.36605898358,117700.19714150007
47.5,-116.5,102017.69224501301,89011.56069284663,85625.81214200745
47.25,-116.5,91135.56187911284,78373.18946489494,72222.18231624475
47,-116.5,110343.56794381177,93428.48489787437,99528.98113149704
46.75,-116.5,56878.27261969951,49385.55158483272,39122.45193456899
46.5,-116.5,6455.4518097501,6242.175264273465,1103.7450419192396
46.25,-116.5,3390.1876247370806,3390.1876247370806,0
46,-116.5,23979.927643462044,23922.32742403763,2533.964865334959
45.75,-116.5,22459.616657731007,22158.494556982663,2158.1158535163954
45.5,-116.5,43262.074697752665,41563.181035125905,13050.946040571525
45.25,-116.5,63570.46450187091,53123.98289091684,38842.99558656297
45,-116.5,67205.5899046836,59439.79941495484,33811.51210846346
44.75,-116.5,8489.315579759359,8483.97806603426,108.75184214875573
44.5,-116.5,18.681190261260472,18.014004894787615,7.56143415336786
44.25,-116.5,0,0,0
44,-116.5,2.8911294883354244,2.8911294883354244,0
43.75,-116.5,0,0,0
43.5,-116.5,0,0,0
43.25,-116.5,0,0,0
43,-116.5,890.6918307978445,890.6918307978445,0
42.75,-116.5,16.679663131628086,16.679663131628086,0
42.5,-116.5,0.6671786832867052,0.6671786832867052,0
42.25,-116.5,0.4447917861199124,0.4447917861199124,0
42,-116.5,0,0,0
41.75,-116.5,0,0,0
41.5,-116.5,0,0,0
41.25,-116.5,0,0,0
41,-116.5,0,0,0
40.75,-116.5,0,0,0
40.5,-116.5,0,0,0
40.25,-116.5,18.236429039584127,7.339050711052182,11.564564756809482
40,-116.5,0.22239569411707474,0.22239569411707474,0
39.75,-116.5,20.015586836839322,14.010910785788436,6.004676051052193
39.5,-116.5,181.9185305706386,76.28124203634351,110.52996295061914
39.25,-116.5,122.0945919751885,86.51146863087119,37.139884990630414
39,-116.5,25.35321052836475,25.130813944781522,0.22239658358214703
38.75,-116.5,52.92969078748954,23.12894051217988,30.690324910393738
38.5,-116.5,0,0,0
38.25,-116.5,0,0,0
38,-116.5,0,0,0
37.75,-116.5,0,0,0
37.5,-116.5,0,0,0
37.25,-116.5,0,0,0
37,-116.5,0,0,0
36.75,-116.5,0,0,0
36.5,-116.5,0,0,0
36.25,-116.5,0,0,0
36,-116.5,0,0,0
35.75,-116.5,0,0,0
35.5,-116.5,0,0,0
35.25,-116.5,0,0,0
35,-116.5,0,0,0
34.75,-116.5,0,0,0
34.5,-116.5,0,0,0
34.25,-116.5,0,0,0
34,-116.5,0,0,0
33.75,-116.5,0,0,0
33.5,-116.5,0,0,0
33.25,-116.5,0,0,0
33,-116.5,0,0,0
32.75,-116.5,0,0,0
32.5,-116.5,0,0,0
32.25,-116.5,0,0,0
32,-116.5,0,0,0
31.75,-116.5,0,0,0
31.5,-116.5,0,0,0
31.25,-116.5,0,0,0
31,-116.5,0,0,0
30.75,-116.5,0,0,0
30.5,-116.5,0,0,0
30.25,-116.5,0,0,0
48.75,-116.25,69019.15094110381,62825.02763353215,22333.715318094713
48.5,-116.25,103548.59046193857,64149.259831219446,85328.18754753085
48.25,-116.25,78429.53142350935,51915.99174130185,66079.6901907034
48,-116.25,121326.6301780898,113891.78826016175,109741.25567919535
47.75,-116.25,123898.09961258987,113864.94823247366,117586.95961469712
47.5,-116.25,107578.09857353558,92655.41421444753,92858.68297009892
47.25,-116.25,98194.10469690256,83277.6886948219,82230.21255917972
47,-116.25,106409.91645108275,85536.51863104918,99740.04554086163
46.75,-116.25,100148.94746344563,69822.5560161051,91036.1073532528
46.5,-116.25,28207.21310634391,27993.936560867267,1173.7993816743392
46.25,-116.25,1174.9102028885202,1174.9102028885202,0
46,-116.25,484.15481514434833,461.4704829694647,155.23199860852355
45.75,-116.25,29004.240868085515,27713.685808526967,8974.728490174592
45.5,-116.25,45251.63645134498,41574.999368407465,17167.79576683789
45.25,-116.25,64911.24948875258,56704.63216757362,36902.312097789865
45,-116.25,68222.26687964982,59061.15879072935,34050.86445499501
44.75,-116.25,73625.6086386642,67151.2680568078,32272.95987485135
44.5,-116.25,63379.925223883496,56873.28993078185,34286.767718408686
44.25,-116.25,48034.23167462814,46769.91543621327,16099.404892715302
44,-116.25,7668.869339563948,7658.639139476374,181.69724938154346
43.75,-116.25,4596.903373433485,4595.124213927565,49.14928135117544
43.5,-116.25,0,0,0
43.25,-116.25,0,0,0
43,-116.25,0,0,0
42.75,-116.25,1.1119722602658386,1.1119722602658386,0
42.5,-116.25,0,0,0
42.25,-116.25,0,0,0
42,-116.25,0,0,0
41.75,-116.25,2.2239489969292165,2.001554097236292,0.22239489969292164
41.5,-116.25,0.22239527690128968,0,0.22239527690128968
41.25,-116.25,1.3343728970878295,0.667186448543914,0.667186448543914
41,-116.25,0,0,0
40.75,-116.25,0,0,0
40.5,-116.25,0,0,0
40.25,-116.25,0.4447902742233691,0,0.4447902742233691
40,-116.25,39.80882924695518,12.898950258790366,27.132274682282176
39.75,-116.25,17.12442060183243,7.116642328034321,10.007778273798257
39.5,-116.25,1.1119697815039888,1.1119697815039888,0
39.25,-116.25,61.38134892848321,54.93185936715816,7.116678136635876
39,-116.25,19.125934355533296,9.785361763296592,10.674940105414475
38.75,-116.25,4.892689696336643,4.892689696336643,0
38.5,-116.25,0,0,0
38.25,-116.25,0,0,0
38,-116.25,0,0,0
37.75,-116.25,0,0,0
37.5,-116.25,0,0,0
37.25,-116.25,0,0,0
37,-116.25,0,0,0
36.75,-116.25,0,0,0
36.5,-116.25,0,0,0
36.25,-116.25,0,0,0
36,-116.25,0,0,0
35.75,-116.25,0,0,0
35.5,-116.25,0,0,0
35.25,-116.25,0,0,0
35,-116.25,0,0,0
34.75,-116.25,0,0,0
34.5,-116.25,0,0,0
34.25,-116.25,0,0,0
34,-116.25,0,0,0
33.75,-116.25,0,0,0
33.5,-116.25,0,0,0
33.25,-116.25,0,0,0
33,-116.25,0,0,0
32.75,-116.25,0,0,0
32.5,-116.25,0,0,0
32.25,-116.25,0,0,0
32,-116.25,0,0,0
31.75,-116.25,0,0,0
31.5,-116.25,0,0,0
31.25,-116.25,0,0,0
31,-116.25,0,0,0
30.75,-116.25,0,0,0
30.5,-116.25,0,0,0
30.25,-116.25,0,0,0
48.75,-116,105383.67962267743,82112.08697719303,60536.25310620256
48.5,-116,105366.63435439409,84703.18275709193,67493.31397225427
48.25,-116,109173.06441110668,65884.53449866331,99930.32600177519
48,-116,105030.39314640337,92632.5501186173,85990.0621721105
47.75,-116,120576.88735975236,107426.486149685,111078.42402103024
47.5,-116,118756.9540634949,102034.14950938264,108542.1079856837
47.25,-116,116125.00139961609,81685.98874489694,109619.05147096567
47,-116,116776.67189801842,36810.05480231287,115812.80872156896
46.75,-116,110178.68479539704,49020.29535121062,107385.40419648946
46.5,-116,65388.832773904775,47605.957827695944,28263.43127635769
46.25,-116,13220.263930234583,13217.372796731466,3.1135283879768543
46,-116,25784.481115587667,25317.006738280797,11914.369560163697
