clust_n,max_trap,sum_trap,num_y,max_year,ob,break_end,clust_lon,clust_lat
187,52.6,99.60000000000001,6,2000,breaks3,2005,-116.281354,44.650888
188,0.2,0.4,3,1980,breaks1,1985,-118.70923703909358,45.0560561366371
188,0,0,9,1986,breaks2,1994,-118.70923703909358,45.0560561366371
188,4,6.6,8,2000,breaks3,2003,-118.70923703909358,45.0560561366371
188,0.3,0.6,9,2007,breaks4,2012,-118.70923703909358,45.0560561366371
188,1.75,2.15,8,2019,breaks5,2021,-118.70923703909358,45.0560561366371
189,2.8,3.1999999999999997,2,1981,breaks1,1985,-118.82693,43.93865
189,0.8,1,2,1987,breaks2,1994,-118.82693,43.93865
191,2.8,4.8,3,2002,breaks3,2004,-122.15063,51.46680351696184
191,6,10.7,5,2009,breaks4,2013,-122.15063,51.46680351696184
191,0,0,2,2014,breaks5,2022,-122.15063,51.46680351696184
192,24.6,65.4,6,1982,breaks1,1986,-118.43215445905795,48.08773046874702
192,3.4,7.2,9,1990,breaks2,1995,-118.43215445905795,48.08773046874702
192,9.5,27.300000000000004,9,1998,breaks3,2004,-118.43215445905795,48.08773046874702
192,3.4,14,9,2011,breaks4,2013,-118.43215445905795,48.08773046874702
192,4.6,14.9,9,2014,breaks5,2022,-118.43215445905795,48.08773046874702
193,11.2,12,5,2001,breaks3,2005,-115.66052693660713,46.29603042835787
193,13.2,15.45,9,2011,breaks4,2014,-115.66052693660713,46.29603042835787
193,14.4,33.2,9,2021,breaks5,2023,-115.66052693660713,46.29603042835787
194,0,0,1,1980,breaks1,1988,-121.32049980513024,47.32184785334616
194,0.6,2.4000000000000004,9,2001,breaks3,2006,-121.32049980513024,47.32184785334616
194,2,3.2,9,2013,breaks4,2015,-121.32049980513024,47.32184785334616
194,4.4,8.2,9,2022,breaks5,2024,-121.32049980513024,47.32184785334616
195,3.6,6.4,6,1985,breaks1,1986,-120.95610227766184,46.75295091038469
195,2,7,9,1992,breaks2,1995,-120.95610227766184,46.75295091038469
195,26.8,72.00000000000001,9,1998,breaks3,2004,-120.95610227766184,46.75295091038469
195,18.8,41.400000000000006,9,2006,breaks4,2013,-120.95610227766184,46.75295091038469
195,3,10.4,9,2015,breaks5,2022,-120.95610227766184,46.75295091038469
196,5,8,5,1985,breaks1,1987,-116.410603356415,47.0358591876674
196,0,0,9,1988,breaks2,1996,-116.410603356415,47.0358591876674
196,87.8,118.8,9,2001,breaks3,2005,-116.410603356415,47.0358591876674
196,46.4,65.20000000000002,9,2011,breaks4,2014,-116.410603356415,47.0358591876674
196,25.6,77.19999999999999,9,2021,breaks5,2023,-116.410603356415,47.0358591876674
197,22.4,42.2,6,1982,breaks1,1986,-118.44145846282656,48.290645173253075
197,6,24.6,9,1995,breaks2,1995,-118.44145846282656,48.290645173253075
197,24.4,60.99999999999999,9,1998,breaks3,2004,-118.44145846282656,48.290645173253075
197,12.6,31.399999999999995,9,2006,breaks4,2013,-118.44145846282656,48.290645173253075
197,6.6,30.599999999999998,9,2021,breaks5,2022,-118.44145846282656,48.290645173253075
198,23.2,52.85,9,1996,breaks2,1998,-120.90265731545723,39.97746648922959
198,28.8,94.05000000000001,6,2003,breaks3,2007,-120.90265731545723,39.97746648922959
199,74.4,252.20000000000002,9,1986,breaks1,1991,-120.30642161013544,38.588980923587286
199,76.8,228.85,9,1996,breaks2,2000,-120.30642161013544,38.588980923587286
199,48,182.2,6,2003,breaks3,2009,-120.30642161013544,38.588980923587286
200,0.2,0.2,4,1991,breaks2,1995,-117.53822541208532,48.9833663758204
200,0.8,1.6,9,1998,breaks3,2004,-117.53822541208532,48.9833663758204
200,5.6,12.999999999999998,9,2009,breaks4,2013,-117.53822541208532,48.9833663758204
200,8,15.8,9,2022,breaks5,2022,-117.53822541208532,48.9833663758204
201,28.5,109.7,8,2004,breaks3,2007,-120.74618740624724,39.42195387824707
201,43,108.89999999999999,9,2013,breaks4,2016,-120.74618740624724,39.42195387824707
201,0,0,1,2017,breaks5,2025,-120.74618740624724,39.42195387824707
202,8,8.2,5,2001,breaks3,2005,-116.38933638107056,45.56496852333709
202,4.6,8.87,9,2011,breaks4,2014,-116.38933638107056,45.56496852333709
202,19.4,35.63333299999999,9,2019,breaks5,2023,-116.38933638107056,45.56496852333709
203,51.2,133.4,6,1983,breaks1,1986,-118.7288726687155,48.17869375977209
203,6.6,13.2,9,1990,breaks2,1995,-118.7288726687155,48.17869375977209
203,42.8,59.8,9,1998,breaks3,2004,-118.7288726687155,48.17869375977209
203,2.4,5.2,9,2011,breaks4,2013,-118.7288726687155,48.17869375977209
203,1,2.4,5,2016,breaks5,2022,-118.7288726687155,48.17869375977209
204,7.4,16.2,5,1988,breaks2,1993,-105.17529688061052,39.34414986233469
204,1,1.4,8,1995,breaks3,2002,-105.17529688061052,39.34414986233469
204,29.33333333,56.93333333000001,9,2006,breaks4,2011,-105.17529688061052,39.34414986233469
204,32.2,55.2,4,2013,breaks5,2020,-105.17529688061052,39.34414986233469
205,11.6,24.399999999999995,6,1982,breaks1,1986,-117.82582356449812,48.02669568084871
205,4.4,9.4,8,1990,breaks2,1995,-117.82582356449812,48.02669568084871
205,15.3,40.10000000000001,9,1999,breaks3,2004,-117.82582356449812,48.02669568084871
205,3.4,9.399999999999999,9,2008,breaks4,2013,-117.82582356449812,48.02669568084871
205,7.4,14.600000000000001,9,2022,breaks5,2022,-117.82582356449812,48.02669568084871
206,11.2,14.6,6,1984,breaks1,1986,-117.58907137075288,47.793438890278416
206,9,21,8,1990,breaks2,1995,-117.58907137075288,47.793438890278416
206,5.2,10,9,2001,breaks3,2004,-117.58907137075288,47.793438890278416
206,0.8,1.8,8,2010,breaks4,2013,-117.58907137075288,47.793438890278416
206,0.2,0.4,8,2017,breaks5,2022,-117.58907137075288,47.793438890278416
207,36.3,105,8,2003,breaks3,2006,-119.68052559999998,50.81216401
207,25.3,43.8,9,2008,breaks4,2015,-119.68052559999998,50.81216401
207,5.9,13.916666666666666,8,2019,breaks5,2024,-119.68052559999998,50.81216401
208,6.6,14.399999999999999,7,1981,breaks1,1986,-117.82444279918307,46.149241933840194
208,17.8,29.999999999999996,9,1990,breaks2,1995,-117.82444279918307,46.149241933840194
208,24.4,78.5,9,1999,breaks3,2004,-117.82444279918307,46.149241933840194
208,4.4,12.199999999999998,9,2009,breaks4,2013,-117.82444279918307,46.149241933840194
208,16.6,68.7,9,2021,breaks5,2022,-117.82444279918307,46.149241933840194
209,11,24.9,5,2003,breaks3,2006,-121.482537,51.216710000000006
209,4,15.5,9,2010,breaks4,2015,-121.482537,51.216710000000006
209,1.1,1.1,1,2016,breaks5,2024,-121.482537,51.216710000000006
210,46.6,108,7,1981,breaks1,1986,-120.22381052822972,47.87195008392325
210,24.4,110.4,9,1989,breaks2,1995,-120.22381052822972,47.87195008392325
210,74,267.2,9,1998,breaks3,2004,-120.22381052822972,47.87195008392325
210,25.6,80,9,2008,breaks4,2013,-120.22381052822972,47.87195008392325
210,8.6,47.8,9,2016,breaks5,2022,-120.22381052822972,47.87195008392325
212,0.8,1.4000000000000001,3,2011,breaks4,2013,-119.0687860563342,48.9270000472136
212,39.6,111.80000000000001,9,2022,breaks5,2022,-119.0687860563342,48.9270000472136
213,5,11.000000000000002,6,1982,breaks1,1986,-117.59760101098132,48.254331251549594
213,6.6,17.799999999999997,9,1990,breaks2,1995,-117.59760101098132,48.254331251549594
213,10.8,39,9,1998,breaks3,2004,-117.59760101098132,48.254331251549594
213,0.8,1.7999999999999998,9,2007,breaks4,2013,-117.59760101098132,48.254331251549594
213,0.2,0.6000000000000001,8,2015,breaks5,2022,-117.59760101098132,48.254331251549594
215,1.2,2.2,4,1981,breaks1,1985,-118.37931945761048,44.93354000167726
215,0.4,0.4,4,1991,breaks2,1994,-118.37931945761048,44.93354000167726
215,0.2,0.4,9,2001,breaks3,2003,-118.37931945761048,44.93354000167726
215,2.2,3.0000000000000004,9,2004,breaks4,2012,-118.37931945761048,44.93354000167726
215,5.8,6.800000000000001,9,2018,breaks5,2021,-118.37931945761048,44.93354000167726
216,52.8,70,5,2001,breaks3,2005,-116.23576566236189,47.090178848460766
216,25.2,33.6,9,2011,breaks4,2014,-116.23576566236189,47.090178848460766
216,40.6,71.2,9,2021,breaks5,2023,-116.23576566236189,47.090178848460766
217,51.8,241.20000000000002,9,1985,breaks1,1989,-120.01611473049113,38.19548570492865
217,61.4,167.8,9,1996,breaks2,1998,-120.01611473049113,38.19548570492865
217,56.4,222.39999999999998,7,2003,breaks3,2007,-120.01611473049113,38.19548570492865
217,1,1,1,2008,breaks4,2016,-120.01611473049113,38.19548570492865
218,5.2,9,8,1985,breaks1,1989,-119.63919203368032,37.50530732343458
218,11.2,18.599999999999998,9,1996,breaks2,1998,-119.63919203368032,37.50530732343458
218,71.2,228.39999999999998,7,2005,breaks3,2007,-119.63919203368032,37.50530732343458
218,1,1,1,2008,breaks4,2016,-119.63919203368032,37.50530732343458
219,26,39.99999999999999,7,1981,breaks1,1986,-120.54812238408104,47.7028351023129
219,9.8,22.200000000000003,9,1990,breaks2,1995,-120.54812238408104,47.7028351023129
219,35.2,65,9,2001,breaks3,2004,-120.54812238408104,47.7028351023129
219,3.2,8.6,8,2005,breaks4,2013,-120.54812238408104,47.7028351023129
219,22.6,58.4,7,2018,breaks5,2022,-120.54812238408104,47.7028351023129
220,2.2,6.200000000000001,6,1981,breaks1,1986,-119.15791225756983,48.45925084510949
220,12.2,22,9,1990,breaks2,1995,-119.15791225756983,48.45925084510949
220,5.8,12.799999999999997,9,1998,breaks3,2004,-119.15791225756983,48.45925084510949
220,3.5,10.899999999999999,9,2008,breaks4,2013,-119.15791225756983,48.45925084510949
220,9.25,29.049999999999997,8,2021,breaks5,2022,-119.15791225756983,48.45925084510949
221,18,43.4,7,1983,breaks1,1989,-112.981904,46.081531
221,1.4,1.7999999999999998,9,1991,breaks2,1998,-112.981904,46.081531
221,2,4.2,6,2004,breaks3,2007,-112.981904,46.081531
222,0.4,0.4,5,1980,breaks1,1985,-118.8924012648725,45.27478510131046
222,0,0,9,1986,breaks2,1994,-118.8924012648725,45.27478510131046
222,1,1,9,2001,breaks3,2003,-118.8924012648725,45.27478510131046
222,0,0,9,2004,breaks4,2012,-118.8924012648725,45.27478510131046
222,0.6,0.6,8,2019,breaks5,2021,-118.8924012648725,45.27478510131046
223,77.2,130.2,7,1981,breaks1,1986,-116.94032429046052,45.0806001399665
223,54,70.60000000000001,7,1990,breaks2,1995,-116.94032429046052,45.0806001399665
223,73.6,226.60000000000002,7,2000,breaks3,2004,-116.94032429046052,45.0806001399665
223,18.4,25.4,7,2009,breaks4,2013,-116.94032429046052,45.0806001399665
223,52.2,130.60000000000002,6,2021,breaks5,2022,-116.94032429046052,45.0806001399665
224,20.6,61.45,9,1981,breaks1,1989,-120.24173759886276,41.99215522030331
224,65.6,137.1,9,1992,breaks2,1998,-120.24173759886276,41.99215522030331
224,20.2,74.6,9,2001,breaks3,2007,-120.24173759886276,41.99215522030331
224,16.6,38.8,7,2015,breaks4,2016,-120.24173759886276,41.99215522030331
225,2.4,2.4,1,1981,breaks1,1981,-120.47874007240554,42.38249776593339
225,0.6,0.6,1,1982,breaks2,1990,-120.47874007240554,42.38249776593339
225,0,0,1,1999,breaks3,1999,-120.47874007240554,42.38249776593339
225,28,40.400000000000006,9,2001,breaks4,2008,-120.47874007240554,42.38249776593339
225,27,51.800000000000004,7,2015,breaks5,2017,-120.47874007240554,42.38249776593339
226,27.8,66,7,1999,breaks3,2004,-120.22385980544624,47.28199305327416
226,1.2,1.5999999999999999,9,2008,breaks4,2013,-120.22385980544624,47.28199305327416
226,6.8,14.4,9,2016,breaks5,2022,-120.22385980544624,47.28199305327416
227,39,69.80000000000001,5,1983,breaks1,1987,-114.532916,45.348132
227,11.4,12.4,3,1988,breaks2,1996,-114.532916,45.348132
227,0,0,1,2017,breaks5,2023,-114.532916,45.348132
228,15.6,25.4,6,1982,breaks1,1986,-117.77964856747175,48.54244501635312
228,1.6,3.8000000000000003,8,1990,breaks2,1995,-117.77964856747175,48.54244501635312
228,5.6,9.799999999999999,9,1998,breaks3,2004,-117.77964856747175,48.54244501635312
228,0.8,1.9000000000000001,9,2006,breaks4,2013,-117.77964856747175,48.54244501635312
228,2,2.6,9,2021,breaks5,2022,-117.77964856747175,48.54244501635312
229,5.8,22.599999999999998,6,1985,breaks1,1986,-120.2489067045636,44.22277467821401
229,25.8,39.400000000000006,9,1992,breaks2,1995,-120.2489067045636,44.22277467821401
229,7,18.4,9,2001,breaks3,2004,-120.2489067045636,44.22277467821401
229,18.6,25.4,9,2006,breaks4,2013,-120.2489067045636,44.22277467821401
229,16.8,36.6,8,2022,breaks5,2022,-120.2489067045636,44.22277467821401
230,0,0,1,1986,breaks1,1986,-117.07747830158932,48.21328115369907
230,2.6,5.4,8,1990,breaks2,1995,-117.07747830158932,48.21328115369907
230,5.4,14.7,9,1998,breaks3,2004,-117.07747830158932,48.21328115369907
230,7.2,23.6,9,2009,breaks4,2013,-117.07747830158932,48.21328115369907
230,4.4,9.600000000000001,9,2022,breaks5,2022,-117.07747830158932,48.21328115369907
231,33.6,100.60000000000001,6,1981,breaks1,1986,-119.76862345216344,48.579660877602045
231,15,26.8,9,1990,breaks2,1995,-119.76862345216344,48.579660877602045
231,46,126.79999999999998,9,1999,breaks3,2004,-119.76862345216344,48.579660877602045
231,31.2,85.2,9,2009,breaks4,2013,-119.76862345216344,48.579660877602045
231,9.8,35.75,9,2019,breaks5,2022,-119.76862345216344,48.579660877602045
232,41.6,113.4,6,1982,breaks1,1986,-118.66512007939734,48.048915101923434
232,20.6,46.800000000000004,9,1990,breaks2,1995,-118.66512007939734,48.048915101923434
232,59.4,109,9,1998,breaks3,2004,-118.66512007939734,48.048915101923434
232,32,46.2,9,2011,breaks4,2013,-118.66512007939734,48.048915101923434
232,9.8,29.869999999999997,9,2018,breaks5,2022,-118.66512007939734,48.048915101923434
233,49.5,81.39999999999999,6,2011,breaks4,2015,-121.33888464381651,50.788154114251896
233,1.1333333333333333,1.1333333333333333,1,2016,breaks5,2024,-121.33888464381651,50.788154114251896
234,31.2,100.4,9,1983,breaks1,1989,-109.326159,45.086161
234,0.4,0.4,9,1997,breaks2,1998,-109.326159,45.086161
234,2.4,6.6,7,2002,breaks3,2007,-109.326159,45.086161
235,2,3.6,5,1983,breaks1,1986,-118.50875705317162,44.74674714438739
235,0,0,9,1987,breaks2,1995,-118.50875705317162,44.74674714438739
235,1.6,2,9,2001,breaks3,2004,-118.50875705317162,44.74674714438739
235,0.6,0.6,9,2011,breaks4,2013,-118.50875705317162,44.74674714438739
235,24,29.600000000000005,9,2018,breaks5,2022,-118.50875705317162,44.74674714438739
236,2.8,2.8,5,2001,breaks3,2005,-116.46843043035004,46.057735014923296
236,3.8,5.4,9,2011,breaks4,2014,-116.46843043035004,46.057735014923296
236,2,4.05,9,2019,breaks5,2023,-116.46843043035004,46.057735014923296
237,7,7.4,4,1983,breaks1,1987,-114.80137100000002,43.514903
237,9,9,3,2014,breaks4,2014,-114.80137100000002,43.514903
237,48,230,9,2016,breaks5,2023,-114.80137100000002,43.514903
238,67.6,148.39999999999998,7,2009,breaks4,2014,-116.97255473167796,47.6380789335664
238,10.6,31.400000000000002,9,2020,breaks5,2023,-116.97255473167796,47.6380789335664
239,34.6,122.79999999999998,7,1986,breaks1,1987,-115.21152144453396,43.580170972835695
239,102,301.2,9,1990,breaks2,1996,-115.21152144453396,43.580170972835695
239,27.4,83.99999999999999,6,2001,breaks3,2005,-115.21152144453396,43.580170972835695
239,2.25,2.85,3,2014,breaks4,2014,-115.21152144453396,43.580170972835695
239,29.2,133.00000000000003,9,2016,breaks5,2023,-115.21152144453396,43.580170972835695
240,67.2,134.6,6,2018,breaks5,2023,-113.57213815533451,43.46480812241289
241,42.8,158.79999999999998,9,1988,breaks1,1991,-120.84730547189106,40.38549428216257
241,43.6,162.40000000000003,9,1996,breaks2,2000,-120.84730547189106,40.38549428216257
241,28,107.19999999999999,9,2001,breaks3,2009,-120.84730547189106,40.38549428216257
241,63.2,199.40000000000003,8,2014,breaks4,2018,-120.84730547189106,40.38549428216257
242,8.4,12,3,1982,breaks1,1985,-118.51715998304704,44.30194603162911
242,15.2,44.4,8,1991,breaks2,1994,-118.51715998304704,44.30194603162911
242,15.8,26.6,8,1998,breaks3,2003,-118.51715998304704,44.30194603162911
242,7.2,24.799999999999997,9,2005,breaks4,2012,-118.51715998304704,44.30194603162911
242,4.8,6.2,8,2018,breaks5,2021,-118.51715998304704,44.30194603162911
243,0.2,0.6000000000000001,4,1981,breaks1,1986,-120.30697861754868,47.65890324743657
243,18.4,18.599999999999998,4,2000,breaks3,2004,-120.30697861754868,47.65890324743657
243,1.6,3.2,8,2008,breaks4,2013,-120.30697861754868,47.65890324743657
243,1.6,2.8000000000000007,9,2018,breaks5,2022,-120.30697861754868,47.65890324743657
244,19.2,21.4,4,1982,breaks1,1985,-120.76343060804231,44.495102449667
244,39.4,43.199999999999996,9,1986,breaks2,1994,-120.76343060804231,44.495102449667
244,21,25.8,8,1998,breaks3,2003,-120.76343060804231,44.495102449667
244,8.6,10.599999999999998,9,2006,breaks4,2012,-120.76343060804231,44.495102449667
244,7.6,13.799999999999999,8,2017,breaks5,2021,-120.76343060804231,44.495102449667
245,0,0,2,1998,breaks2,1999,-109.869444,32.665
245,2.6,3.2,6,2001,breaks3,2008,-109.869444,32.665
245,4.8,6.8,5,2012,breaks4,2017,-109.869444,32.665
246,0,0,3,1981,breaks1,1986,-121.09925975241993,46.61323883157221
246,0,0,3,1991,breaks2,1995,-121.09925975241993,46.61323883157221
246,1.2,3,4,2004,breaks3,2004,-121.09925975241993,46.61323883157221
246,3.4,5.1,9,2013,breaks4,2013,-121.09925975241993,46.61323883157221
246,10,15.8,9,2022,breaks5,2022,-121.09925975241993,46.61323883157221
248,0.2,0.6000000000000001,6,1981,breaks1,1986,-117.50057,47.96284
248,0.2,0.4,8,1988,breaks2,1995,-117.50057,47.96284
248,2.5,5.5,9,1999,breaks3,2004,-117.50057,47.96284
248,0.2,0.4,9,2009,breaks4,2013,-117.50057,47.96284
248,3.2,6.6000000000000005,9,2020,breaks5,2022,-117.50057,47.96284
249,19.6,19.8,2,1999,breaks2,2000,-121.101037,41.549498
249,65.6,106,8,2006,breaks3,2009,-121.101037,41.549498
249,44.2,179.5,8,2017,breaks4,2018,-121.101037,41.549498
250,1.8,2.8000000000000003,6,1981,breaks1,1986,-120.90972,42.47638
250,8.2,9.6,8,1992,breaks2,1995,-120.90972,42.47638
250,2.2,2.8000000000000003,3,1998,breaks3,2004,-120.90972,42.47638
252,64,195.2,6,1981,breaks1,1987,-116.797649,42.93029
252,121.8,470.34999999999997,9,1992,breaks2,1996,-116.797649,42.93029
253,5.2,6.6,4,1981,breaks1,1985,-117.09662869116102,45.263174424781226
253,6.2,10,8,1990,breaks2,1994,-117.09662869116102,45.263174424781226
253,10.4,24.400000000000002,9,1998,breaks3,2003,-117.09662869116102,45.263174424781226
253,0,0,5,2004,breaks4,2012,-117.09662869116102,45.263174424781226
254,4.4,5,3,1981,breaks1,1985,-118.75137915651916,44.08562599116286
254,70.8,176.00000000000003,6,1992,breaks2,1994,-118.75137915651916,44.08562599116286
254,20.6,37.2,9,1998,breaks3,2003,-118.75137915651916,44.08562599116286
254,8.6,34.2,9,2004,breaks4,2012,-118.75137915651916,44.08562599116286
254,44.6,121,9,2018,breaks5,2021,-118.75137915651916,44.08562599116286
255,53,213.20000000000005,9,1984,breaks1,1989,-120.22391435287736,38.29162145328652
255,52.2,135.8,9,1996,breaks2,1998,-120.22391435287736,38.29162145328652
255,47.4,146,7,2005,breaks3,2007,-120.22391435287736,38.29162145328652
255,2.5,2.5,1,2008,breaks4,2016,-120.22391435287736,38.29162145328652
256,0.2,0.4,6,1982,breaks1,1985,-118.35470849467188,45.198966477211066
256,3.2,4.5,7,1991,breaks2,1994,-118.35470849467188,45.198966477211066
256,0.6,1,6,2001,breaks3,2003,-118.35470849467188,45.198966477211066
256,0,0,8,2004,breaks4,2012,-118.35470849467188,45.198966477211066
256,3.6,5.000000000000001,9,2018,breaks5,2021,-118.35470849467188,45.198966477211066
257,28.6,38.6,6,1981,breaks1,1986,-116.91023619314204,45.249052586993045
257,31.6,38.6,8,1990,breaks2,1995,-116.91023619314204,45.249052586993045
257,32.8,64.4,7,1998,breaks3,2004,-116.91023619314204,45.249052586993045
257,20,22.999999999999996,7,2009,breaks4,2013,-116.91023619314204,45.249052586993045
257,28.6,70.80000000000001,6,2021,breaks5,2022,-116.91023619314204,45.249052586993045
258,16,45.199999999999996,7,1999,breaks3,2004,-120.83016034916704,46.91880518240077
258,11.4,18.399999999999995,9,2006,breaks4,2013,-120.83016034916704,46.91880518240077
258,10.4,21.600000000000005,9,2015,breaks5,2022,-120.83016034916704,46.91880518240077
259,2.4,5.4,7,1990,breaks2,1994,-120.07559,44.38716
259,16.6,19.2,9,2001,breaks3,2003,-120.07559,44.38716
259,3,3.2,9,2006,breaks4,2012,-120.07559,44.38716
259,2.8,5.3999999999999995,8,2018,breaks5,2021,-120.07559,44.38716
260,55,185,6,1999,breaks3,2004,-119.38252,48.6511
260,67.4,216.79999999999998,8,2007,breaks4,2013,-119.38252,48.6511
260,3.6,3.6,1,2014,breaks5,2022,-119.38252,48.6511
261,61.2,159.20000000000002,6,1982,breaks1,1987,-116.80445791463691,44.7278122199067
261,56.8,82.8,9,1990,breaks2,1996,-116.80445791463691,44.7278122199067
261,35.8,112.15,6,1999,breaks3,2005,-116.80445791463691,44.7278122199067
261,20.8,48.400000000000006,3,2022,breaks5,2023,-116.80445791463691,44.7278122199067
262,0.4,0.8,9,1991,breaks2,1995,-119.165047938056,48.588273222919426
262,17.6,26,9,1999,breaks3,2004,-119.165047938056,48.588273222919426
262,28.4,96.60000000000001,9,2008,breaks4,2013,-119.165047938056,48.588273222919426
262,13.8,28.2,9,2022,breaks5,2022,-119.165047938056,48.588273222919426
263,22.6,58.599999999999994,5,1982,breaks1,1986,-117.17741642326934,46.09340349657361
263,1.2,1.7999999999999998,7,1990,breaks2,1995,-117.17741642326934,46.09340349657361
263,58.2,147.4,9,2001,breaks3,2004,-117.17741642326934,46.09340349657361
263,2,3.2,6,2008,breaks4,2013,-117.17741642326934,46.09340349657361
263,1.75,4.550000000000001,9,2019,breaks5,2022,-117.17741642326934,46.09340349657361
264,0.5,1.2,5,2011,breaks4,2013,-118.54158040000002,49.14876650148895
264,2,4.2,8,2018,breaks5,2022,-118.54158040000002,49.14876650148895
266,15.8,21,4,2002,breaks3,2005,-116.18017999999999,46.74257
266,2,5.2,9,2009,breaks4,2014,-116.18017999999999,46.74257
266,2,5.2,9,2021,breaks5,2023,-116.18017999999999,46.74257
267,72.2,139.4,4,2021,breaks5,2023,-115.6026142197209,45.87246161927941
268,43.4,54.400000000000006,6,1981,breaks1,1985,-118.29634694274388,44.3851843736894
268,5,14.4,9,1992,breaks2,1994,-118.29634694274388,44.3851843736894
268,1.2,2,9,2001,breaks3,2003,-118.29634694274388,44.3851843736894
268,2,3,8,2009,breaks4,2012,-118.29634694274388,44.3851843736894
268,34.2,36,4,2018,breaks5,2021,-118.29634694274388,44.3851843736894
269,6.2,7.4,6,1981,breaks1,1986,-118.7199802840542,44.68810848199664
269,7.8,12.4,9,1990,breaks2,1995,-118.7199802840542,44.68810848199664
269,15,22,8,2001,breaks3,2004,-118.7199802840542,44.68810848199664
269,3.6,7,9,2008,breaks4,2013,-118.7199802840542,44.68810848199664
269,1.6,1.6,2,2022,breaks5,2022,-118.7199802840542,44.68810848199664
270,1.2,1.7999999999999998,6,1982,breaks1,1986,-119.25932006331692,45.19212605235099
270,39.2,81.2,8,1990,breaks2,1995,-119.25932006331692,45.19212605235099
271,25.466666666666665,79.46666666666667,6,2018,breaks5,2022,-119.4431763,49.945522200000006
273,2.75,4.15,2,2004,breaks3,2007,-120.09300973892606,38.97825423729948
273,0.2,0.2,1,2008,breaks4,2016,-120.09300973892606,38.97825423729948
274,2.4,3.6,9,1991,breaks2,1995,-120.16389,48.63611
274,13.2,27.799999999999997,9,2000,breaks3,2004,-120.16389,48.63611
274,16.4,31.199999999999996,9,2009,breaks4,2013,-120.16389,48.63611
274,10.6,23.2,8,2019,breaks5,2022,-120.16389,48.63611
276,52.6,116.60000000000001,5,2012,breaks4,2016,-120.84246563592974,39.54430603947794
276,0.8,0.8,1,2017,breaks5,2025,-120.84246563592974,39.54430603947794
277,12,22,7,1982,breaks1,1986,-120.65212086981924,47.25884706050478
277,8.8,16.200000000000003,9,1987,breaks2,1995,-120.65212086981924,47.25884706050478
277,29,68.2,9,1998,breaks3,2004,-120.65212086981924,47.25884706050478
277,9.6,33.800000000000004,9,2006,breaks4,2013,-120.65212086981924,47.25884706050478
277,39.2,125.80000000000001,9,2018,breaks5,2022,-120.65212086981924,47.25884706050478
278,10.2,19.6,7,1983,breaks1,1989,-113.380316,46.94243
278,0,0,9,1990,breaks2,1998,-113.380316,46.94243
278,1,1.4,6,2000,breaks3,2007,-113.380316,46.94243
279,41.8,80.2,6,1983,breaks1,1986,-121.5013615079022,45.128534895582895
279,12.8,24.2,9,1992,breaks2,1995,-121.5013615079022,45.128534895582895
279,3,8,9,2000,breaks3,2004,-121.5013615079022,45.128534895582895
279,13.8,16.8,9,2013,breaks4,2013,-121.5013615079022,45.128534895582895
279,24.6,33,8,2022,breaks5,2022,-121.5013615079022,45.128534895582895
280,20.4,25.4,7,1983,breaks1,1986,-118.43069232726673,45.33743056965529
280,1.6,2.4000000000000004,7,1988,breaks2,1995,-118.43069232726673,45.33743056965529
280,0.4,1.2,9,2003,breaks3,2004,-118.43069232726673,45.33743056965529
280,0.4,0.6000000000000001,8,2005,breaks4,2013,-118.43069232726673,45.33743056965529
280,0.6,0.6,9,2018,breaks5,2022,-118.43069232726673,45.33743056965529
281,0.4,0.4,1,1986,breaks1,1986,-117.3748,48.91
281,3.6,11,8,1991,breaks2,1995,-117.3748,48.91
281,1.2,2.2,8,2004,breaks3,2004,-117.3748,48.91
281,4.4,8.6,9,2009,breaks4,2013,-117.3748,48.91
281,9,17.2,9,2022,breaks5,2022,-117.3748,48.91
282,0.2,0.4,4,1980,breaks1,1986,-118.56465364583605,45.19020991851285
282,2.2,3.1,8,2001,breaks3,2004,-118.56465364583605,45.19020991851285
282,0,0,8,2005,breaks4,2013,-118.56465364583605,45.19020991851285
282,5.6,6.8,8,2018,breaks5,2022,-118.56465364583605,45.19020991851285
283,61,61.2,6,1982,breaks1,1986,-118.0487302417106,45.168771305600515
283,3.8,7.2,9,1990,breaks2,1995,-118.0487302417106,45.168771305600515
283,8,13.599999999999998,9,1999,breaks3,2004,-118.0487302417106,45.168771305600515
283,1.4,1.7999999999999998,9,2005,breaks4,2013,-118.0487302417106,45.168771305600515
283,0.8,3.0000000000000004,9,2018,breaks5,2022,-118.0487302417106,45.168771305600515
284,2.8,5.8,3,2002,breaks3,2004,-121.71322514461772,51.02868420189957
284,7.2,20.1,9,2009,breaks4,2013,-121.71322514461772,51.02868420189957
284,4.433333333333334,11.45,8,2016,breaks5,2022,-121.71322514461772,51.02868420189957
286,7.2,9.6,6,1991,breaks2,1996,-113.8633583,45.40313409000001
286,12,34.8,6,1999,breaks3,2005,-113.8633583,45.40313409000001
287,0.2,0.2,3,1982,breaks1,1986,-121.163773100304,47.034302431167234
288,4.2,9.4,7,1983,breaks1,1989,-114.3647,48.162408
288,1.2,1.2,9,1990,breaks2,1998,-114.3647,48.162408
288,3.4,5.4,7,2001,breaks3,2007,-114.3647,48.162408
289,6.2,7.4,4,1983,breaks1,1986,-119.4417848038729,44.59539382421748
