area_meters,area_km,year,num,type,lon_cent,lat_cent,manual_id
252126685.8240344,3.5900235801548956,1973,84,broken,-117.590346587569,45.788945152193975,741
252126685.8240344,2.321452856647417,1973,84,broken,-117.7044240934804,45.81336038468184,742
252126685.8240344,3.5198752994468214,1973,84,broken,-117.60217436831908,45.84573342665568,743
252126685.8240344,2.16099889349246,1973,84,broken,-117.57106474032908,45.721124224251824,744
252126685.8240344,2.244367423419297,1973,84,broken,-117.71469768188594,45.80250578662184,745
252126685.8240344,2.6496564933618307,1973,84,broken,-117.58714530737414,45.7286748743036,746
252126685.8240344,2.3840039102413355,1973,84,broken,-117.74158686853632,45.69951881867392,747
252126685.8240344,2.9824272905050515,1973,84,broken,-117.69548805942,45.793358103683,748
252126685.8240344,3.905247867183387,1973,84,broken,-117.62914656378048,45.76055307634339,749
252126685.8240344,3.120213382003546,1973,84,broken,-117.66391703226158,45.8300944540504,750
252126685.8240344,3.644513281397342,1973,84,broken,-117.60660690546295,45.80080662112853,751
252126685.8240344,2.8551763574400844,1973,84,broken,-117.75755087052198,45.71186988565698,752
252126685.8240344,3.7812561256926007,1973,84,broken,-117.65312244956218,45.72761367314684,753
252126685.8240344,2.150210661761939,1973,84,broken,-117.74722507763936,45.724657567516935,754
252126685.8240344,4.092761452926159,1973,84,broken,-117.60180496923402,45.82277530433739,755
252126685.8240344,3.983537313161731,1973,84,broken,-117.58289713999592,45.83827238387637,756
252126685.8240344,3.478773122344613,1973,84,broken,-117.58391219559644,45.75323711534573,757
252126685.8240344,3.864213330227971,1973,84,broken,-117.643793048728,45.74646353169698,758
252126685.8240344,2.9013597241259963,1973,84,broken,-117.63541076964412,45.83188175139619,759
252126685.8240344,3.9808291207242017,1973,84,broken,-117.623474571164,45.73717590189413,760
252126685.8240344,2.100183997920364,1973,84,broken,-117.69952969902889,45.828522669798666,761
252126685.8240344,2.873103625431536,1973,84,broken,-117.66705106443128,45.78095121009754,762
252126685.8240344,2.6094512897683533,1973,84,broken,-117.56242411462183,45.750359296034,763
252126685.8240344,2.646091290344626,1973,84,broken,-117.5550412826435,45.83784735451042,764
252126685.8240344,2.03660077280426,1973,84,broken,-117.66177611006154,45.85000145527216,765
252126685.8240344,2.4399448999589683,1973,84,broken,-117.55707097149076,45.72645410422937,766
26999887.75400145,2.78353512838006,1973,9,broken,-117.81179093883183,45.789357996459906,767
26999887.75400145,3.253318435809612,1973,9,broken,-117.81669782724067,45.77124343976022,768
26999887.75400145,2.9518471959552763,1973,9,broken,-117.79481306913095,45.78505945919537,769
26999887.75400145,2.9291999261671604,1973,9,broken,-117.82946480393024,45.78986212988071,770
26999887.75400145,2.902329348970204,1973,9,broken,-117.85298442897228,45.783880822927784,771
26999887.75400145,3.2541652238787737,1973,9,broken,-117.7744919004072,45.7861870200375,772
26999887.75400145,2.7871829768274425,1973,9,broken,-117.7957236104582,45.76786865387761,773
26999887.75400145,2.7862913939818887,1973,9,broken,-117.83789493767006,45.77425787239648,774
26999887.75400145,3.352010251426171,1973,9,broken,-117.77778076761778,45.76552398102646,775
225745261.4064494,3.704967325174928,1973,75,broken,-117.74499723599396,45.9208898406544,776
225745261.4064494,2.49781579077816,1973,75,broken,-117.61375839081384,45.926772534225655,777
225745261.4064494,3.394021997377038,1973,75,broken,-117.80830554142356,45.828085800786994,778
225745261.4064494,1.640167178113639,1973,75,broken,-117.89582384215691,45.92144587209928,779
225745261.4064494,2.75203933134824,1973,75,broken,-117.8316119793944,45.83339565394398,780
225745261.4064494,2.5241697283113664,1973,75,broken,-117.91967084034113,45.95417758910549,781
225745261.4064494,3.829781729079604,1973,75,broken,-117.70453657395085,45.9441424718435,782
225745261.4064494,2.5141957106260957,1973,75,broken,-117.61324008505046,45.90937554482381,783
225745261.4064494,3.245094883100748,1973,75,broken,-117.6635163207271,45.92892843064875,784
225745261.4064494,2.8694192829470633,1973,75,broken,-117.717936303948,45.870658864594034,785
225745261.4064494,3.271396623599649,1973,75,broken,-117.7287803847303,45.904998938641995,786
225745261.4064494,2.5904437750327385,1973,75,broken,-117.62946344312054,45.90291556022369,787
225745261.4064494,2.7614529964789747,1973,75,broken,-117.71317989074848,45.89091779615927,788
225745261.4064494,3.008372909716606,1973,75,broken,-117.63682463911334,45.94512559053536,789
225745261.4064494,1.7533954384438817,1973,75,broken,-117.89583669456977,45.935701670691145,790
225745261.4064494,3.2060705378903744,1973,75,broken,-117.80029889962547,45.93147010257543,791
225745261.4064494,3.1903745706779363,1973,75,broken,-117.80717639053982,45.912662146230325,792
225745261.4064494,2.9818452044808863,1973,75,broken,-117.67349733906256,45.91024467242719,793
225745261.4064494,3.8965575166582016,1973,75,broken,-117.73328523073712,45.93970080028633,794
225745261.4064494,3.223744353372822,1973,75,broken,-117.7645723107436,45.84150836393724,795
225745261.4064494,2.8989501309199928,1973,75,broken,-117.83044711020436,45.891784476378376,796
225745261.4064494,2.9324923993520735,1973,75,broken,-117.70416306207422,45.92651114221683,797
225745261.4064494,2.707712007362723,1973,75,broken,-117.64534884796733,45.929479725835776,798
225745261.4064494,2.436488560220844,1973,75,broken,-117.53567249100124,45.954644118292656,799
225745261.4064494,2.779485357192516,1973,75,broken,-117.75252424550838,45.88243273581056,800
225745261.4064494,3.0507390932213485,1973,75,broken,-117.87620244806152,45.910648099839136,801
225745261.4064494,2.6288366655499087,1973,75,broken,-117.90455798376765,45.960611913976216,802
225745261.4064494,2.6472156650971175,1973,75,broken,-117.58245198304388,45.92475246488563,803
225745261.4064494,2.985551838828683,1973,75,broken,-117.70782376557771,45.90786950185588,804
225745261.4064494,2.33617458504802,1973,75,broken,-117.90963991603316,45.938561082796646,805
225745261.4064494,3.3284519699322357,1973,75,broken,-117.83011518105074,45.908558031995206,806
225745261.4064494,2.8760323021945955,1973,75,broken,-117.59789233711454,45.91999344858995,807
225745261.4064494,2.666357076956263,1973,75,broken,-117.8201921486015,45.844268879233105,808
225745261.4064494,3.317836657695055,1973,75,broken,-117.65782532565515,45.94821786409901,809
225745261.4064494,3.278741707637608,1973,75,broken,-117.69131380013376,45.89577588027262,810
225745261.4064494,2.8689946840192153,1973,75,broken,-117.84905958801735,45.91805475889174,811
225745261.4064494,3.545783103852828,1973,75,broken,-117.7908414126698,45.81720748492751,812
225745261.4064494,2.8970949947276115,1973,75,broken,-117.91861502595778,45.89251365615285,813
225745261.4064494,3.50453094568057,1973,75,broken,-117.76293897033848,45.86669329421892,814
225745261.4064494,3.5502220040008767,1973,75,broken,-117.78063092091942,45.856485054298304,815
225745261.4064494,3.346246555752009,1973,75,broken,-117.85042368082443,45.89139390926102,816
225745261.4064494,3.0129992568434476,1973,75,broken,-117.56553095120114,45.92762379652128,817
225745261.4064494,3.1724222566270828,1973,75,broken,-117.74144832823424,45.86743192393629,818
225745261.4064494,3.208467793742418,1973,75,broken,-117.68273650984092,45.93359172601436,819
225745261.4064494,2.8110466509075165,1973,75,broken,-117.6176921773094,45.94338280771692,820
225745261.4064494,3.142245859675169,1973,75,broken,-117.73234096377293,45.88553155029375,821
225745261.4064494,3.3297333765065074,1973,75,broken,-117.80078091875394,45.847869240033624,822
225745261.4064494,3.4642811460208893,1973,75,broken,-117.78559706528333,45.91779690519387,823
225745261.4064494,2.8487394486264503,1973,75,broken,-117.65316297347547,45.91178439061359,824
225745261.4064494,3.1812257568467746,1973,75,broken,-117.80910479945555,45.896245321833845,825
225745261.4064494,2.840747364195384,1973,75,broken,-117.63020033405982,45.92335215464035,826
225745261.4064494,2.7179269171800615,1973,75,broken,-117.5678186021374,45.953261135638435,827
225745261.4064494,3.5040551173474195,1973,75,broken,-117.78487233857726,45.83564480588276,828
225745261.4064494,2.9712721319158075,1973,75,broken,-117.58172813007025,45.94332367900988,829
225745261.4064494,3.7559273299149383,1973,75,broken,-117.78726215080164,45.897091051990365,830
225745261.4064494,3.256258543907881,1973,75,broken,-117.89611692758102,45.89589749686555,831
225745261.4064494,2.8546035950779913,1973,75,broken,-117.68885363341668,45.916099604497504,832
225745261.4064494,2.96236851525867,1973,75,broken,-117.52202343092225,45.9264549192951,833
225745261.4064494,3.2693907319095956,1973,75,broken,-117.7687662241345,45.89106299846384,834
225745261.4064494,3.204075477941632,1973,75,broken,-117.679071794047,45.94990970590542,835
225745261.4064494,3.5324865861513017,1973,75,broken,-117.78042928360442,45.937529474333225,836
225745261.4064494,3.803191144409418,1973,75,broken,-117.76621311688385,45.913378901105744,837
225745261.4064494,2.562036907230556,1973,75,broken,-117.5362861017317,45.93837023606253,838
225745261.4064494,2.9859375249054434,1973,75,broken,-117.59949163754231,45.941884097533475,839
225745261.4064494,2.863985719042778,1973,75,broken,-117.8594321125492,45.9051180740127,840
225745261.4064494,2.3609799973815084,1973,75,broken,-117.55174426570704,45.95860444743156,841
225745261.4064494,2.76296868164406,1973,75,broken,-117.66683001454784,45.895337468107336,842
225745261.4064494,2.052496025404016,1973,75,broken,-117.85451302057504,45.936268680591255,843
225745261.4064494,2.8626813881586792,1973,75,broken,-117.54486143927063,45.92378882238776,844
225745261.4064494,2.4365955796391092,1973,75,broken,-117.8323938794912,45.81864730730187,845
225745261.4064494,4.00521913384366,1973,75,broken,-117.75943778283931,45.93629544687839,846
225745261.4064494,3.342726734162599,1973,75,broken,-117.87502420159991,45.89112065665354,847
225745261.4064494,2.6262371940956117,1973,75,broken,-117.5545314955574,45.94086011592212,848
225745261.4064494,3.200286866767883,1973,75,broken,-117.7489867540408,45.900565622922315,849
225745261.4064494,3.400347845330596,1973,75,broken,-117.72257583706252,45.92450756598531,850
25390316.93457256,3.005807736588266,1973,8,broken,-117.85299071543282,45.994099003334966,851
25390316.93457256,3.809762076719673,1973,8,broken,-117.869949531822,46.00308356421564,852
25390316.93457256,3.547531106485665,1973,8,broken,-117.8344490556465,45.9814906618142,853
25390316.93457256,2.0880032227348684,1973,8,broken,-117.84969063521255,45.96081819563819,854
25390316.93457256,3.2107030844601003,1973,8,broken,-117.8060495173658,45.962342983936914,855
25390316.93457256,3.5542868840688957,1973,8,broken,-117.81160509592664,45.98074436126713,856
25390316.93457256,2.67263226654767,1973,8,broken,-117.81174135662992,46.00164967777471,857
25390316.93457256,3.50159294137159,1973,8,broken,-117.8262525461206,45.96205674384079,858
1148163958.356458,4.630359761602163,1973,383,broken,-117.31211788630029,46.114767535256746,859
1148163958.356458,3.570349015742004,1973,383,broken,-117.51821333186446,46.09085160706304,860
1148163958.356458,2.909116226899505,1973,383,broken,-117.60668246683085,46.11348755287172,861
1148163958.356458,2.11795747227972,1973,383,broken,-117.69180346973272,46.24054911346538,862
1148163958.356458,3.52085066553545,1973,383,broken,-117.6844249181864,45.99479770259393,863
1148163958.356458,2.2284498226332663,1973,383,broken,-117.73274393856578,46.17425323184867,864
1148163958.356458,3.6611993465970456,1973,383,broken,-117.60210799243572,46.25561901237669,865
1148163958.356458,4.154056223350763,1973,383,broken,-117.88167309300988,46.10076150300406,866
1148163958.356458,3.154352236092478,1973,383,broken,-117.5446794239558,46.27035796282059,867
1148163958.356458,2.6384616802556513,1973,383,broken,-117.52666045117653,46.03614283701926,868
1148163958.356458,2.700437771280229,1973,383,broken,-117.76704662441485,46.10261082301659,869
1148163958.356458,3.196988866337605,1973,383,broken,-117.45797841629364,46.09196700470389,870
1148163958.356458,2.3092959322076143,1973,383,broken,-117.83252664667386,46.10437236668071,871
1148163958.356458,2.1704654823937415,1973,383,broken,-118.04217978197563,45.90280536838671,872
1148163958.356458,4.1768979484750925,1973,383,broken,-117.75370340122876,46.02283251479945,873
1148163958.356458,4.395064350923672,1973,383,broken,-117.23826542169988,46.12458366842568,874
1148163958.356458,3.788079739618838,1973,383,broken,-117.6613095323034,46.10859590898772,875
1148163958.356458,2.6531121841588616,1973,383,broken,-117.99531138630384,46.027217413329346,876
1148163958.356458,3.079705883460373,1973,383,broken,-117.62873543849236,46.252547947098144,877
1148163958.356458,3.2260514831902425,1973,383,broken,-117.68412761056892,46.287698933032885,878
1148163958.356458,3.1447975554327963,1973,383,broken,-117.760851148993,46.07821699867004,879
1148163958.356458,3.3867979970421196,1973,383,broken,-117.54307874969128,46.09918759737604,880
1148163958.356458,3.2750125505978427,1973,383,broken,-117.51010997466965,46.04604830098782,881
1148163958.356458,3.201999815663457,1973,383,broken,-117.53414736846688,46.08172913372403,882
1148163958.356458,3.0142489998655915,1973,383,broken,-118.02576675926214,45.96442461029537,883
1148163958.356458,2.2800489484306463,1973,383,broken,-117.6176173903653,46.282887240569806,884
1148163958.356458,2.848762352054831,1973,383,broken,-118.00510201492156,45.94755283523699,885
1148163958.356458,2.629004691641927,1973,383,broken,-117.98560722615746,46.01237593193521,886
1148163958.356458,4.7222673528051375,1973,383,broken,-117.69997854187194,46.01250951826026,887
1148163958.356458,2.998329437985152,1973,383,broken,-118.06754104719056,45.91736600077456,888
1148163958.356458,2.629602564429641,1973,383,broken,-117.76613559468208,46.27581945455548,889
1148163958.356458,3.8242484055578263,1973,383,broken,-117.6898635573307,46.19870485709418,890
1148163958.356458,3.4435642086670484,1973,383,broken,-117.71473712983423,46.261196409438725,891
1148163958.356458,2.8388659159725904,1973,383,broken,-118.00893814616455,46.03713531182436,892
1148163958.356458,2.787160918873951,1973,383,broken,-117.74335305074756,46.22668078773248,893
1148163958.356458,3.977175636602946,1973,383,broken,-117.33190779943487,46.13175703370388,894
1148163958.356458,1.5972677147099377,1973,383,broken,-117.792568585729,46.15187983111415,895
1148163958.356458,2.0714642072551253,1973,383,broken,-117.74251647722582,46.13650489469164,896
1148163958.356458,3.2855088227726066,1973,383,broken,-118.08334262043434,45.925553226653086,897
1148163958.356458,2.7393494127515554,1973,383,broken,-117.76693129958096,46.12176628351519,898
1148163958.356458,3.5344381282020807,1973,383,broken,-117.6247250062621,46.16404423766189,899
1148163958.356458,2.0972755931043623,1973,383,broken,-118.00144486557583,45.896767112643694,900
1148163958.356458,2.722918641363144,1973,383,broken,-118.07630597642904,45.88164344235944,901
1148163958.356458,3.8902500636991264,1973,383,broken,-117.63993765251637,46.024166418788006,902
1148163958.356458,3.948390315701783,1973,383,broken,-117.64047940555912,46.1843893296489,903
1148163958.356458,3.549020419537425,1973,383,broken,-118.04690820888072,45.93194559918424,904
1148163958.356458,1.9147851587355136,1973,383,broken,-117.76173668572024,46.15783530394316,905
1148163958.356458,2.3100535755643845,1973,383,broken,-117.7656177836943,46.25710968457134,906
1148163958.356458,2.5705821943502425,1973,383,broken,-117.70759971586656,46.227400783110134,907
1148163958.356458,4.281293239908218,1973,383,broken,-117.29061426973378,46.12521644100813,908
1148163958.356458,3.0484551220181584,1973,383,broken,-117.9552622893288,45.98476115614809,909
1148163958.356458,3.44241630093193,1973,383,broken,-117.9736577730716,45.90256080080879,910
1148163958.356458,2.216115317440748,1973,383,broken,-117.77636539388064,46.088881067963385,911
1148163958.356458,3.580310474348545,1973,383,broken,-117.68687563012908,46.08087961139043,912
1148163958.356458,3.1681696684194507,1973,383,broken,-117.6522357898764,46.20151174428254,913
1148163958.356458,2.709894146409035,1973,383,broken,-117.5545038516716,46.23974406065769,914
1148163958.356458,3.5490149388469456,1973,383,broken,-117.86299309014002,46.11753237553152,915
1148163958.356458,3.438680615105828,1973,383,broken,-117.50751803265511,46.06726149321159,916
1148163958.356458,2.5288900457488297,1973,383,broken,-117.79850098842104,46.26277320307417,917
1148163958.356458,3.534014567312485,1973,383,broken,-117.5831266458427,46.00631379121021,918
1148163958.356458,2.2744551561203004,1973,383,broken,-118.04573327008956,45.98024180869644,919
1148163958.356458,2.9644729686850457,1973,383,broken,-117.59367545249712,46.022517726254605,920
1148163958.356458,2.8011131790325643,1973,383,broken,-117.57068792863716,46.24681557797839,921
1148163958.356458,3.6697987515779737,1973,383,broken,-117.97456249309296,45.98837416721019,922
1148163958.356458,2.9366920141141413,1973,383,broken,-118.0089215595547,45.96712409834878,923
1148163958.356458,2.5745284049454256,1973,383,broken,-118.05375292790008,45.912678975892554,924
1148163958.356458,4.240922807867765,1973,383,broken,-117.73867909634174,46.07105509898516,925
1148163958.356458,2.0103730974715353,1973,383,broken,-117.95906744283764,46.08366777288765,926
1148163958.356458,2.7174917839570045,1973,383,broken,-117.65388907976195,46.23157533442104,927
1148163958.356458,3.66572069944942,1973,383,broken,-117.52287842875648,46.30299199614705,928
1148163958.356458,3.1303933643257618,1973,383,broken,-117.64617181354431,46.12245312552843,929
1148163958.356458,2.045778840590996,1973,383,broken,-118.05612961865154,45.987430131194415,930
1148163958.356458,3.3561588591371776,1973,383,broken,-117.68820624672472,46.156413392029165,931
1148163958.356458,3.1213529236176014,1973,383,broken,-117.9935598769148,45.97867022927079,932
1148163958.356458,3.3924107460773287,1973,383,broken,-117.50007495355057,46.10832432408537,933
1148163958.356458,3.5438366626755595,1973,383,broken,-117.60287341946616,46.06520925593989,934
1148163958.356458,3.85814367731905,1973,383,broken,-117.61881095569952,46.0700337638301,935
1148163958.356458,2.6673417341625094,1973,383,broken,-118.02546135692484,46.03165786289298,936
1148163958.356458,2.6640142497512103,1973,383,broken,-117.95723004867745,46.00371967745646,937
1148163958.356458,4.444457969241798,1973,383,broken,-117.7382300818056,46.046681184662006,938
1148163958.356458,3.771988636790753,1973,383,broken,-117.64574926841183,46.00454078010067,939
1148163958.356458,4.091180235332608,1973,383,broken,-117.6179523959952,46.09472202027876,940
1148163958.356458,4.002924069825768,1973,383,broken,-117.65333879262836,46.04789711812678,941
1148163958.356458,3.2954470738963377,1973,383,broken,-118.014089216378,45.910834724561305,942
1148163958.356458,2.8246134634183013,1973,383,broken,-117.70893441673822,46.120106302917335,943
1148163958.356458,3.680962356804371,1973,383,broken,-117.74174898060652,45.98267784690761,944
1148163958.356458,2.2295869010159968,1973,383,broken,-117.80057438896584,46.09035564813458,945
1148163958.356458,1.62217383693254,1973,383,broken,-117.9921244346074,46.06625377715925,946
1148163958.356458,2.5873158441491126,1973,383,broken,-117.74908289519318,46.1119372621782,947
1148163958.356458,2.190577969080329,1973,383,broken,-117.56894530011424,46.23117388924389,948
1148163958.356458,3.794268953586032,1973,383,broken,-117.96144410568893,45.887353269492806,949
1148163958.356458,2.9667786267715694,1973,383,broken,-117.49075105905318,46.05388874842899,950
1148163958.356458,1.9518583890040515,1973,383,broken,-117.96057402770184,46.07030935946256,951
1148163958.356458,2.413356474027909,1973,383,broken,-118.01271130991488,45.88680172857593,952
1148163958.356458,2.79044231681348,1973,383,broken,-117.9384653124889,46.02259465549064,953
1148163958.356458,2.840517477093787,1973,383,broken,-118.07669955112212,45.95343813616374,954
1148163958.356458,3.0081563442592323,1973,383,broken,-117.5066377878896,46.01221860347527,955
1148163958.356458,3.222898975195233,1973,383,broken,-117.71085142094066,46.20717903891578,956
1148163958.356458,2.425566232144784,1973,383,broken,-118.01120394289217,45.9328388411607,957
1148163958.356458,3.0572109188466072,1973,383,broken,-117.65092208104194,46.25065622749451,958
1148163958.356458,2.0495314090278343,1973,383,broken,-117.6382286081574,46.264770971096326,959
1148163958.356458,3.027446057352882,1973,383,broken,-118.06226438381904,45.96733280250402,960
1148163958.356458,1.83068178333126,1973,383,broken,-117.61349614795697,46.31219066428614,961
1148163958.356458,2.7268228009974957,1973,383,broken,-117.6809353362364,46.11667172998362,962
1148163958.356458,3.4405199826516006,1973,383,broken,-117.57937708323396,45.98808740158273,963
1148163958.356458,2.964831596108019,1973,383,broken,-117.84234540984929,46.12213385579663,964
1148163958.356458,4.08947354369384,1973,383,broken,-117.76420733493164,45.98646585938476,965
1148163958.356458,2.586920944466181,1973,383,broken,-118.03175458574314,45.91260805153185,966
1148163958.356458,3.0883781443837584,1973,383,broken,-117.4944044806586,46.033561841134485,967
1148163958.356458,3.1811164148335456,1973,383,broken,-117.46833514316975,46.06088736703885,968
1148163958.356458,2.763603174348116,1973,383,broken,-117.57561949742094,46.104198024022736,969
1148163958.356458,3.4093563537301907,1973,383,broken,-117.1749703130287,46.09836902121532,970
1148163958.356458,4.012941525019687,1973,383,broken,-117.9566381114438,45.916151592787514,971
1148163958.356458,2.3825889986881315,1973,383,broken,-117.80221826088162,46.11049553634138,972
1148163958.356458,2.842932400105268,1973,383,broken,-118.0017964887452,45.87243496717043,973
1148163958.356458,2.4880985772996023,1973,383,broken,-117.71906547439242,46.24132617746511,974
1148163958.356458,2.94572508445394,1973,383,broken,-117.68693573965216,46.13899373379368,975
1148163958.356458,2.6402473437791167,1973,383,broken,-117.81225374554435,46.24107723296536,976
1148163958.356458,2.7054290715687275,1973,383,broken,-117.77866108301995,46.142330861768606,977
1148163958.356458,4.667500722658985,1973,383,broken,-117.54589133744244,46.29871460781778,978
1148163958.356458,3.924944410993343,1973,383,broken,-117.2629498646771,46.12419672131094,979
1148163958.356458,4.141360515796912,1973,383,broken,-117.74775921606316,46.00148224247456,980
1148163958.356458,3.5792775156042875,1973,383,broken,-117.89863353377292,46.086506815163105,981
1148163958.356458,3.0070383092583417,1973,383,broken,-117.7154008916704,46.10417272054841,982
1148163958.356458,1.9399985096912384,1973,383,broken,-117.7175797386504,46.15150198924695,983
1148163958.356458,3.8977546825739537,1973,383,broken,-117.77705313612498,46.0009461249022,984
1148163958.356458,2.611992794063777,1973,383,broken,-117.812744646943,46.259678512897295,985
1148163958.356458,1.106957275347501,1973,383,broken,-118.06936336715331,46.00744306087081,986
1148163958.356458,4.397222790979207,1973,383,broken,-117.72168026868148,46.00168002840544,987
1148163958.356458,4.242797613126039,1973,383,broken,-117.71910597209364,46.03236322811003,988
1148163958.356458,3.760256242524192,1973,383,broken,-117.97485759907362,45.925353136717405,989
1148163958.356458,3.7863585814599694,1973,383,broken,-117.50888493552728,46.27419979001168,990
1148163958.356458,3.2512394798514395,1973,383,broken,-117.67460121788052,46.17226057474445,991
1148163958.356458,3.3912218974205257,1973,383,broken,-118.0712821152664,45.93790628475661,992
1148163958.356458,2.24443744666978,1973,383,broken,-117.99105371025426,45.88808153415716,993
1148163958.356458,2.813520677470088,1973,383,broken,-117.72477312576984,46.2227118305581,994
1148163958.356458,2.742475859400064,1973,383,broken,-117.74327194985123,46.28134914785362,995
1148163958.356458,3.466502090397299,1973,383,broken,-117.26439046254733,46.10117791379795,996
1148163958.356458,2.1283642461162806,1973,383,broken,-117.79795597444524,46.1380040605394,997
1148163958.356458,2.5890631314472876,1973,383,broken,-117.1864926650014,46.08055347025756,998
1148163958.356458,2.8639965688428877,1973,383,broken,-117.63738870869776,46.10516139980715,999
1148163958.356458,3.807826062102318,1973,383,broken,-117.67742948451176,46.018512003589315,1000
1148163958.356458,1.5520716577811575,1973,383,broken,-117.77181505132192,46.17749840720582,1001
1148163958.356458,4.072374320019126,1973,383,broken,-117.5970447072196,46.09257117925693,1002
1148163958.356458,6.226516637671152,1973,383,broken,-118.13167888083396,45.866264304401554,1003
1148163958.356458,2.6978352860022157,1973,383,broken,-117.97918873280376,46.085645823118625,1004
1148163958.356458,2.650088333299279,1973,383,broken,-117.4778383591655,46.084212352632235,1005
1148163958.356458,3.616142574089467,1973,383,broken,-117.6160421917515,46.23701405316824,1006
1148163958.356458,3.2191872501465677,1973,383,broken,-117.68755973319088,46.1025895211866,1007
1148163958.356458,2.1435877937273533,1973,383,broken,-117.7666395651319,46.22798790587849,1008
1148163958.356458,2.438804457811743,1973,383,broken,-118.028943420296,46.01527671044875,1009
1148163958.356458,4.391402300150633,1973,383,broken,-117.72125144931933,46.08278129344057,1010
1148163958.356458,1.9572460143386283,1973,383,broken,-117.68739384649584,46.3057723951681,1011
1148163958.356458,3.2284203575178534,1973,383,broken,-117.97691093848373,45.96683457351522,1012
1148163958.356458,3.221720145150542,1973,383,broken,-117.6057933077939,46.008306344326755,1013
1148163958.356458,4.240374545586825,1973,383,broken,-117.67835291355765,46.043151682730254,1014
1148163958.356458,2.318275018739736,1973,383,broken,-117.34522526672224,46.1428349796324,1015
1148163958.356458,2.4856330196814573,1973,383,broken,-117.33169135737997,46.09772288184766,1016
1148163958.356458,2.5493146862236262,1973,383,broken,-117.7072205764731,46.18956631770639,1017
1148163958.356458,2.271484315398317,1973,383,broken,-117.80665906829472,46.15445848609794,1018
1148163958.356458,2.5655833860854207,1973,383,broken,-117.71743384517916,46.17495427433651,1019
1148163958.356458,2.397449795769453,1973,383,broken,-117.74671358592084,46.25221347262263,1020
1148163958.356458,2.720366987490058,1973,383,broken,-117.58938369049056,46.11279210327949,1021
1148163958.356458,3.5298348257921934,1973,383,broken,-118.02337255958786,45.8700025787493,1022
1148163958.356458,3.488928889304757,1973,383,broken,-117.86354096880076,46.09278608801431,1023
1148163958.356458,2.9954578350961207,1973,383,broken,-117.63594023254367,46.07413088296897,1024
1148163958.356458,2.4926256234734656,1973,383,broken,-117.53593742677204,46.23160400094672,1025
1148163958.356458,1.8562501226955652,1973,383,broken,-117.97777663027703,46.061042741737786,1026
1148163958.356458,1.9308104720323385,1973,383,broken,-117.9686734787577,46.05313952959106,1027
1148163958.356458,3.1432972487918733,1973,383,broken,-117.37333258704432,46.10433747060454,1028
1148163958.356458,3.912276273089945,1973,383,broken,-117.67214396250104,46.06343719004523,1029
1148163958.356458,2.7000471684431733,1973,383,broken,-117.7172119362476,46.278972000776314,1030
1148163958.356458,2.7956896601289585,1973,383,broken,-117.99055731275496,45.90999017360078,1031
1148163958.356458,3.252592745140076,1973,383,broken,-117.9944361027554,45.99763605340867,1032
1148163958.356458,3.664137318494081,1973,383,broken,-117.24344844104886,46.14437366069837,1033
1148163958.356458,3.1015269129457175,1973,383,broken,-117.52241237681582,46.107916928613896,1034
1148163958.356458,3.062139658328286,1973,383,broken,-117.50714994016454,46.253617514981066,1035
1148163958.356458,3.0971465107896328,1973,383,broken,-117.18714025759569,46.11877787407953,1036
1148163958.356458,1.597635657862425,1973,383,broken,-117.7604620310783,46.17241097943244,1037
1148163958.356458,1.543456884571135,1973,383,broken,-117.79618865795568,46.166563429535955,1038
1148163958.356458,2.818061739409804,1973,383,broken,-117.6126600696953,46.12981896506354,1039
1148163958.356458,2.298700522600949,1973,383,broken,-117.75226658627362,46.21447668230872,1040
1148163958.356458,3.9196162642314945,1973,383,broken,-117.39006774542764,46.09466024207479,1041
1148163958.356458,3.43973206479764,1973,383,broken,-117.65538733143802,46.07328743418817,1042
1148163958.356458,3.522140467284858,1973,383,broken,-117.62715732437668,46.04250412548683,1043
1148163958.356458,3.972789732399327,1973,383,broken,-117.4344626173985,46.07407335047094,1044
1148163958.356458,2.103059912855208,1973,383,broken,-117.78881099490592,46.09936168044702,1045
1148163958.356458,2.1638421362819824,1973,383,broken,-118.03967562982795,46.03556475022934,1046
1148163958.356458,3.1171907271704673,1973,383,broken,-117.65089717839456,46.13945238685926,1047
1148163958.356458,4.471208965617448,1973,383,broken,-117.87968280037464,46.127440129285425,1048
1148163958.356458,0.6839915846630558,1973,383,broken,-117.62054200426071,46.31941572964483,1049
1148163958.356458,2.679256549695492,1973,383,broken,-117.76197554499848,46.14003077212309,1050
1148163958.356458,2.167665762271642,1973,383,broken,-117.96670905608558,46.03971643607275,1051
1148163958.356458,3.461131836970183,1973,383,broken,-117.46912133076184,46.02370253257978,1052
1148163958.356458,2.6903640815524237,1973,383,broken,-117.92517497754775,46.03929819072311,1053
1148163958.356458,4.147239462486311,1973,383,broken,-117.51582762167632,45.99568153419297,1054
1148163958.356458,2.758003150208473,1973,383,broken,-117.8239432992128,46.121367704768325,1055
1148163958.356458,2.698308906666875,1973,383,broken,-117.55950375502452,46.10361982389223,1056
1148163958.356458,3.202547110116601,1973,383,broken,-117.64223321162471,46.15739251844613,1057
1148163958.356458,3.255753822141106,1973,383,broken,-117.91595604402542,46.100645649307936,1058
1148163958.356458,3.257319361733735,1973,383,broken,-118.05394926697238,45.94885076887481,1059
1148163958.356458,3.6079448657729625,1973,383,broken,-117.7489191864442,46.09200249893215,1060
