new_lat,new_lon,new_year,new_id,old_lat,old_lon,old_year,distm,diffyear,rate,old_id,p2
40.00008425143154,-120.61175523873426,1992,2117,39.60733459361616,-120.60000244076494,1981,43618.947163865116,11,3965.358833078647,328,1985-2010
46.95806573066108,-115.87987797453414,2020,2118,47.00280772730372,-116.34075483049394,1985,35416.20983322489,35,1011.8917095207113,826,2011-2025
46.85393,-120.82375,1999,2119,46.712690849567274,-120.9048544077393,1982,16878.436248446706,17,992.8491910851003,2140,1985-2010
46.25028,-120.835,2000,2120,46.2300150008249,-120.94696494464134,1989,8924.530610839403,11,811.3209646217639,2144,1985-2010
48.359129999999986,-117.23487999999999,2002,2121,48.362250000486306,-117.14200497421919,1987,6891.120380426653,15,459.4080253617769,1797,1985-2010
42.54889,-120.54194,1981,2122,42.071079033852854,-120.57252448370306,1965,53134.77754508167,16,3320.9235965676044,603,1947-1984
46.716131000000004,-114.164423,1983,2123,46.077133682354756,-117.30483637249861,1947,251730.54288629486,36,6992.515080174857,590,1947-1984
38.340219000000005,-119.787641,1988,2124,38.188709837232516,-119.99353698602758,1980,24648.079710798404,8,3081.0099638498004,184,1985-2010
45.29447,-117.69919000000002,1984,2125,45.78746290823576,-117.6802191182697,1947,54812.418619182514,37,1481.4167194373651,629,1947-1984
43.36415,-121.38178999999998,1981,2126,43.7432333036248,-119.74853432093256,1947,138529.91231190047,34,4074.4091856441314,886,1947-1984
47.88677,-117.13122999999999,1998,2127,47.881537542122395,-117.285603712609,1965,11560.60695481652,33,350.32142287322785,923,1985-2010
45.02987176,-116.35812010000001,1991,2128,45.20964593068061,-116.7530665523584,1974,36943.65673183372,17,2173.15627834316,1000,1985-2010
39.178973,-120.642523,1984,2129,39.304610847096875,-120.75606404686785,1980,17048.068231683814,4,4262.017057920953,1768,1947-1984
44.26519,-119.15998000000002,1981,2130,44.2794109487141,-118.9734505613018,1964,14975.821239960218,17,880.9306611741305,901,1947-1984
44.60652999999999,-118.35874,1981,2131,44.59740519150165,-118.60411507018722,1973,19506.89308450416,8,2438.36163556302,962,1947-1984
38.967169,-120.55107799999999,1981,2132,39.01303242224063,-120.48156230332248,1980,7886.514274845504,1,7886.514274845504,1,1947-1984
48.18861,-117.11229000000002,1998,2133,48.01736551058376,-117.25154796567936,1963,21682.470728242963,35,619.4991636640847,897,1985-2010
45.893359,-115.623524,2020,2134,45.91521315442767,-115.55840958951215,2011,5606.233906905849,9,622.9148785450943,1368,2011-2025
43.39204,-121.57543,1981,2135,43.7432333036248,-119.74853432093256,1947,152655.25522155603,34,4489.860447692824,886,1947-1984
44.20417,-118.39293999999998,1987,2136,44.191488677772654,-118.3254683626569,1965,5574.656607861167,22,253.3934821755076,921,1985-2010
39.145226,-105.31663,1986,2137,45.78085213778396,-117.56552128282557,1947,1245991.201886471,39,31948.492356063358,662,1985-2010
33.948923,-109.20622,1995,2138,43.957273085377274,-119.017454283501,1947,1397010.4057322142,48,29104.383452754464,598,1985-2010
44.170343,-115.568232,1991,2139,44.37827032896586,-115.93545295854229,1981,37327.13516004465,10,3732.713516004465,478,1985-2010
