manual_id,lat,lon,source,year,count,lat_coord,lon_coord
47273,50.83427988783147,-120.96988376731268,Defoliation surveys,2011,1,50.75,-121
47274,50.835853097108256,-121.20731682084744,Defoliation surveys,2011,1,50.75,-121.25
47275,50.83783409578583,-121.21599415905372,Defoliation surveys,2011,1,50.75,-121.25
47276,50.84372697249828,-121.28958977565988,Defoliation surveys,2011,1,50.75,-121.25
47277,50.84312915371332,-121.24550086964602,Defoliation surveys,2011,1,50.75,-121.25
47278,50.84548195061569,-121.32414208494684,Defoliation surveys,2011,1,50.75,-121.25
47279,50.84650794374035,-121.30133752398402,Defoliation surveys,2011,1,50.75,-121.25
47280,50.847591962504,-121.20787389333591,Defoliation surveys,2011,1,50.75,-121.25
47281,50.85490914451134,-121.35454484162304,Defoliation surveys,2011,1,50.75,-121.25
47282,50.85611492268925,-121.24458679439915,Defoliation surveys,2011,1,50.75,-121.25
47283,50.85693459121686,-121.34344851554846,Defoliation surveys,2011,1,50.75,-121.25
47284,50.862875146665544,-121.36013994322676,Defoliation surveys,2011,1,50.75,-121.25
47285,50.8679331291031,-121.03887341469974,Defoliation surveys,2011,1,50.75,-121
47286,50.869329137039855,-121.36211242141552,Defoliation surveys,2011,1,50.75,-121.25
47287,50.87966238521283,-121.03126613900308,Defoliation surveys,2011,1,51,-121
47288,50.88436364911783,-121.37295716115403,Defoliation surveys,2011,1,51,-121.25
47289,50.90133239479324,-121.00374261943138,Defoliation surveys,2011,1,51,-121
47290,50.935663360644426,-120.99134013560544,Defoliation surveys,2011,1,51,-121
47291,50.97464368018353,-120.95013577118796,Defoliation surveys,2011,1,51,-121
47292,45.94504939572609,-117.9375864380678,Defoliation surveys,2011,1,46,-118
47293,45.949127007795155,-117.91966182541124,Defoliation surveys,2011,1,46,-118
47294,45.95383069083413,-117.93549930987388,Defoliation surveys,2011,1,46,-118
47295,45.95948155354694,-117.98381221821342,Defoliation surveys,2011,1,46,-118
47296,45.96439902028478,-117.90009175800245,Defoliation surveys,2011,1,46,-118
47297,45.96545159440827,-117.97581558815352,Defoliation surveys,2011,1,46,-118
47298,45.965340909284144,-117.92348501503622,Defoliation surveys,2011,1,46,-118
47299,45.97217564865865,-117.91803284432746,Defoliation surveys,2011,1,46,-118
47300,45.97807327514044,-117.9072981201482,Defoliation surveys,2011,1,46,-118
47301,49.39916870112788,-119.62889087630828,Defoliation surveys,2011,1,49.5,-119.75
47302,49.43509960462938,-119.62964686116295,Defoliation surveys,2011,1,49.5,-119.75
47303,49.43945666894133,-119.637585309573,Defoliation surveys,2011,1,49.5,-119.75
47304,49.4446532124112,-119.63970325494834,Defoliation surveys,2011,1,49.5,-119.75
47305,49.512335511580545,-119.67581158772144,Defoliation surveys,2011,1,49.5,-119.75
47306,49.61450163644839,-119.72831820102348,Defoliation surveys,2011,1,49.5,-119.75
47307,49.62750972051816,-119.7151915566909,Defoliation surveys,2011,1,49.75,-119.75
47308,49.64129035926847,-119.77646046674558,Defoliation surveys,2011,1,49.75,-119.75
47309,49.64469908195746,-119.76168807876776,Defoliation surveys,2011,1,49.75,-119.75
47310,49.682027194981536,-119.75196415809371,Defoliation surveys,2011,1,49.75,-119.75
47311,49.69848592863842,-119.78244435943412,Defoliation surveys,2011,1,49.75,-119.75
47312,49.69883788234521,-119.7788212870874,Defoliation surveys,2011,1,49.75,-119.75
47313,49.70928347036512,-119.78837953044147,Defoliation surveys,2011,1,49.75,-119.75
47314,49.71352572912584,-119.78069511843276,Defoliation surveys,2011,1,49.75,-119.75
47315,49.71951029767045,-119.78837789221188,Defoliation surveys,2011,1,49.75,-119.75
47316,49.7359991657111,-119.80725987266662,Defoliation surveys,2011,1,49.75,-119.75
47317,50.09571594287064,-119.4394398494242,Defoliation surveys,2011,1,50,-119.5
47318,50.09097772387253,-119.41452681053372,Defoliation surveys,2011,1,50,-119.5
47319,50.095364755224345,-119.42848629538908,Defoliation surveys,2011,1,50,-119.5
47320,50.102477850658474,-119.45657133770882,Defoliation surveys,2011,1,50,-119.5
47321,50.11957252428434,-119.43952265768198,Defoliation surveys,2011,1,50,-119.5
47322,50.12987122324749,-119.42922140681875,Defoliation surveys,2011,1,50.25,-119.5
47323,50.14007474090521,-119.41500962637323,Defoliation surveys,2011,1,50.25,-119.5
47324,50.150393659094654,-119.43969655553948,Defoliation surveys,2011,1,50.25,-119.5
47325,50.15632671549576,-119.38062335437652,Defoliation surveys,2011,1,50.25,-119.5
47326,50.15610263440112,-119.44103479659007,Defoliation surveys,2011,1,50.25,-119.5
47327,50.15703540775023,-119.3894661689095,Defoliation surveys,2011,1,50.25,-119.5
47328,50.16208610714829,-119.44053295475985,Defoliation surveys,2011,1,50.25,-119.5
47329,50.71696606506928,-120.27175960604046,Defoliation surveys,2011,1,50.75,-120.25
47330,50.76620021389582,-120.66179780097056,Defoliation surveys,2011,1,50.75,-120.75
47331,50.76775572213124,-120.66652094435275,Defoliation surveys,2011,1,50.75,-120.75
47332,50.78340852375208,-120.85072497227856,Defoliation surveys,2011,1,50.75,-120.75
47333,50.78994482726064,-120.83679695030276,Defoliation surveys,2011,1,50.75,-120.75
47334,50.794740804745814,-120.8264482618052,Defoliation surveys,2011,1,50.75,-120.75
47335,50.80002688601238,-120.81416172406531,Defoliation surveys,2011,1,50.75,-120.75
47336,50.79997438501047,-120.79092477542478,Defoliation surveys,2011,1,50.75,-120.75
47337,50.80351294191709,-120.54339709320182,Defoliation surveys,2011,1,50.75,-120.5
47338,50.80527679858846,-120.7882261818508,Defoliation surveys,2011,1,50.75,-120.75
47339,50.807118823795875,-120.76974020850056,Defoliation surveys,2011,1,50.75,-120.75
47340,50.810266993748186,-120.74685045707088,Defoliation surveys,2011,1,50.75,-120.75
47341,50.80921372543903,-120.7854264029994,Defoliation surveys,2011,1,50.75,-120.75
47342,50.8103042872726,-120.7619828062768,Defoliation surveys,2011,1,50.75,-120.75
47343,50.81257817843405,-120.78153160139055,Defoliation surveys,2011,1,50.75,-120.75
47344,50.8197141545095,-120.7830287881461,Defoliation surveys,2011,1,50.75,-120.75
47345,50.82136864048355,-120.75780302697451,Defoliation surveys,2011,1,50.75,-120.75
47346,50.826903115488456,-120.77703478025052,Defoliation surveys,2011,1,50.75,-120.75
47347,45.90040720408182,-117.85101662722076,Defoliation surveys,2011,1,46,-117.75
47348,45.9243725124029,-117.89467716633474,Defoliation surveys,2011,1,46,-118
47349,46.02391514141833,-117.64700355372918,Defoliation surveys,2011,1,46,-117.75
47350,46.024305831121715,-117.65338511796732,Defoliation surveys,2011,1,46,-117.75
47351,46.02826944844237,-117.77446102499025,Defoliation surveys,2011,1,46,-117.75
47352,46.02807013013747,-117.67083111308725,Defoliation surveys,2011,1,46,-117.75
47353,46.04507677428268,-117.6788826918348,Defoliation surveys,2011,1,46,-117.75
47354,46.04761545912846,-117.6877594952625,Defoliation surveys,2011,1,46,-117.75
47355,46.0535316663566,-117.6500651242008,Defoliation surveys,2011,1,46,-117.75
47356,46.05618858698442,-117.6706800883733,Defoliation surveys,2011,1,46,-117.75
47357,46.058765466110394,-117.69963116042967,Defoliation surveys,2011,1,46,-117.75
47358,46.07122494696631,-117.6636359832511,Defoliation surveys,2011,1,46,-117.75
47359,46.07782258602682,-117.6603354252556,Defoliation surveys,2011,1,46,-117.75
47360,46.080010733403114,-117.69009197610072,Defoliation surveys,2011,1,46,-117.75
47361,46.08023223644258,-117.6696944476426,Defoliation surveys,2011,1,46,-117.75
47362,46.08999546291074,-117.65018145699273,Defoliation surveys,2011,1,46,-117.75
47363,46.090249691085106,-117.55171040022157,Defoliation surveys,2011,1,46,-117.5
47364,46.09103912649216,-117.46998364787176,Defoliation surveys,2011,1,46,-117.5
47365,46.09121239020023,-117.77253562409682,Defoliation surveys,2011,1,46,-117.75
47366,46.09260203021106,-117.51134565899848,Defoliation surveys,2011,1,46,-117.5
47367,46.093368433046145,-117.74990978592228,Defoliation surveys,2011,1,46,-117.75
47368,46.09467116093538,-117.75653537334836,Defoliation surveys,2011,1,46,-117.75
47369,46.09718751090214,-117.50148262674834,Defoliation surveys,2011,1,46,-117.5
47370,46.098052274295334,-117.73665528268796,Defoliation surveys,2011,1,46,-117.75
47371,46.0978725919786,-117.51204303086654,Defoliation surveys,2011,1,46,-117.5
47372,46.09795521373415,-117.76583464787488,Defoliation surveys,2011,1,46,-117.75
47373,46.09830472752695,-117.53046105487962,Defoliation surveys,2011,1,46,-117.5
47374,46.101648483507354,-117.75029122716306,Defoliation surveys,2011,1,46,-117.75
47375,46.10200717217825,-117.49744913558138,Defoliation surveys,2011,1,46,-117.5
47376,46.10291851528134,-117.6451495943813,Defoliation surveys,2011,1,46,-117.75
47377,46.10353981174747,-117.5422664163155,Defoliation surveys,2011,1,46,-117.5
47378,46.104921691017445,-117.68699232001087,Defoliation surveys,2011,1,46,-117.75
47379,46.10517167120654,-117.72412009460484,Defoliation surveys,2011,1,46,-117.75
47380,46.10927022091102,-117.5837640281552,Defoliation surveys,2011,1,46,-117.5
47381,46.10467974788314,-117.5586533759374,Defoliation surveys,2011,1,46,-117.5
47382,46.10592758677459,-117.66657906485692,Defoliation surveys,2011,1,46,-117.75
47383,46.10600985433705,-117.70908108349803,Defoliation surveys,2011,1,46,-117.75
47384,46.106032779147355,-117.50751406692038,Defoliation surveys,2011,1,46,-117.5
47385,46.10647872512743,-117.53016293112752,Defoliation surveys,2011,1,46,-117.5
47386,46.10648392553677,-117.7451112131421,Defoliation surveys,2011,1,46,-117.75
47387,46.109911781694315,-117.62673111733042,Defoliation surveys,2011,1,46,-117.75
47388,46.111138546634486,-117.56815857853223,Defoliation surveys,2011,1,46,-117.5
47389,46.11316833303102,-117.52766490327168,Defoliation surveys,2011,1,46,-117.5
47390,46.11404770735118,-117.51082590248008,Defoliation surveys,2011,1,46,-117.5
47391,46.115467725539006,-117.65254684292144,Defoliation surveys,2011,1,46,-117.75
47392,46.117600859831384,-117.60005633877358,Defoliation surveys,2011,1,46,-117.5
47393,46.12417310684892,-117.62888265102424,Defoliation surveys,2011,1,46,-117.75
47394,46.124605363777505,-117.6655539230556,Defoliation surveys,2011,1,46,-117.75
47395,46.13288218887188,-117.60702089969048,Defoliation surveys,2011,1,46.25,-117.5
47396,46.13378874800893,-117.68671927489515,Defoliation surveys,2011,1,46.25,-117.75
47397,46.133963711333394,-117.63722248417952,Defoliation surveys,2011,1,46.25,-117.75
47398,46.13562272109405,-117.77340225726915,Defoliation surveys,2011,1,46.25,-117.75
47399,46.13605357332128,-117.65086217806764,Defoliation surveys,2011,1,46.25,-117.75
47400,46.13711667362287,-117.70032057621216,Defoliation surveys,2011,1,46.25,-117.75
47401,46.13826012847581,-117.66760258722314,Defoliation surveys,2011,1,46.25,-117.75
47402,46.13841294474289,-117.63538611380174,Defoliation surveys,2011,1,46.25,-117.75
47403,46.13989188284157,-117.57450340200946,Defoliation surveys,2011,1,46.25,-117.5
47404,46.14040319378555,-117.6834034463957,Defoliation surveys,2011,1,46.25,-117.75
47405,46.14319796843763,-117.52915212990013,Defoliation surveys,2011,1,46.25,-117.5
47406,46.14401990339593,-117.69234030639556,Defoliation surveys,2011,1,46.25,-117.75
47407,47.262733154028226,-117.11739092015736,Defoliation surveys,2011,1,47.25,-117
47408,47.26373021686713,-117.1076657891002,Defoliation surveys,2011,1,47.25,-117
47409,47.27141688906213,-117.09616315947392,Defoliation surveys,2011,1,47.25,-117
47410,47.56211504677075,-117.09263101520853,Defoliation surveys,2011,1,47.5,-117
47411,34.218424020376986,-116.87040361867608,Defoliation surveys,2011,1,34.25,-116.75
47412,46.80357590446318,-116.8602575573121,Defoliation surveys,2011,1,46.75,-116.75
47413,47.01374679077071,-116.8986014519216,Defoliation surveys,2011,1,47,-117
47414,47.02305825464625,-116.89017364292346,Defoliation surveys,2011,1,47,-117
47415,47.02479144382389,-116.96330016054522,Defoliation surveys,2011,1,47,-117
47416,47.0250467215418,-116.91333643644076,Defoliation surveys,2011,1,47,-117
47417,47.03081983360782,-116.9099961282465,Defoliation surveys,2011,1,47,-117
47418,47.03670256703303,-116.97581715399936,Defoliation surveys,2011,1,47,-117
47419,47.0436148730106,-116.97821525285232,Defoliation surveys,2011,1,47,-117
47420,47.05491452910378,-116.95608134138118,Defoliation surveys,2011,1,47,-117
47421,47.0658082600685,-116.95817985386088,Defoliation surveys,2011,1,47,-117
47422,47.08774087071666,-116.86712518505664,Defoliation surveys,2011,1,47,-116.75
47423,47.1369293263224,-117.01564445748238,Defoliation surveys,2011,1,47.25,-117
47424,47.17355432886273,-116.8313534775639,Defoliation surveys,2011,1,47.25,-116.75
47425,47.180644124090506,-116.87985550983764,Defoliation surveys,2011,1,47.25,-117
47426,47.227582244194885,-116.85746399321106,Defoliation surveys,2011,1,47.25,-116.75
47427,47.229432326496635,-116.8470799701302,Defoliation surveys,2011,1,47.25,-116.75
47428,47.25540149944916,-117.08270734867216,Defoliation surveys,2011,1,47.25,-117
47429,47.26056174112967,-116.97365958699304,Defoliation surveys,2011,1,47.25,-117
47430,47.26400273318415,-117.08143854210446,Defoliation surveys,2011,1,47.25,-117
47431,47.264030936277535,-116.96106999050528,Defoliation surveys,2011,1,47.25,-117
47432,47.27755034818471,-117.07502170709208,Defoliation surveys,2011,1,47.25,-117
47433,47.28232431048653,-117.08996548949364,Defoliation surveys,2011,1,47.25,-117
47434,47.29004271264762,-117.06551560764404,Defoliation surveys,2011,1,47.25,-117
47435,47.302513887519765,-117.07614138439774,Defoliation surveys,2011,1,47.25,-117
47436,47.30528107688439,-116.98888233529412,Defoliation surveys,2011,1,47.25,-117
47437,47.31503018133482,-117.02111219892552,Defoliation surveys,2011,1,47.25,-117
47438,47.31895521797282,-117.00883386307672,Defoliation surveys,2011,1,47.25,-117
47439,47.32751780682115,-116.83683590010384,Defoliation surveys,2011,1,47.25,-116.75
47440,47.33085489578544,-116.91885116737048,Defoliation surveys,2011,1,47.25,-117
47441,47.33444919257555,-116.90530878041795,Defoliation surveys,2011,1,47.25,-117
47442,47.34578328229486,-116.8258492451976,Defoliation surveys,2011,1,47.25,-116.75
47443,47.3466680644677,-116.86596707190064,Defoliation surveys,2011,1,47.25,-116.75
47444,47.35017346274673,-116.88206703948812,Defoliation surveys,2011,1,47.25,-117
47445,47.363723504430766,-116.88372242616508,Defoliation surveys,2011,1,47.25,-117
47446,47.36730949965746,-116.8372155559389,Defoliation surveys,2011,1,47.25,-116.75
47447,47.36928975858368,-116.84438458844149,Defoliation surveys,2011,1,47.25,-116.75
47448,47.37892666530878,-116.90612483802562,Defoliation surveys,2011,1,47.5,-117
47449,47.38299642695204,-116.82960415669702,Defoliation surveys,2011,1,47.5,-116.75
47450,47.38412379902759,-116.8560837666191,Defoliation surveys,2011,1,47.5,-116.75
47451,47.50879031185872,-116.87359870218448,Defoliation surveys,2011,1,47.5,-116.75
47452,47.51626948922251,-116.9175577453136,Defoliation surveys,2011,1,47.5,-117
47453,47.55837391081276,-117.08413440504818,Defoliation surveys,2011,1,47.5,-117
47454,47.5623597984233,-116.95451436449352,Defoliation surveys,2011,1,47.5,-117
47455,47.56312440551236,-117.07851184321083,Defoliation surveys,2011,1,47.5,-117
47456,47.56653288280112,-116.94591945668267,Defoliation surveys,2011,1,47.5,-117
47457,47.56818798656702,-116.8702137168726,Defoliation surveys,2011,1,47.5,-116.75
47458,47.577303216739985,-117.06713979908302,Defoliation surveys,2011,1,47.5,-117
47459,47.6213577182719,-117.023949748072,Defoliation surveys,2011,1,47.5,-117
47460,47.632876248920574,-116.8964168086804,Defoliation surveys,2011,1,47.75,-117
47461,47.63474332483573,-116.83839597480366,Defoliation surveys,2011,1,47.75,-116.75
47462,47.63545646309096,-116.83423973124776,Defoliation surveys,2011,1,47.75,-116.75
47463,47.64125226346354,-116.83541397442484,Defoliation surveys,2011,1,47.75,-116.75
47464,48.05546383304899,-117.07773742368502,Defoliation surveys,2011,1,48,-117
47465,48.057266144507125,-117.07981680703098,Defoliation surveys,2011,1,48,-117
47466,41.51879008941081,-116.00645522136496,Defoliation surveys,2011,1,41.5,-116
47467,41.5319000789957,-115.99220149642971,Defoliation surveys,2011,1,41.5,-116
47468,41.566968987569354,-115.9668589048588,Defoliation surveys,2011,1,41.5,-116
47470,45.834506208105594,-116.18715630030484,Defoliation surveys,2011,1,45.75,-116.25
47471,45.86839592004696,-115.75948914975916,Defoliation surveys,2011,1,45.75,-115.75
47472,45.887133355306446,-115.76852795576876,Defoliation surveys,2011,1,46,-115.75
47473,45.91525211799883,-115.78771737485631,Defoliation surveys,2011,1,46,-115.75
47474,45.9201151038519,-115.85371352119314,Defoliation surveys,2011,1,46,-115.75
47475,45.93302599274655,-115.90946846705828,Defoliation surveys,2011,1,46,-116
47476,45.954546703816845,-115.83703553918932,Defoliation surveys,2011,1,46,-115.75
47477,45.970208186125824,-115.8364121017441,Defoliation surveys,2011,1,46,-115.75
47478,45.98931741383271,-115.70274660264032,Defoliation surveys,2011,1,46,-115.75
47479,45.981604582272446,-115.77046944433054,Defoliation surveys,2011,1,46,-115.75
47480,45.98328382582181,-115.72872648721236,Defoliation surveys,2011,1,46,-115.75
47481,45.99116747891063,-115.72411580476864,Defoliation surveys,2011,1,46,-115.75
47482,45.99303554407697,-115.81503470115156,Defoliation surveys,2011,1,46,-115.75
47483,45.990489661479835,-115.76837664929262,Defoliation surveys,2011,1,46,-115.75
47484,46.00046548040493,-115.7691137993519,Defoliation surveys,2011,1,46,-115.75
47485,46.00386994253243,-115.82244112597638,Defoliation surveys,2011,1,46,-115.75
47486,46.00930630578611,-115.84975927761046,Defoliation surveys,2011,1,46,-115.75
47487,46.01340850628402,-115.87946908950283,Defoliation surveys,2011,1,46,-116
47488,46.01689934597671,-115.89591986233214,Defoliation surveys,2011,1,46,-116
47489,46.0255930695787,-115.73078601732638,Defoliation surveys,2011,1,46,-115.75
47490,46.02714516651116,-115.83087606292531,Defoliation surveys,2011,1,46,-115.75
47491,46.027778240101895,-115.84609853068484,Defoliation surveys,2011,1,46,-115.75
47492,46.02770234624983,-115.92849374736588,Defoliation surveys,2011,1,46,-116
47493,46.0304509555751,-115.89910803140955,Defoliation surveys,2011,1,46,-116
47494,46.04247656655278,-115.82633937831577,Defoliation surveys,2011,1,46,-115.75
47495,46.0427673877657,-115.85845390282893,Defoliation surveys,2011,1,46,-115.75
47496,46.05879907679971,-115.85632251253722,Defoliation surveys,2011,1,46,-115.75
47497,46.07107017365794,-115.91322698625876,Defoliation surveys,2011,1,46,-116
47498,46.080177776203534,-115.76505554238253,Defoliation surveys,2011,1,46,-115.75
47499,46.08367284873286,-115.74019694546077,Defoliation surveys,2011,1,46,-115.75
47500,46.09672402178296,-115.7361181582814,Defoliation surveys,2011,1,46,-115.75
47501,47.148932051189824,-116.75290406717583,Defoliation surveys,2011,1,47.25,-116.75
47502,47.15490312421739,-116.78944645548916,Defoliation surveys,2011,1,47.25,-116.75
47503,47.16026700572657,-116.82439827157562,Defoliation surveys,2011,1,47.25,-116.75
47504,47.16811548917809,-116.78495612353906,Defoliation surveys,2011,1,47.25,-116.75
47505,47.17183588780162,-116.80175883882384,Defoliation surveys,2011,1,47.25,-116.75
47506,47.17266315724465,-116.81905587579506,Defoliation surveys,2011,1,47.25,-116.75
47507,47.17823577646688,-116.82558859581223,Defoliation surveys,2011,1,47.25,-116.75
47508,47.181863175943256,-116.77456352119492,Defoliation surveys,2011,1,47.25,-116.75
47509,47.18816147229943,-116.7628297510782,Defoliation surveys,2011,1,47.25,-116.75
47510,47.19583575927877,-116.77032527968998,Defoliation surveys,2011,1,47.25,-116.75
47511,47.20004566050145,-116.80451845103092,Defoliation surveys,2011,1,47.25,-116.75
47512,47.20491161281656,-116.77840121664669,Defoliation surveys,2011,1,47.25,-116.75
47513,47.223539740886814,-116.79308872775978,Defoliation surveys,2011,1,47.25,-116.75
47514,47.23097046677518,-116.78725786919438,Defoliation surveys,2011,1,47.25,-116.75
47515,47.23723374634042,-116.7827029131079,Defoliation surveys,2011,1,47.25,-116.75
47516,47.27084401327965,-116.71399597367667,Defoliation surveys,2011,1,47.25,-116.75
47517,47.27306927192618,-116.7028433630834,Defoliation surveys,2011,1,47.25,-116.75
47518,47.28240605975222,-116.70176401881194,Defoliation surveys,2011,1,47.25,-116.75
47519,47.28941317524834,-116.71172696099411,Defoliation surveys,2011,1,47.25,-116.75
47520,47.314267278089744,-116.70739215063207,Defoliation surveys,2011,1,47.25,-116.75
47521,47.34447557474318,-116.81328664501736,Defoliation surveys,2011,1,47.25,-116.75
47522,47.346802676948315,-116.8072363769188,Defoliation surveys,2011,1,47.25,-116.75
47523,47.374563758071986,-116.81359629897057,Defoliation surveys,2011,1,47.25,-116.75
47524,47.393998187893544,-116.79247989925564,Defoliation surveys,2011,1,47.5,-116.75
47525,47.39502558726211,-116.80678289823544,Defoliation surveys,2011,1,47.5,-116.75
47526,47.596293493306334,-116.74163223755292,Defoliation surveys,2011,1,47.5,-116.75
47527,39.376239770282126,-105.18851460225366,Defoliation surveys,2011,1,39.5,-105.25
47528,39.960971841269576,-111.70945190631096,Defoliation surveys,2011,1,40,-111.75
47529,39.96395637287456,-111.7157368679914,Defoliation surveys,2011,1,40,-111.75
47530,41.75719719352632,-115.43421935674031,Defoliation surveys,2011,1,41.75,-115.5
47531,41.79792214261067,-115.43385827879858,Defoliation surveys,2011,1,41.75,-115.5
47532,41.81872054332894,-115.4028669919784,Defoliation surveys,2011,1,41.75,-115.5
47533,45.86815313881691,-115.52990429562594,Defoliation surveys,2011,1,45.75,-115.5
47534,45.86895413861608,-115.547376741454,Defoliation surveys,2011,1,45.75,-115.5
47535,45.88903252808366,-115.40325832057732,Defoliation surveys,2011,1,46,-115.5
47536,45.899881061092,-115.53815279790363,Defoliation surveys,2011,1,46,-115.5
47537,45.897516062746384,-115.57846304731112,Defoliation surveys,2011,1,46,-115.5
47538,45.908252230129875,-115.6859821096458,Defoliation surveys,2011,1,46,-115.75
47539,45.909606507841374,-115.57186301233727,Defoliation surveys,2011,1,46,-115.5
47540,45.91935755107371,-115.57160466216496,Defoliation surveys,2011,1,46,-115.5
47541,45.92122331658027,-115.51762770972628,Defoliation surveys,2011,1,46,-115.5
47542,45.92124640199721,-115.68000188847424,Defoliation surveys,2011,1,46,-115.75
47543,45.925991903473935,-115.69176829036616,Defoliation surveys,2011,1,46,-115.75
47544,45.93201072654654,-115.59650998221647,Defoliation surveys,2011,1,46,-115.5
47545,45.93328543137859,-115.7061186135089,Defoliation surveys,2011,1,46,-115.75
47546,45.93235064937331,-115.57312641258773,Defoliation surveys,2011,1,46,-115.5
47547,45.93659346010586,-115.68336340457444,Defoliation surveys,2011,1,46,-115.75
47548,45.940009385110415,-115.51668708703056,Defoliation surveys,2011,1,46,-115.5
47549,45.94748337334058,-115.42575385507055,Defoliation surveys,2011,1,46,-115.5
47550,45.94849342529678,-115.7092540035505,Defoliation surveys,2011,1,46,-115.75
47551,45.95109283627974,-115.68309160760842,Defoliation surveys,2011,1,46,-115.75
47552,45.97156212262182,-115.59107409685204,Defoliation surveys,2011,1,46,-115.5
47553,45.95847540966743,-115.38579798003818,Defoliation surveys,2011,1,46,-115.5
47554,45.98295107657888,-115.61128956761485,Defoliation surveys,2011,1,46,-115.5
47555,45.9924648878268,-115.63874295940236,Defoliation surveys,2011,1,46,-115.75
47556,45.99404456800157,-115.5024843727845,Defoliation surveys,2011,1,46,-115.5
47557,45.99739470047998,-115.54460437662868,Defoliation surveys,2011,1,46,-115.5
47558,46.00580820608887,-115.46988736925684,Defoliation surveys,2011,1,46,-115.5
47559,46.01378500239704,-115.66581349277968,Defoliation surveys,2011,1,46,-115.75
47560,46.00745860453789,-115.4094247525414,Defoliation surveys,2011,1,46,-115.5
47561,46.007979955850224,-115.42006156140842,Defoliation surveys,2011,1,46,-115.5
47562,46.0083139437612,-115.6239692460025,Defoliation surveys,2011,1,46,-115.5
47563,46.01008272826207,-115.45611513420148,Defoliation surveys,2011,1,46,-115.5
47564,46.009881211086274,-115.53443004772218,Defoliation surveys,2011,1,46,-115.5
47565,46.01221856214899,-115.64163602925936,Defoliation surveys,2011,1,46,-115.75
47566,46.01381790380616,-115.56758983404669,Defoliation surveys,2011,1,46,-115.5
47567,46.01523614174275,-115.46867321341972,Defoliation surveys,2011,1,46,-115.5
47568,46.02017431865667,-115.42414396586044,Defoliation surveys,2011,1,46,-115.5
47569,46.018507214796834,-115.6040047523097,Defoliation surveys,2011,1,46,-115.5
47570,46.01882456954996,-115.63417245261614,Defoliation surveys,2011,1,46,-115.75
47571,46.031385300513385,-115.67821992964323,Defoliation surveys,2011,1,46,-115.75
47572,46.03938897865785,-115.59829205904144,Defoliation surveys,2011,1,46,-115.5
47573,46.04191473220623,-115.64245583726108,Defoliation surveys,2011,1,46,-115.75
47574,46.07069481383692,-115.64980853949544,Defoliation surveys,2011,1,46,-115.75
47575,46.08170003646067,-115.61788601786236,Defoliation surveys,2011,1,46,-115.5
47576,46.08433847422117,-115.67980862301134,Defoliation surveys,2011,1,46,-115.75
47577,46.08641623306791,-115.63764834779832,Defoliation surveys,2011,1,46,-115.75
47578,46.09476761883418,-115.6469341008056,Defoliation surveys,2011,1,46,-115.75
47579,46.09597277005751,-115.67431195404248,Defoliation surveys,2011,1,46,-115.75
47580,46.102303408539186,-115.69027603194748,Defoliation surveys,2011,1,46,-115.75
47581,46.10283128861495,-115.59480578142195,Defoliation surveys,2011,1,46,-115.5
47582,45.801395018252,-118.1567119004382,Defoliation surveys,2012,1,45.75,-118.25
47583,45.8403841861908,-117.80257113021668,Defoliation surveys,2012,1,45.75,-117.75
47584,45.84090638594075,-117.79308250457866,Defoliation surveys,2012,1,45.75,-117.75
47585,45.85790309363,-117.79250406319942,Defoliation surveys,2012,1,45.75,-117.75
47586,45.86624040488089,-117.91790439321493,Defoliation surveys,2012,1,45.75,-118
47587,45.87069345259304,-117.77676438414728,Defoliation surveys,2012,1,45.75,-117.75
47588,45.87384123985217,-117.92461617629507,Defoliation surveys,2012,1,45.75,-118
47589,45.87525234368394,-117.78727679410844,Defoliation surveys,2012,1,46,-117.75
47590,45.87715496041117,-117.78082539480828,Defoliation surveys,2012,1,46,-117.75
47591,45.87846893598143,-117.82712166908976,Defoliation surveys,2012,1,46,-117.75
47592,45.88098619561172,-117.85610002629464,Defoliation surveys,2012,1,46,-117.75
47593,45.88228847614192,-117.77030376692568,Defoliation surveys,2012,1,46,-117.75
47594,45.88289549784528,-117.84063899740292,Defoliation surveys,2012,1,46,-117.75
47595,45.88571632125306,-117.80707311128472,Defoliation surveys,2012,1,46,-117.75
47596,45.88882357015629,-117.79750128512438,Defoliation surveys,2012,1,46,-117.75
47597,45.89498743526681,-117.85827451161906,Defoliation surveys,2012,1,46,-117.75
47598,45.89729948620255,-117.7631472109163,Defoliation surveys,2012,1,46,-117.75
47599,45.897509440503256,-117.92276341512012,Defoliation surveys,2012,1,46,-118
47600,45.90424800093651,-117.78603278100944,Defoliation surveys,2012,1,46,-117.75
47601,45.90437345115389,-117.75253936830146,Defoliation surveys,2012,1,46,-117.75
47602,45.90585737727201,-117.92121494645394,Defoliation surveys,2012,1,46,-118
47603,45.914145537456854,-117.79388275116176,Defoliation surveys,2012,1,46,-117.75
47604,46.057766325142616,-117.68657998990756,Defoliation surveys,2012,1,46,-117.75
47605,46.05804934494752,-117.73060219355746,Defoliation surveys,2012,1,46,-117.75
47606,46.066633867898425,-117.71361569414287,Defoliation surveys,2012,1,46,-117.75
47607,46.06896223388982,-117.7243330463138,Defoliation surveys,2012,1,46,-117.75
47608,46.0859451768508,-117.75626307996782,Defoliation surveys,2012,1,46,-117.75
47609,46.08765137187339,-117.85362466897504,Defoliation surveys,2012,1,46,-117.75
