df_id,lat_site,lon_site,mean_biomass,max_biomass,mean_cover
17515,51.4,-119.55,144.42604856512145,255,82.22075055187638
17516,51.4,-119.525,153.43487858719658,255,82.86975717439293
17517,51.4,-119.5,164.99552572706926,255,83.0290827740492
17518,51.4,-119.475,149.93973214285703,255,70.74776785714283
17519,51.4,-119.45,139.19015659955252,255,60.342281879194644
1752,49.225,-119.95,48.5033259423502,255,34.81818181818178
17520,51.4,-119.425,125.10840707964604,255,58.29424778761062
17521,51.4,-119.4,147.1507760532151,255,69.58758314855876
17522,51.4,-119.375,160.0824053452116,255,82.91091314031182
17523,51.4,-119.35,156.0132450331126,255,84.81456953642385
17524,51.4,-119.325,151.6868008948546,255,83.01789709172259
17525,51.4,-119.3,122.6850220264317,255,71.4339207048458
17526,51.4,-119.275,105.02643171806163,255,62.29515418502201
17527,51.4,-119.25,107.40838852097126,255,62.80353200883001
17528,51.4,-119.225,124.04605263157893,255,69.46929824561404
17529,51.4,-119.2,159.93763919821802,255,79.63474387527839
1753,49.225,-119.925,54.39159292035395,255,38.60619469026547
17530,51.4,-119.175,191.24229074889865,255,88.28414096916299
17531,51.4,-119.15,203.81858407079645,255,89.37168141592923
17532,51.4,-119.125,191.6128318584072,255,84.87831858407083
17533,51.4,-119.1,157.130242825607,255,76.07505518763797
17534,51.4,-119.075,125.22295805739529,252,67.83664459161146
17535,51.4,-119.05,93.18763796909494,252,60.2384105960265
17536,51.4,-119.025,78.75884955752213,252,62.163716814159315
17537,51.4,-119,98.20088300220748,252,73.88741721854302
17538,51.4,-118.975,123.84257206208422,252,83.77605321507761
17539,51.4,-118.95,159.5143487858719,255,84.77924944812362
1754,49.225,-119.9,56.64035087719314,255,42.0197368421053
17540,51.4,-118.925,193.86373626373617,255,86.96263736263738
17541,51.4,-118.9,198.242825607064,255,87.17218543046357
17542,51.4,-118.875,187.36504424778764,255,87.3141592920354
17543,51.4,-118.85,162.25714285714295,255,81.57142857142858
17544,51.4,-118.825,131.25727069351214,255,72.45861297539145
17545,51.4,-118.8,119.90265486725674,255,64.47787610619461
17546,51.4,-118.775,103.372460496614,252,60.07900677200901
17547,51.4,-118.75,124.06140350877192,255,67.80263157894736
17548,51.4,-118.725,150.13495575221242,255,73.57079646017698
17549,51.4,-118.7,172.58314855875838,255,78.98447893569845
1755,49.225,-119.875,49.0881057268722,211,35.544052863436036
17550,51.4,-118.675,170.80573951434883,255,79.51655629139074
17551,51.4,-118.65,136.1103752759382,255,72.65562913907283
17552,51.4,-118.625,90.36343612334801,255,54.54185022026437
17553,51.4,-118.6,57.16114790286977,252,37.865342163355486
17554,51.4,-118.575,67.83259911894253,252,41.9823788546256
17555,51.4,-118.55,106.74501108647436,255,57.7450110864746
17556,51.4,-118.525,149.23788546255514,255,75.91189427312779
17557,51.4,-118.5,171.18502202643174,255,78.8193832599119
17558,51.425,-123,87.44615384615385,185,77.84175824175823
17559,51.425,-122.975,87.22417582417584,215,78.62637362637363
1756,49.225,-119.85,38.946428571428605,211,26.421875
17560,51.425,-122.95,93.76158940397346,215,80.70640176600448
17561,51.425,-122.925,110.75275938189847,207,83.39072847682118
17562,51.425,-122.9,119.86343612334801,207,81.931718061674
17563,51.425,-122.875,118.32522123893811,207,80.20132743362834
17564,51.425,-122.85,112.54525386313465,173,81.5320088300221
17565,51.425,-122.825,103.8653421633554,169,83.03752759381898
17566,51.425,-122.8,97.40406320541766,169,81.84650112866817
17567,51.425,-122.775,101.01991150442483,167,80.08628318584073
17568,51.425,-122.75,101.74392935982335,186,72.89403973509934
17569,51.425,-122.725,97.45374449339204,186,64.64757709251101
1757,49.225,-119.825,23.69315673289186,208,13.070640176600449
17570,51.425,-122.7,73.7863436123348,186,53.9251101321586
17571,51.425,-122.675,63.273127753303996,199,51.5726872246696
17572,51.425,-122.65,55.62913907284772,200,46.635761589403984
17573,51.425,-122.625,67.04212860310425,221,51.23281596452327
17574,51.425,-122.6,73.18543046357615,252,55.33333333333333
17575,51.425,-122.575,76.86092715231791,252,60.933774834437166
17576,51.425,-122.55,85.2819383259912,255,64.13656387665199
17577,51.425,-122.525,86.95768374164817,255,66.10690423162589
17578,51.425,-122.5,90.25669642857146,255,69.78348214285707
17579,51.425,-122.475,89.75275938189846,252,74.84988962472409
1758,49.225,-119.8,27.03516483516488,209,16.85274725274725
17580,51.425,-122.45,90.26931567328916,252,74.90728476821194
17581,51.425,-122.425,96.50660792951541,252,73.83920704845818
17582,51.425,-122.4,103.5550660792952,252,76.81718061674007
17583,51.425,-122.375,105.91814159292043,252,73.74115044247787
17584,51.425,-122.35,91.6490066225166,252,65.7019867549669
17585,51.425,-122.325,63.568848758464995,202,43.945823927765225
17586,51.425,-122.3,44.67841409691634,202,26.29515418502201
17587,51.425,-122.275,37.471365638766514,201,17.773127753303974
17588,51.425,-122.25,25.99558498896246,201,10.834437086092723
17589,51.425,-122.225,25.055066079295177,201,12.306167400881066
1759,49.225,-119.775,38.732300884955755,209,29.74778761061942
17590,51.425,-122.2,37.092511013215855,252,23.147577092511003
17591,51.425,-122.175,66.93805309734515,252,46.55530973451328
17592,51.425,-122.15,95.45777777777778,252,66.67555555555556
17593,51.425,-122.125,108.66815144766149,252,77.43429844097996
17594,51.425,-122.1,98.90243902439018,252,72.17073170731707
17595,51.425,-122.075,93.420704845815,252,68.39647577092516
17596,51.425,-122.05,87.52202643171805,252,66.11674008810571
17597,51.425,-122.025,83.57300884955752,252,59.83849557522122
17598,51.425,-122,82.11699779249452,210,55.470198675496675
17599,51.425,-121.975,79.18444444444442,195,53.74888888888894
176,49,-118.625,34.75938189845457,248,80.4459161147903
1760,49.225,-119.75,47.09354120267253,210,39.955456570155995
17600,51.425,-121.95,80.73111111111102,225,52.47555555555559
17601,51.425,-121.925,92.6233480176212,252,61.46035242290744
17602,51.425,-121.9,97.79780219780218,252,66.78461538461542
17603,51.425,-121.875,94.08370044052862,252,64.50660792951541
17604,51.425,-121.85,90.01758241758245,221,59.06813186813184
17605,51.425,-121.825,79.4449339207048,210,49.45154185022027
17606,51.425,-121.8,71.920704845815,210,41.3436123348018
17607,51.425,-121.775,60.533039647577056,185,33.20044052863437
17608,51.425,-121.75,53.21098901098896,183,30.219780219780233
17609,51.425,-121.725,53.68805309734507,177,30.02433628318586
1761,49.225,-119.725,55.1189427312776,252,42.32599118942723
17610,51.425,-121.7,52.54072398190037,174,29.819004524886903
17611,51.425,-121.675,67.7064017660044,199,37.32008830022076
17612,51.425,-121.65,72.65859030837004,199,39.881057268722465
17613,51.425,-121.625,66.44713656387663,182,36.76211453744492
17614,51.425,-121.6,63.59161147902867,182,39.57836644591612
17615,51.425,-121.575,67.67180616740083,185,41.691629955947135
17616,51.425,-121.55,76.05752212389382,185,43.01327433628319
17617,51.425,-121.525,81.48565121412807,185,44.29139072847683
17618,51.425,-121.5,81.42731277533039,185,44.01101321585901
17619,51.425,-121.475,83.32743362831854,252,44.384955752212406
1762,49.225,-119.7,64.88571428571439,252,51.142857142857025
17620,51.425,-121.45,74.7152619589977,252,43.30296127562644
17621,51.425,-121.425,65.77433628318586,252,40.26106194690269
17622,51.425,-121.4,63.23788546255513,252,40.24449339207046
17623,51.425,-121.375,57.85840707964605,192,41.31415929203543
17624,51.425,-121.35,69.82819383259914,198,47.81057268722468
17625,51.425,-121.325,69.9955947136564,198,49.55726872246697
17626,51.425,-121.3,71.46357615894041,252,54.70419426048568
17627,51.425,-121.275,70.72185430463577,252,56.125827814569575
17628,51.425,-121.25,63.86534216335548,252,46.973509933774736
17629,51.425,-121.225,53.006711409395976,252,36.163310961968634
1763,49.225,-119.675,71.69757174392932,252,62.78145695364239
17630,51.425,-121.2,53.136263736263786,252,29.923076923076867
17631,51.425,-121.175,56.777777777777736,252,34.92222222222218
17632,51.425,-121.15,62.79249448123602,255,40.313465783664455
17633,51.425,-121.125,68.2505592841164,255,45.21252796420577
17634,51.425,-121.1,76.78097345132736,255,50.792035398230155
17635,51.425,-121.075,83.58810572687233,255,57.49339207048454
17636,51.425,-121.05,85.83920704845816,255,60.8832599118943
17637,51.425,-121.025,84.273127753304,255,61.64317180616732
17638,51.425,-121,72.80044345898006,240,56.607538802660805
17639,51.425,-120.975,67.80176211453742,198,56.808370044052836
1764,49.225,-119.65,62.76666666666667,210,57.2244444444444
17640,51.425,-120.95,67.98447893569843,185,61.32815964523281
17641,51.425,-120.925,73.84955752212392,193,69.33849557522123
17642,51.425,-120.9,72.25165562913907,198,72.74172185430464
17643,51.425,-120.875,74.82236842105264,248,78.24342105263159
17644,51.425,-120.85,62.30616740088106,248,74.18722466960351
17645,51.425,-120.825,60.00890868596883,248,74.51670378619153
17646,51.425,-120.8,60.90769230769232,252,76.73186813186813
17647,51.425,-120.775,68.46799116997806,252,79.13907284768213
17648,51.425,-120.75,73.50450450450457,252,79
17649,51.425,-120.725,78.87831858407077,252,76.23451327433631
1765,49.225,-119.625,42.64017660044151,250,34.05077262693156
17650,51.425,-120.7,72.25494505494507,252,73.64615384615387
17651,51.425,-120.675,66.17294900221732,252,72.45454545454544
17652,51.425,-120.65,68.55164835164831,252,71.2087912087912
17653,51.425,-120.625,62.76274944567624,252,68.6629711751663
17654,51.425,-120.6,71.38852097130243,252,69.74834437086093
17655,51.425,-120.575,87.96026490066224,252,73.47240618101546
17656,51.425,-120.55,87.03539823008849,255,75.56194690265485
17657,51.425,-120.525,92.03524229074888,255,74.27973568281939
17658,51.425,-120.5,95.37665198237882,255,73.27973568281939
17659,51.425,-120.475,102.63215859030817,255,79.41189427312779
1766,49.225,-119.6,24.243956043956043,198,12.575824175824176
17660,51.425,-120.45,102.18984547461379,252,81.73509933774834
17661,51.425,-120.425,97.53964757709252,255,80.76431718061673
17662,51.425,-120.4,84.26548672566376,255,81.4491150442478
17663,51.425,-120.375,78.80616740088108,255,79.44933920704847
17664,51.425,-120.35,76.89159292035396,255,77.51991150442481
17665,51.425,-120.325,72.8552338530067,252,75.03563474387525
17666,51.425,-120.3,76.81538461538466,252,74.30769230769232
17667,51.425,-120.275,95.29580573951426,252,77.64679911699778
17668,51.425,-120.25,116.05803571428568,255,76.63616071428572
17669,51.425,-120.225,104.95805739514351,255,66.0794701986755
1767,49.225,-119.575,20.935698447893557,191,8.911308203991132
17670,51.425,-120.2,112.34878587196468,255,60.66004415011038
17671,51.425,-120.175,125.28000000000002,255,61.39777777777779
17672,51.425,-120.15,143.40576496674055,255,69.3059866962306
17673,51.425,-120.125,141.56637168141594,255,71.98230088495575
17674,51.425,-120.1,129.18763796909496,255,74.30022075055189
17675,51.425,-120.075,123.83443708609269,255,77.60927152317882
17676,51.425,-120.05,114.93959731543626,255,70.74049217002236
17677,51.425,-120.025,95.42699115044246,252,64.55973451327434
17678,51.425,-120,72.25991189427316,252,49.398678414096935
17679,51.425,-119.975,49.7709750566893,248,31.48979591836736
1768,49.225,-119.55,22.2300884955752,197,9.867256637168138
17680,51.425,-119.95,48.008810572687196,252,28.18722466960356
17681,51.425,-119.925,64.61777777777789,252,41.23333333333347
17682,51.425,-119.9,98.1177777777777,255,59.57111111111117
17683,51.425,-119.875,134.35099337748343,255,77.05960264900665
17684,51.425,-119.85,133.97350993377478,255,76.64017660044149
17685,51.425,-119.825,105.2141280353201,255,63.068432671081716
17686,51.425,-119.8,73.07488986784153,255,55.5638766519824
17687,51.425,-119.775,57.744920993227836,252,60.55304740406321
17688,51.425,-119.75,55.58370044052876,252,73.5044052863436
17689,51.425,-119.725,78.28761061946906,255,77.81194690265485
1769,49.225,-119.525,31.057017543859605,197,14.460526315789505
17690,51.425,-119.7,103.77333333333318,255,76.30222222222223
17691,51.425,-119.675,127.36203090507722,255,77.07284768211923
17692,51.425,-119.65,144.59151785714283,255,81.94642857142858
17693,51.425,-119.625,152.09492273730683,255,85.75275938189846
17694,51.425,-119.6,141.5796460176992,255,84.13053097345134
17695,51.425,-119.575,145.77628635346767,255,84.74944071588365
17696,51.425,-119.55,148.75777777777773,255,84.81555555555556
17697,51.425,-119.525,155.7628635346757,255,85.13199105145414
17698,51.425,-119.5,178.64159292035396,255,85.18141592920355
17699,51.425,-119.475,184.17439293598238,255,81.62913907284768
177,49,-118.6,30.958057395143385,248,76.06622516556297
1770,49.225,-119.5,45.73008849557533,252,30.528761061946817
17700,51.425,-119.45,168.35857461024497,255,75.84855233853003
17701,51.425,-119.425,151.2472406181016,255,74.01986754966882
17702,51.425,-119.4,156.49111111111114,255,78.52000000000001
17703,51.425,-119.375,165.32300884955754,255,81.78318584070796
17704,51.425,-119.35,162.72949002217294,255,84.59201773835919
17705,51.425,-119.325,144.89555555555557,255,80.85333333333332
17706,51.425,-119.3,125.66299559471364,255,75.22907488986785
17707,51.425,-119.275,104.7831858407079,252,69.1725663716814
17708,51.425,-119.25,94.9050772626931,252,66.31125827814569
17709,51.425,-119.225,114.24944812362025,255,69.09713024282559
1771,49.225,-119.475,79.04250559284128,255,53.50335570469789
17710,51.425,-119.2,149.25770925110135,255,79.27533039647578
17711,51.425,-119.175,189.00884955752227,252,88.78318584070797
17712,51.425,-119.15,204.80353200883002,255,93.23620309050773
17713,51.425,-119.125,209.3893805309734,255,93.31637168141593
17714,51.425,-119.1,207.53097345132738,252,91.25663716814158
17715,51.425,-119.075,178.79470198675483,252,81.76600441501097
17716,51.425,-119.05,149.90728476821164,252,70.5739514348787
17717,51.425,-119.025,125.42163355408371,252,68.04856512141282
17718,51.425,-119,118.0221238938052,255,71.98230088495575
17719,51.425,-118.975,118.10792951541845,255,80.02422907488989
1772,49.225,-119.45,99.70484581497779,255,72.48017621145367
17720,51.425,-118.95,140.2505592841164,255,81.73154362416108
17721,51.425,-118.925,158.68281938325998,255,81.5638766519824
17722,51.425,-118.9,186.74666666666667,255,82.77555555555554
17723,51.425,-118.875,178.44150110375278,255,82.61589403973511
17724,51.425,-118.85,151.77924944812358,255,76.36644591611478
17725,51.425,-118.825,114.80837004405284,252,60.52643171806166
17726,51.425,-118.8,88.96460176991151,255,48.471238938053084
17727,51.425,-118.775,85.89555555555555,255,51.89777777777778
17728,51.425,-118.75,114.92527472527476,255,66.22857142857144
17729,51.425,-118.725,133.49778761061944,255,72.96238938053096
1773,49.225,-119.425,108.090308370044,255,80.68722466960357
17730,51.425,-118.7,145.13274336283175,255,73.60619469026547
17731,51.425,-118.675,131.63796909492288,255,70.67991169977932
17732,51.425,-118.65,119.01101321585917,252,68.773127753304
17733,51.425,-118.625,105.1280353200883,252,68.64900662251655
17734,51.425,-118.6,100.5132743362831,252,66.86061946902659
17735,51.425,-118.575,115.63876651982366,255,70.96696035242297
17736,51.425,-118.55,136.3569844789357,255,78.88913525498893
17737,51.425,-118.525,162.93392070484586,255,84.73568281938326
17738,51.425,-118.5,162.63355408388514,255,74.19426048565123
17739,51.45,-123,83.65410199556541,215,73.66962305986696
1774,49.225,-119.4,99.8185840707964,255,83.63716814159295
17740,51.45,-122.975,91.08810572687223,215,75.82378854625551
17741,51.45,-122.95,96.34429824561404,215,78.99122807017542
17742,51.45,-122.925,98.11479028697575,215,79.63576158940398
17743,51.45,-122.9,105.44247787610612,207,84.5553097345133
17744,51.45,-122.875,100.07522123893811,207,80.26327433628319
17745,51.45,-122.85,93.9955947136564,191,69.69823788546253
17746,51.45,-122.825,87.88986784140961,189,61.341409691629885
17747,51.45,-122.8,89.0770925110132,206,57.275330396475745
17748,51.45,-122.775,92.6817155756208,206,60.06094808126413
17749,51.45,-122.75,100.13656387665199,203,63.218061674008794
1775,49.225,-119.375,92.69213483146068,255,78.14382022471911
17750,51.45,-122.725,98.58278145695361,178,65.1037527593819
17751,51.45,-122.7,89.03097345132744,180,61.391592920353986
17752,51.45,-122.675,73.23620309050766,199,60.34437086092716
17753,51.45,-122.65,59.95364238410598,200,56.40176600441502
17754,51.45,-122.625,53.58901098901098,200,53.782417582417594
17755,51.45,-122.6,51.66740576496677,200,52.3237250554324
17756,51.45,-122.575,59.846666666666714,248,49.37333333333328
17757,51.45,-122.55,67.47682119205291,255,43.80353200883005
17758,51.45,-122.525,67.7907488986784,255,39.03524229074884
17759,51.45,-122.5,62.96255506607921,255,39.86563876651993
1776,49.225,-119.35,89.17180616740086,255,75.37885462555067
17760,51.45,-122.475,68.44812362030896,252,44.49668874172179
17761,51.45,-122.45,82.47345132743376,252,56.10176991150436
17762,51.45,-122.425,93.33258928571428,252,65.02901785714283
17763,51.45,-122.4,95.83885209713023,252,68.18101545253862
17764,51.45,-122.375,89.74557522123891,252,63.480088495575195
17765,51.45,-122.35,74.31497797356828,252,52.447136563876654
17766,51.45,-122.325,61.46238938053096,202,39.64823008849556
17767,51.45,-122.3,41.53421633554085,202,24.549668874172177
17768,51.45,-122.275,24.911894273127793,187,13.343612334801787
17769,51.45,-122.25,19.592511013215898,199,10.226872246696004
1777,49.225,-119.325,88.046875,255,69.71875
17770,51.45,-122.225,22.325991189427334,199,12.872246696035228
17771,51.45,-122.2,37.38986784140962,252,22.09251101321584
17772,51.45,-122.175,64.90044247787608,252,42.00442477876107
17773,51.45,-122.15,78.38766519823795,252,54.6982378854625
17774,51.45,-122.125,90.43612334801759,252,63.244493392070424
17775,51.45,-122.1,90.3008849557522,250,61.4137168141593
17776,51.45,-122.075,89.98891352549887,252,57.70509977827048
17777,51.45,-122.05,92.9470198675496,252,53.84768211920532
17778,51.45,-122.025,96.30463576158937,250,56.25607064017659
17779,51.45,-122,96.03131991051457,252,56.563758389261764
1778,49.225,-119.3,87.02422907488992,255,68.0814977973568
17780,51.45,-121.975,97.16814159292032,252,62.294247787610615
17781,51.45,-121.95,101.79203539823006,252,68.95575221238938
17782,51.45,-121.925,100.94039735099336,229,70.30022075055187
17783,51.45,-121.9,96.5309734513274,229,68.57522123893804
17784,51.45,-121.875,90.90969162995599,229,63.88986784140963
17785,51.45,-121.85,69.58940397350997,198,46.22516556291393
17786,51.45,-121.825,55.19686800894858,210,31.89485458612977
17787,51.45,-121.8,55.92715231788073,190,30.333333333333318
17788,51.45,-121.775,60.024175824175835,189,33.432967032967035
17789,51.45,-121.75,58.6703539823008,189,31.619469026548664
1779,49.225,-119.275,77.83558558558553,255,66.27927927927927
17790,51.45,-121.725,48.9867841409692,189,26.314977973568297
17791,51.45,-121.7,50.264317180616736,199,29.409691629955926
17792,51.45,-121.675,55.11894273127759,199,35.1453744493392
17793,51.45,-121.65,59.266519823788485,199,39.29955947136563
17794,51.45,-121.625,59.71302428256068,210,39.30022075055187
17795,51.45,-121.6,57.20529801324503,183,37.44150110375275
17796,51.45,-121.575,61.79043280182231,183,38.41230068337129
17797,51.45,-121.55,67.16629711751665,185,39.844789356984464
17798,51.45,-121.525,73.92967032967032,185,41.13846153846153
17799,51.45,-121.5,76.01762114537443,185,41
178,49,-118.575,30.20971302428257,252,68.60485651214118
1780,49.225,-119.25,72.02207505518766,255,66.57615894039733
17800,51.45,-121.475,76.71238938053095,252,43.599557522123895
17801,51.45,-121.45,77.1013215859031,252,45.74229074889864
17802,51.45,-121.425,71.19290465631939,252,46.45011086474497
17803,51.45,-121.4,56.77483443708606,236,41.03090507726268
17804,51.45,-121.375,57.16777041942604,192,40.71964679911698
17805,51.45,-121.35,60.45374449339204,185,45.20044052863438
17806,51.45,-121.325,58.81555555555555,193,49.77777777777777
17807,51.45,-121.3,69.38546255506606,252,58.8612334801762
17808,51.45,-121.275,71.0066225165563,252,64.41280353200882
17809,51.45,-121.25,78.1447661469933,252,67.65256124721604
1781,49.225,-119.225,74.72647702407004,252,72
17810,51.45,-121.225,73.89207048458154,222,60.75550660792959
17811,51.45,-121.2,64.96263736263734,222,51.87032967032961
17812,51.45,-121.175,57.202643171806166,193,43.4691629955948
17813,51.45,-121.15,56.92511013215842,252,41.3590308370044
17814,51.45,-121.125,62.269315673289114,255,41.96247240618105
17815,51.45,-121.1,62.85651214128037,252,44.543046357615914
17816,51.45,-121.075,76.00220750551878,252,52.569536423841036
17817,51.45,-121.05,80.75275938189846,248,61.25165562913905
17818,51.45,-121.025,73.4459161147903,248,59.49006622516556
17819,51.45,-121,71.3215859030837,252,55.98678414096919
1782,49.225,-119.2,85.78539823008849,252,79.27212389380533
17820,51.45,-120.975,72.06813186813189,255,57.23076923076919
17821,51.45,-120.95,74.45374449339201,255,59.345814977973575
17822,51.45,-120.925,75.53111111111112,255,64.67777777777778
17823,51.45,-120.9,71.71208791208792,206,66.99120879120883
17824,51.45,-120.875,73.64601769911503,252,68.5553097345133
17825,51.45,-120.85,73.03595505617977,252,71.37977528089887
17826,51.45,-120.825,73.1106194690266,252,68.66814159292035
17827,51.45,-120.8,73.45934065934063,252,67.45274725274726
17828,51.45,-120.775,85.14380530973453,252,69.31415929203543
17829,51.45,-120.75,87.22075055187639,252,66.85651214128039
1783,49.225,-119.175,90.43805309734508,252,78.36946902654867
17830,51.45,-120.725,87.73951434878587,255,65.48565121412807
17831,51.45,-120.7,84.44933920704844,255,66.12995594713658
17832,51.45,-120.675,82.9315673289183,255,67.63576158940398
17833,51.45,-120.65,75.39689578713964,252,67.61640798226163
17834,51.45,-120.625,97.08791208791203,252,73.27692307692305
17835,51.45,-120.6,110.44933920704862,252,75.88986784140967
17836,51.45,-120.575,113.02643171806162,255,72.69603524229078
17837,51.45,-120.55,102.76431718061679,255,66.7246696035242
17838,51.45,-120.525,99.32008830022076,255,64.29359823399555
17839,51.45,-120.5,100.90286975717441,255,67.77704194260484
1784,49.225,-119.15,85.16114790286977,252,74.401766004415
17840,51.45,-120.475,116.98678414096916,255,69.43392070484586
17841,51.45,-120.45,120.50657894736845,255,76.70394736842107
17842,51.45,-120.425,117.99554565701561,255,76.99554565701561
17843,51.45,-120.4,109.26651982378854,255,78.12995594713655
17844,51.45,-120.375,96.13846153846158,255,78.73186813186811
17845,51.45,-120.35,86.15883668903798,255,76.76510067114091
17846,51.45,-120.325,99.44124168514428,255,77.1130820399113
17847,51.45,-120.3,126.92307692307675,255,79.2087912087912
17848,51.45,-120.275,144.71106094808115,255,82.16478555304741
17849,51.45,-120.25,136.44690265486727,255,78.86061946902653
1785,49.225,-119.125,90.75938189845473,210,76.22737306843267
17850,51.45,-120.225,129.6710816777043,255,70.98233995584988
17851,51.45,-120.2,118.63097949886105,255,63.12072892938494
17852,51.45,-120.175,130.5055187637969,255,65.44370860927151
17853,51.45,-120.15,136.6136865342163,255,67.60927152317882
17854,51.45,-120.125,134.4988713318284,255,77.05643340857783
17855,51.45,-120.1,131.33552631578956,255,78.9517543859649
17856,51.45,-120.075,114.54304635761594,255,72.18101545253866
17857,51.45,-120.05,89.61862527716185,255,58.54988913525502
17858,51.45,-120.025,83.12362030905079,252,53.44150110375281
17859,51.45,-120,79.42384105960267,252,49.26490066225166
1786,49.225,-119.1,97.90728476821194,252,80.04415011037527
17860,51.45,-119.975,65.0682819383258,252,39.84801762114528
17861,51.45,-119.95,49.30396475770943,255,29.449339207048492
17862,51.45,-119.925,49.32885906040283,255,32.49664429530207
17863,51.45,-119.9,85.8849557522124,255,53.61725663716816
17864,51.45,-119.875,118.66445916114787,255,69.50551876379693
17865,51.45,-119.85,136.21252796420583,255,76.49217002237135
17866,51.45,-119.825,112.38546255506603,255,63.442731277533014
17867,51.45,-119.8,75.88546255506603,255,60.60352422907483
17868,51.45,-119.775,37.59691629955944,255,63.2885462555066
17869,51.45,-119.75,31.167770419426073,255,76.05298013245033
1787,49.225,-119.075,99.2450331125828,252,78.60927152317879
17870,51.45,-119.725,62.54729729729717,255,80.62837837837837
17871,51.45,-119.7,88.2334801762115,255,69.52202643171807
17872,51.45,-119.675,123.80931263858098,255,70.43458980044342
17873,51.45,-119.65,132.45861297539147,255,72.85011185682328
17874,51.45,-119.625,144.2455357142857,255,80.60491071428571
17875,51.45,-119.6,135.7225950782998,255,79.42505592841161
17876,51.45,-119.575,133.05530973451332,255,80.4358407079646
17877,51.45,-119.55,128.9383259911895,255,81.85022026431719
17878,51.45,-119.525,151.45637583892628,255,82.8255033557047
17879,51.45,-119.5,155.8852097130243,255,81.92494481236204
1788,49.225,-119.05,98.77973568281932,252,71.36343612334801
17880,51.45,-119.475,177.22516556291393,255,82.89403973509934
17881,51.45,-119.45,163.35022026431722,255,84.2511013215859
17882,51.45,-119.425,173.05530973451332,255,85.46460176991151
17883,51.45,-119.4,156.629711751663,255,83.84700665188468
17884,51.45,-119.375,157.0770925110132,255,83.31057268722468
17885,51.45,-119.35,155.32743362831866,255,81.8650442477876
17886,51.45,-119.325,156.8370044052864,255,80.05726872246696
17887,51.45,-119.3,135.16079295154177,255,77.3920704845815
17888,51.45,-119.275,106.9823788546256,255,70.02202643171806
17889,51.45,-119.25,95.7544247787611,252,67.56194690265485
1789,49.225,-119.025,100.77924944812358,252,68.07726269315677
17890,51.45,-119.225,127.07947019867541,255,72.30022075055184
17891,51.45,-119.2,180.44812362030896,255,84.58719646799119
17892,51.45,-119.175,211.8590308370044,252,93.3237885462555
17893,51.45,-119.15,192.6373626373626,252,92.21538461538461
17894,51.45,-119.125,186.41942604856513,252,90.00220750551877
17895,51.45,-119.1,190.8083700440528,252,90.17841409691631
17896,51.45,-119.075,213.81208053691276,255,92.08501118568233
17897,51.45,-119.05,204.61098901098896,252,87.68131868131869
17898,51.45,-119.025,177.09050772626932,252,82.22516556291394
17899,51.45,-119,147.83148558758313,255,77.66962305986695
179,49,-118.55,19.735682819383204,252,48.82599118942732
1790,49.225,-119,98.00879120879125,252,67.12527472527472
17900,51.45,-118.975,122.89135254988908,255,77.0709534368071
17901,51.45,-118.95,120.5288888888888,255,79.61555555555556
17902,51.45,-118.925,129.19340659340668,255,75.92967032967033
17903,51.45,-118.9,159.76957494407145,255,76.47203579418345
17904,51.45,-118.875,182.78681318681322,252,77.0065934065934
17905,51.45,-118.85,178.26991150442467,255,75.62168141592919
17906,51.45,-118.825,148.2847682119204,255,68.00441501103754
17907,51.45,-118.8,99.2207505518764,255,51.02207505518764
17908,51.45,-118.775,87.08590308370052,255,47.87444933920708
17909,51.45,-118.75,109.16299559471362,255,58.7334801762115
1791,49.225,-118.975,86.51101321585915,252,66.8039647577092
17910,51.45,-118.725,116.42825607064012,255,62.41501103752757
17911,51.45,-118.7,99.34292035398215,255,51.60840707964605
17912,51.45,-118.675,69.69670329670339,252,40.17142857142859
17913,51.45,-118.65,61.46532438478725,252,35.01118568232657
17914,51.45,-118.625,62.85430463576147,252,38.317880794701786
17915,51.45,-118.6,81.16179775280874,255,45.46516853932596
17916,51.45,-118.575,113.40879120879109,255,63.054945054944966
17917,51.45,-118.55,138.6252771618626,255,74.98226164079821
17918,51.45,-118.525,165.86975717439302,255,81.58278145695365
17919,51.45,-118.5,155.5651214128035,255,70.40618101545252
1792,49.225,-118.95,78.37136465324384,252,60.63982102908279
17920,51.475,-123,75.05274725274718,173,73.54065934065936
17921,51.475,-122.975,72.02654867256628,180,75.09955752212392
17922,51.475,-122.95,75.77973568281931,180,75.24008810572685
17923,51.475,-122.925,87.75442477876115,161,78.65486725663712
17924,51.475,-122.9,88.64096916299559,192,75.9405286343612
17925,51.475,-122.875,85.32671081677707,192,67.2560706401767
17926,51.475,-122.85,71.77704194260484,192,52.743929359823426
17927,51.475,-122.825,65.71269487750558,189,47.45434298440981
17928,51.475,-122.8,62.452538631346535,206,44.048565121412864
17929,51.475,-122.775,65.49889624724052,206,52.03311258278143
1793,49.225,-118.925,83.27092511013218,252,59.72687224669602
17930,51.475,-122.75,72.21700223713643,206,54.371364653243845
17931,51.475,-122.725,81.06607929515417,203,60.65859030837005
17932,51.475,-122.7,83.67770419426047,198,66.42604856512142
17933,51.475,-122.675,77.91868131868132,166,64.62197802197801
17934,51.475,-122.65,64.65783664459165,187,61.39072847682119
17935,51.475,-122.625,51.43046357615892,187,61.88520971302428
17936,51.475,-122.6,57.08830022075051,229,65.11479028697573
